id,strategies,round,assets
36,random,3,730
37,tft,3,369
38,random,3,724
39,random,3,798
40,random,3,815
41,coop,3,350
42,random,3,780
43,coop,3,368
44,coop,3,368
45,coop,3,368
46,random,3,767
47,coop,3,359
48,coop,3,357
49,coop,3,374
50,tft,3,385
51,coop,3,371
52,coop,3,346
53,coop,3,370
54,coop,3,341
55,random,3,752
56,tft,3,394
57,tft,3,388
58,coop,3,362
59,coop,3,368
60,defect,3,968
61,coop,3,363
62,tft,3,397
63,defect,3,902
64,defect,3,967
65,coop,3,363
66,coop,3,356
67,coop,3,387
68,coop,3,363
69,tft,3,391
70,defect,3,945
71,tft,3,446
72,tft,3,433
73,tft,3,393
74,tft,3,386
75,tft,3,388
76,tft,3,409
77,defect,3,983
78,coop,3,354
79,coop,3,377
80,random,3,783
81,coop,3,330
82,coop,3,358
83,tft,3,379
84,tft,3,378
85,coop,3,346
86,tft,3,373
87,tft,3,380
88,defect,3,950
89,tft,3,395
90,random,3,836
91,coop,3,354
92,coop,3,331
93,random,3,778
94,tft,3,388
95,coop,3,373
96,random,3,783
97,coop,3,356
98,coop,3,350
99,random,3,730
0,tft,4,385
1,coop,4,358
2,tft,4,381
3,tft,4,396
4,random,4,829
5,coop,4,372
6,tft,4,428
7,tft,4,421
8,defect,4,1086
9,random,4,987
10,random,4,894
11,coop,4,356
12,coop,4,341
13,coop,4,338
14,coop,4,396
15,random,4,908
16,tft,4,408
17,random,4,775
18,tft,4,423
19,coop,4,404
20,defect,4,1127
21,coop,4,354
22,tft,4,383
23,random,4,880
24,tft,4,372
25,random,4,836
26,tft,4,424
27,coop,4,399
28,random,4,886
29,random,4,901
30,coop,4,361
31,random,4,810
32,coop,4,354
33,tft,4,401
34,tft,4,376
35,tft,4,426
36,random,4,840
37,tft,4,371
38,random,4,818
39,random,4,886
40,random,4,949
41,coop,4,350
42,random,4,892
43,coop,4,376
44,coop,4,372
45,coop,4,372
46,random,4,871
47,coop,4,363
48,coop,4,361
49,coop,4,374
50,tft,4,393
51,coop,4,383
52,coop,4,354
53,coop,4,378
54,coop,4,341
55,random,4,848
56,tft,4,414
57,tft,4,402
58,coop,4,362
59,coop,4,372
60,defect,4,1130
61,coop,4,363
62,tft,4,411
63,defect,4,1026
64,defect,4,1113
65,coop,4,367
66,coop,4,360
67,coop,4,391
68,coop,4,363
69,tft,4,397
70,defect,4,1061
71,tft,4,454
72,tft,4,451
73,tft,4,409
74,tft,4,402
75,tft,4,402
76,tft,4,419
77,defect,4,1119
78,coop,4,358
79,coop,4,393
80,random,4,889
81,coop,4,330
82,coop,4,362
83,tft,4,387
84,tft,4,386
85,coop,4,346
86,tft,4,385
87,tft,4,394
88,defect,4,1060
89,tft,4,409
90,random,4,962
91,coop,4,366
92,coop,4,339
93,random,4,874
94,tft,4,402
95,coop,4,381
96,random,4,883
97,coop,4,364
98,coop,4,354
99,random,4,832
0,tft,5,395
1,coop,5,362
2,tft,5,381
3,tft,5,402
4,random,5,911
5,coop,5,372
6,tft,5,434
7,tft,5,435
8,defect,5,1202
9,random,5,1087
10,random,5,986
11,coop,5,372
12,coop,5,341
13,coop,5,342
14,coop,5,400
15,random,5,970
16,tft,5,418
17,random,5,865
18,tft,5,427
19,coop,5,412
20,defect,5,1217
21,coop,5,362
22,tft,5,389
23,random,5,930
24,tft,5,372
25,random,5,910
26,tft,5,430
27,coop,5,399
28,random,5,980
29,random,5,1001
30,coop,5,365
31,random,5,894
32,coop,5,354
33,tft,5,413
34,tft,5,382
35,tft,5,432
36,random,5,940
37,tft,5,371
38,random,5,880
39,random,5,964
40,random,5,1047
41,coop,5,350
42,random,5,982
43,coop,5,380
44,coop,5,372
45,coop,5,376
46,random,5,979
47,coop,5,363
48,coop,5,365
49,coop,5,374
50,tft,5,399
51,coop,5,387
52,coop,5,354
53,coop,5,378
54,coop,5,345
55,random,5,902
56,tft,5,414
57,tft,5,408
58,coop,5,366
59,coop,5,376
60,defect,5,1266
61,coop,5,363
62,tft,5,421
63,defect,5,1120
64,defect,5,1241
65,coop,5,371
66,coop,5,360
67,coop,5,391
68,coop,5,367
69,tft,5,401
70,defect,5,1157
71,tft,5,458
72,tft,5,461
73,tft,5,413
74,tft,5,418
75,tft,5,402
76,tft,5,427
77,defect,5,1237
78,coop,5,362
79,coop,5,397
80,random,5,999
81,coop,5,330
82,coop,5,362
83,tft,5,393
84,tft,5,390
85,coop,5,346
86,tft,5,385
87,tft,5,396
88,defect,5,1166
89,tft,5,417
90,random,5,1060
91,coop,5,366
92,coop,5,343
93,random,5,928
94,tft,5,408
95,coop,5,393
96,random,5,973
97,coop,5,368
98,coop,5,354
99,random,5,930
0,tft,6,395
1,coop,6,362
2,tft,6,381
3,tft,6,402
4,random,6,987
5,coop,6,372
6,tft,6,434
7,tft,6,443
8,defect,6,1326
9,random,6,1141
10,random,6,1072
11,coop,6,380
12,coop,6,345
13,coop,6,342
14,coop,6,404
15,random,6,1060
16,tft,6,424
17,random,6,933
18,tft,6,429
19,coop,6,412
20,defect,6,1321
21,coop,6,366
22,tft,6,389
23,random,6,1000
24,tft,6,378
25,random,6,976
26,tft,6,432
27,coop,6,399
28,random,6,1058
29,random,6,1069
30,coop,6,365
31,random,6,974
32,coop,6,354
33,tft,6,419
34,tft,6,382
35,tft,6,438
36,random,6,1008
37,tft,6,371
38,random,6,948
39,random,6,1064
40,random,6,1131
41,coop,6,350
42,random,6,1044
43,coop,6,380
44,coop,6,372
45,coop,6,380
46,random,6,1045
47,coop,6,363
48,coop,6,365
49,coop,6,374
50,tft,6,399
51,coop,6,391
52,coop,6,354
53,coop,6,382
54,coop,6,349
55,random,6,982
56,tft,6,414
57,tft,6,408
58,coop,6,366
59,coop,6,376
60,defect,6,1366
61,coop,6,363
62,tft,6,427
63,defect,6,1208
64,defect,6,1343
65,coop,6,375
66,coop,6,360
67,coop,6,391
68,coop,6,367
69,tft,6,401
70,defect,6,1233
71,tft,6,458
72,tft,6,465
73,tft,6,417
74,tft,6,422
75,tft,6,402
76,tft,6,431
77,defect,6,1351
78,coop,6,362
79,coop,6,401
80,random,6,1083
81,coop,6,330
82,coop,6,362
83,tft,6,399
84,tft,6,390
85,coop,6,346
86,tft,6,385
87,tft,6,396
88,defect,6,1276
89,tft,6,421
90,random,6,1146
91,coop,6,366
92,coop,6,343
93,random,6,998
94,tft,6,410
95,coop,6,397
96,random,6,1067
97,coop,6,372
98,coop,6,354
99,random,6,1022
0,tft,7,397
1,coop,7,362
2,tft,7,381
3,tft,7,402
4,random,7,1059
5,coop,7,372
6,tft,7,434
7,tft,7,447
8,defect,7,1434
9,random,7,1199
10,random,7,1128
11,coop,7,384
12,coop,7,349
13,coop,7,342
14,coop,7,408
15,random,7,1124
16,tft,7,432
17,random,7,1007
18,tft,7,429
19,coop,7,416
20,defect,7,1433
21,coop,7,366
22,tft,7,389
23,random,7,1084
24,tft,7,382
25,random,7,1046
26,tft,7,432
27,coop,7,399
28,random,7,1140
29,random,7,1141
30,coop,7,365
31,random,7,1052
32,coop,7,354
33,tft,7,431
34,tft,7,382
35,tft,7,444
36,random,7,1086
37,tft,7,371
38,random,7,1040
39,random,7,1154
40,random,7,1169
41,coop,7,350
42,random,7,1120
43,coop,7,380
44,coop,7,372
45,coop,7,384
46,random,7,1107
47,coop,7,363
48,coop,7,365
49,coop,7,374
50,tft,7,399
51,coop,7,395
52,coop,7,354
53,coop,7,382
54,coop,7,349
55,random,7,1044
56,tft,7,414
57,tft,7,408
58,coop,7,366
59,coop,7,376
60,defect,7,1464
61,coop,7,363
62,tft,7,431
63,defect,7,1316
64,defect,7,1441
65,coop,7,375
66,coop,7,360
67,coop,7,391
68,coop,7,371
69,tft,7,401
70,defect,7,1327
71,tft,7,458
72,tft,7,467
73,tft,7,417
74,tft,7,426
75,tft,7,402
76,tft,7,437
77,defect,7,1457
78,coop,7,362
79,coop,7,401
80,random,7,1161
81,coop,7,330
82,coop,7,362
83,tft,7,399
84,tft,7,390
85,coop,7,346
86,tft,7,385
87,tft,7,396
88,defect,7,1370
89,tft,7,425
90,random,7,1216
91,coop,7,366
92,coop,7,343
93,random,7,1082
94,tft,7,410
95,coop,7,397
96,random,7,1165
97,coop,7,372
98,coop,7,358
99,random,7,1096
0,tft,8,403
1,coop,8,362
2,tft,8,381
3,tft,8,402
4,random,8,1119
5,coop,8,372
6,tft,8,434
7,tft,8,453
8,defect,8,1556
9,random,8,1257
10,random,8,1190
11,coop,8,388
12,coop,8,349
13,coop,8,342
14,coop,8,408
15,random,8,1172
16,tft,8,436
17,random,8,1095
18,tft,8,429
19,coop,8,416
20,defect,8,1535
21,coop,8,366
22,tft,8,389
23,random,8,1152
24,tft,8,386
25,random,8,1104
26,tft,8,432
27,coop,8,399
28,random,8,1220
29,random,8,1203
30,coop,8,365
31,random,8,1116
32,coop,8,354
33,tft,8,433
34,tft,8,382
35,tft,8,444
36,random,8,1174
37,tft,8,371
38,random,8,1112
39,random,8,1220
40,random,8,1221
41,coop,8,350
42,random,8,1186
43,coop,8,380
44,coop,8,372
45,coop,8,384
46,random,8,1183
47,coop,8,363
48,coop,8,365
49,coop,8,374
50,tft,8,399
51,coop,8,395
52,coop,8,354
53,coop,8,382
54,coop,8,349
55,random,8,1104
56,tft,8,414
57,tft,8,408
58,coop,8,366
59,coop,8,376
60,defect,8,1554
61,coop,8,363
62,tft,8,435
63,defect,8,1408
64,defect,8,1527
65,coop,8,375
66,coop,8,360
67,coop,8,391
68,coop,8,371
69,tft,8,401
70,defect,8,1405
71,tft,8,458
72,tft,8,467
73,tft,8,417
74,tft,8,428
75,tft,8,402
76,tft,8,443
77,defect,8,1569
78,coop,8,362
79,coop,8,401
80,random,8,1249
81,coop,8,330
82,coop,8,362
83,tft,8,399
84,tft,8,390
85,coop,8,346
86,tft,8,385
87,tft,8,396
88,defect,8,1464
89,tft,8,429
90,random,8,1296
91,coop,8,366
92,coop,8,343
93,random,8,1146
94,tft,8,410
95,coop,8,397
96,random,8,1251
97,coop,8,376
98,coop,8,362
99,random,8,1156
0,tft,9,403
1,coop,9,362
2,tft,9,381
3,tft,9,402
4,random,9,1185
5,coop,9,372
6,tft,9,434
7,tft,9,457
8,defect,9,1642
9,random,9,1317
10,random,9,1250
11,coop,9,388
12,coop,9,349
13,coop,9,342
14,coop,9,408
15,random,9,1238
16,tft,9,436
17,random,9,1149
18,tft,9,429
19,coop,9,416
20,defect,9,1641
21,coop,9,366
22,tft,9,389
23,random,9,1218
24,tft,9,386
25,random,9,1200
26,tft,9,432
27,coop,9,399
28,random,9,1294
29,random,9,1269
30,coop,9,365
31,random,9,1176
32,coop,9,354
33,tft,9,435
34,tft,9,382
35,tft,9,444
36,random,9,1228
37,tft,9,371
38,random,9,1168
39,random,9,1276
40,random,9,1277
41,coop,9,350
42,random,9,1272
43,coop,9,380
44,coop,9,372
45,coop,9,384
46,random,9,1261
47,coop,9,363
48,coop,9,365
49,coop,9,374
50,tft,9,399
51,coop,9,395
52,coop,9,354
53,coop,9,382
54,coop,9,349
55,random,9,1172
56,tft,9,414
57,tft,9,408
58,coop,9,366
59,coop,9,376
60,defect,9,1636
61,coop,9,363
62,tft,9,435
63,defect,9,1502
64,defect,9,1635
65,coop,9,375
66,coop,9,360
67,coop,9,391
68,coop,9,371
69,tft,9,401
70,defect,9,1485
71,tft,9,458
72,tft,9,467
73,tft,9,417
74,tft,9,432
75,tft,9,402
76,tft,9,449
77,defect,9,1673
78,coop,9,362
79,coop,9,401
80,random,9,1331
81,coop,9,330
82,coop,9,362
83,tft,9,399
84,tft,9,390
85,coop,9,346
86,tft,9,385
87,tft,9,396
88,defect,9,1562
89,tft,9,433
90,random,9,1382
91,coop,9,366
92,coop,9,343
93,random,9,1200
94,tft,9,410
95,coop,9,397
96,random,9,1343
97,coop,9,376
98,coop,9,362
99,random,9,1222
0,tft,10,403
1,coop,10,362
2,tft,10,381
3,tft,10,402
4,random,10,1245
5,coop,10,372
6,tft,10,434
7,tft,10,457
8,defect,10,1748
9,random,10,1365
10,random,10,1294
11,coop,10,388
12,coop,10,349
13,coop,10,342
14,coop,10,408
15,random,10,1310
16,tft,10,436
17,random,10,1225
18,tft,10,429
19,coop,10,416
20,defect,10,1731
21,coop,10,366
22,tft,10,389
23,random,10,1262
24,tft,10,386
25,random,10,1276
26,tft,10,432
27,coop,10,399
28,random,10,1360
29,random,10,1329
30,coop,10,365
31,random,10,1246
32,coop,10,354
33,tft,10,437
34,tft,10,382
35,tft,10,444
36,random,10,1294
37,tft,10,371
38,random,10,1246
39,random,10,1352
40,random,10,1347
41,coop,10,350
42,random,10,1338
43,coop,10,380
44,coop,10,372
45,coop,10,384
46,random,10,1321
47,coop,10,367
48,coop,10,365
49,coop,10,374
50,tft,10,399
51,coop,10,395
52,coop,10,354
53,coop,10,382
54,coop,10,349
55,random,10,1256
56,tft,10,414
57,tft,10,408
58,coop,10,366
59,coop,10,376
60,defect,10,1722
61,coop,10,363
62,tft,10,435
63,defect,10,1596
64,defect,10,1743
65,coop,10,375
66,coop,10,360
67,coop,10,391
68,coop,10,371
69,tft,10,401
70,defect,10,1571
71,tft,10,458
72,tft,10,467
73,tft,10,417
74,tft,10,432
75,tft,10,402
76,tft,10,453
77,defect,10,1761
78,coop,10,362
79,coop,10,401
80,random,10,1423
81,coop,10,330
82,coop,10,362
83,tft,10,399
84,tft,10,390
85,coop,10,346
86,tft,10,385
87,tft,10,396
88,defect,10,1656
89,tft,10,433
90,random,10,1456
91,coop,10,366
92,coop,10,343
93,random,10,1280
94,tft,10,410
95,coop,10,397
96,random,10,1415
97,coop,10,376
98,coop,10,362
99,random,10,1288
0,tft,11,403
1,coop,11,362
2,tft,11,381
3,tft,11,402
4,random,11,1319
5,coop,11,372
6,tft,11,434
7,tft,11,459
8,defect,11,1830
9,random,11,1425
10,random,11,1364
11,coop,11,388
12,coop,11,349
13,coop,11,342
14,coop,11,408
15,random,11,1380
16,tft,11,436
17,random,11,1265
18,tft,11,429
19,coop,11,416
20,defect,11,1833
21,coop,11,366
22,tft,11,389
23,random,11,1356
24,tft,11,386
25,random,11,1348
26,tft,11,432
27,coop,11,399
28,random,11,1422
29,random,11,1399
30,coop,11,365
31,random,11,1314
32,coop,11,354
33,tft,11,439
34,tft,11,382
35,tft,11,444
36,random,11,1364
37,tft,11,371
38,random,11,1314
39,random,11,1418
40,random,11,1413
41,coop,11,350
42,random,11,1420
43,coop,11,380
44,coop,11,372
45,coop,11,384
46,random,11,1401
47,coop,11,367
48,coop,11,365
49,coop,11,374
50,tft,11,399
51,coop,11,395
52,coop,11,354
53,coop,11,382
54,coop,11,349
55,random,11,1328
56,tft,11,414
57,tft,11,408
58,coop,11,366
59,coop,11,376
60,defect,11,1800
61,coop,11,363
62,tft,11,435
63,defect,11,1668
64,defect,11,1847
65,coop,11,375
66,coop,11,360
67,coop,11,391
68,coop,11,371
69,tft,11,401
70,defect,11,1641
71,tft,11,458
72,tft,11,467
73,tft,11,417
74,tft,11,432
75,tft,11,402
76,tft,11,453
77,defect,11,1861
78,coop,11,362
79,coop,11,401
80,random,11,1495
81,coop,11,330
82,coop,11,362
83,tft,11,399
84,tft,11,390
85,coop,11,346
86,tft,11,385
87,tft,11,396
88,defect,11,1750
89,tft,11,433
90,random,11,1508
91,coop,11,366
92,coop,11,343
93,random,11,1338
94,tft,11,410
95,coop,11,397
96,random,11,1497
97,coop,11,380
98,coop,11,362
99,random,11,1354
0,tft,12,403
1,coop,12,362
2,tft,12,381
3,tft,12,402
4,random,12,1377
5,coop,12,372
6,tft,12,434
7,tft,12,459
8,defect,12,1908
9,random,12,1483
10,random,12,1432
11,coop,12,388
12,coop,12,349
13,coop,12,342
14,coop,12,408
15,random,12,1432
16,tft,12,436
17,random,12,1333
18,tft,12,429
19,coop,12,416
20,defect,12,1959
21,coop,12,366
22,tft,12,389
23,random,12,1428
24,tft,12,386
25,random,12,1414
26,tft,12,432
27,coop,12,399
28,random,12,1496
29,random,12,1475
30,coop,12,365
31,random,12,1378
32,coop,12,354
33,tft,12,439
34,tft,12,382
35,tft,12,444
36,random,12,1426
37,tft,12,371
38,random,12,1386
39,random,12,1492
40,random,12,1479
41,coop,12,350
42,random,12,1494
43,coop,12,380
44,coop,12,372
45,coop,12,384
46,random,12,1467
47,coop,12,367
48,coop,12,365
49,coop,12,374
50,tft,12,399
51,coop,12,395
52,coop,12,354
53,coop,12,382
54,coop,12,349
55,random,12,1384
56,tft,12,414
57,tft,12,408
58,coop,12,366
59,coop,12,376
60,defect,12,1874
61,coop,12,363
62,tft,12,435
63,defect,12,1750
64,defect,12,1939
65,coop,12,375
66,coop,12,360
67,coop,12,391
68,coop,12,371
69,tft,12,401
70,defect,12,1707
71,tft,12,458
72,tft,12,467
73,tft,12,417
74,tft,12,432
75,tft,12,402
76,tft,12,459
77,defect,12,1951
78,coop,12,362
79,coop,12,401
80,random,12,1575
81,coop,12,330
82,coop,12,362
83,tft,12,399
84,tft,12,390
85,coop,12,346
86,tft,12,385
87,tft,12,396
88,defect,12,1860
89,tft,12,433
90,random,12,1554
91,coop,12,366
92,coop,12,343
93,random,12,1412
94,tft,12,410
95,coop,12,397
96,random,12,1567
97,coop,12,380
98,coop,12,362
99,random,12,1436
0,tft,13,403
1,coop,13,362
2,tft,13,381
3,tft,13,402
4,random,13,1431
5,coop,13,372
6,tft,13,434
7,tft,13,459
8,defect,13,2002
9,random,13,1545
10,random,13,1496
11,coop,13,388
12,coop,13,349
13,coop,13,342
14,coop,13,408
15,random,13,1504
16,tft,13,436
17,random,13,1395
18,tft,13,429
19,coop,13,416
20,defect,13,2041
21,coop,13,366
22,tft,13,389
23,random,13,1510
24,tft,13,386
25,random,13,1476
26,tft,13,432
27,coop,13,399
28,random,13,1568
29,random,13,1531
30,coop,13,365
31,random,13,1436
32,coop,13,354
33,tft,13,439
34,tft,13,382
35,tft,13,444
36,random,13,1484
37,tft,13,371
38,random,13,1470
39,random,13,1568
40,random,13,1551
41,coop,13,350
42,random,13,1562
43,coop,13,380
44,coop,13,372
45,coop,13,384
46,random,13,1533
47,coop,13,367
48,coop,13,365
49,coop,13,374
50,tft,13,399
51,coop,13,395
52,coop,13,354
53,coop,13,382
54,coop,13,349
55,random,13,1444
56,tft,13,414
57,tft,13,408
58,coop,13,366
59,coop,13,376
60,defect,13,1964
61,coop,13,363
62,tft,13,435
63,defect,13,1836
64,defect,13,2043
65,coop,13,375
66,coop,13,360
67,coop,13,391
68,coop,13,371
69,tft,13,401
70,defect,13,1793
71,tft,13,458
72,tft,13,467
73,tft,13,417
74,tft,13,432
75,tft,13,402
76,tft,13,463
77,defect,13,2043
78,coop,13,362
79,coop,13,401
80,random,13,1645
81,coop,13,330
82,coop,13,362
83,tft,13,399
84,tft,13,390
85,coop,13,346
86,tft,13,385
87,tft,13,396
88,defect,13,1942
89,tft,13,433
90,random,13,1602
91,coop,13,366
92,coop,13,343
93,random,13,1470
94,tft,13,410
95,coop,13,397
96,random,13,1631
97,coop,13,380
98,coop,13,362
99,random,13,1504
0,tft,14,403
1,coop,14,362
2,tft,14,381
3,tft,14,402
4,random,14,1505
5,coop,14,372
6,tft,14,434
7,tft,14,459
8,defect,14,2098
9,random,14,1621
10,random,14,1552
11,coop,14,388
12,coop,14,349
13,coop,14,342
14,coop,14,408
15,random,14,1564
16,tft,14,436
17,random,14,1475
18,tft,14,429
19,coop,14,416
20,defect,14,2133
21,coop,14,366
22,tft,14,389
23,random,14,1572
24,tft,14,386
25,random,14,1548
26,tft,14,432
27,coop,14,399
28,random,14,1632
29,random,14,1595
30,coop,14,365
31,random,14,1504
32,coop,14,354
33,tft,14,439
34,tft,14,382
35,tft,14,444
36,random,14,1528
37,tft,14,371
38,random,14,1542
39,random,14,1648
40,random,14,1613
41,coop,14,350
42,random,14,1628
43,coop,14,380
44,coop,14,372
45,coop,14,384
46,random,14,1585
47,coop,14,367
48,coop,14,365
49,coop,14,374
50,tft,14,399
51,coop,14,395
52,coop,14,354
53,coop,14,382
54,coop,14,349
55,random,14,1500
56,tft,14,414
57,tft,14,408
58,coop,14,366
59,coop,14,376
60,defect,14,2038
61,coop,14,363
62,tft,14,435
63,defect,14,1922
64,defect,14,2135
65,coop,14,375
66,coop,14,360
67,coop,14,391
68,coop,14,371
69,tft,14,401
70,defect,14,1865
71,tft,14,458
72,tft,14,467
73,tft,14,417
74,tft,14,432
75,tft,14,402
76,tft,14,467
77,defect,14,2127
78,coop,14,362
79,coop,14,401
80,random,14,1703
81,coop,14,330
82,coop,14,362
83,tft,14,399
84,tft,14,390
85,coop,14,346
86,tft,14,385
87,tft,14,396
88,defect,14,2040
89,tft,14,433
90,random,14,1658
91,coop,14,366
92,coop,14,343
93,random,14,1520
94,tft,14,410
95,coop,14,397
96,random,14,1703
97,coop,14,380
98,coop,14,362
99,random,14,1548
0,tft,15,403
1,coop,15,362
2,tft,15,381
3,tft,15,402
4,random,15,1565
5,coop,15,372
6,tft,15,434
7,tft,15,459
8,defect,15,2200
9,random,15,1683
10,random,15,1602
11,coop,15,388
12,coop,15,349
13,coop,15,342
14,coop,15,408
15,random,15,1654
16,tft,15,436
17,random,15,1533
18,tft,15,429
19,coop,15,416
20,defect,15,2223
21,coop,15,366
22,tft,15,389
23,random,15,1630
24,tft,15,386
25,random,15,1614
26,tft,15,432
27,coop,15,399
28,random,15,1684
29,random,15,1671
30,coop,15,365
31,random,15,1554
32,coop,15,354
33,tft,15,439
34,tft,15,382
35,tft,15,444
36,random,15,1570
37,tft,15,371
38,random,15,1604
39,random,15,1734
40,random,15,1669
41,coop,15,350
42,random,15,1700
43,coop,15,380
44,coop,15,372
45,coop,15,384
46,random,15,1651
47,coop,15,367
48,coop,15,365
49,coop,15,374
50,tft,15,399
51,coop,15,395
52,coop,15,354
53,coop,15,382
54,coop,15,349
55,random,15,1560
56,tft,15,414
57,tft,15,408
