id,strategies,round,assets
75,random,12,1567
76,coop,12,371
77,coop,12,401
78,random,12,1589
79,defect,12,1969
80,tft,12,369
81,tft,12,461
82,random,12,1473
83,random,12,1501
84,random,12,1620
85,random,12,1499
86,random,12,1565
87,tft,12,445
88,random,12,1530
89,tft,12,414
90,coop,12,397
91,tft,12,440
92,coop,12,395
93,random,12,1564
94,tft,12,437
95,random,12,1480
96,tft,12,427
97,random,12,1500
98,random,12,1524
99,tft,12,477
0,random,13,1559
1,tft,13,410
2,tft,13,416
3,tft,13,423
4,random,13,1743
5,tft,13,412
6,defect,13,1992
7,random,13,1567
8,tft,13,409
9,coop,13,1256
10,tft,13,403
11,tft,13,444
12,coop,13,340
13,defect,13,2108
14,tft,13,363
15,defect,13,2098
16,tft,13,394
17,random,13,1565
18,tft,13,377
19,tft,13,397
20,tft,13,397
21,tft,13,455
22,coop,13,405
23,tft,13,427
24,tft,13,417
25,coop,13,359
26,tft,13,439
27,tft,13,391
28,tft,13,476
29,coop,13,378
30,tft,13,391
31,random,13,1655
32,coop,13,414
33,tft,13,374
34,tft,13,429
35,coop,13,395
36,tft,13,432
37,tft,13,415
38,coop,13,378
39,tft,13,458
40,random,13,1554
41,tft,13,422
42,defect,13,1968
43,tft,13,408
44,coop,13,341
45,tft,13,372
46,random,13,1544
47,tft,13,378
48,random,13,1642
49,tft,13,400
50,tft,13,420
51,coop,13,390
52,tft,13,421
53,random,13,1725
54,tft,13,380
55,defect,13,2007
56,tft,13,413
57,tft,13,462
58,tft,13,414
59,random,13,1607
60,tft,13,409
61,tft,13,441
62,tft,13,443
63,coop,13,366
64,tft,13,442
65,random,13,1690
66,random,13,1694
67,random,13,1532
68,tft,13,407
69,coop,13,395
70,coop,13,422
71,random,13,1683
72,tft,13,409
73,coop,13,370
74,tft,13,422
75,random,13,1635
76,coop,13,371
77,coop,13,401
78,random,13,1667
79,defect,13,2091
80,tft,13,369
81,tft,13,461
82,random,13,1535
83,random,13,1585
84,random,13,1708
85,random,13,1575
86,random,13,1663
87,tft,13,447
88,random,13,1584
89,tft,13,414
90,coop,13,397
91,tft,13,440
92,coop,13,395
93,random,13,1654
94,tft,13,437
95,random,13,1534
96,tft,13,427
97,random,13,1588
98,random,13,1606
99,tft,13,477
0,random,14,1651
1,tft,14,410
2,tft,14,416
3,tft,14,423
4,random,14,1801
5,tft,14,412
6,defect,14,2114
7,random,14,1657
8,tft,14,409
9,coop,14,1312
10,tft,14,403
11,tft,14,444
12,coop,14,340
13,defect,14,2190
14,tft,14,363
15,defect,14,2206
16,tft,14,394
17,random,14,1627
18,tft,14,377
19,tft,14,397
20,tft,14,397
21,tft,14,455
22,coop,14,405
23,tft,14,427
24,tft,14,417
25,coop,14,359
26,tft,14,439
27,tft,14,391
28,tft,14,480
29,coop,14,378
30,tft,14,391
31,random,14,1731
32,coop,14,414
33,tft,14,374
34,tft,14,429
35,coop,14,395
36,tft,14,432
37,tft,14,415
38,coop,14,378
39,tft,14,458
40,random,14,1644
41,tft,14,422
42,defect,14,2074
43,tft,14,408
44,coop,14,341
45,tft,14,372
46,random,14,1610
47,tft,14,378
48,random,14,1722
49,tft,14,400
50,tft,14,420
51,coop,14,390
52,tft,14,421
53,random,14,1801
54,tft,14,380
55,defect,14,2111
56,tft,14,413
57,tft,14,462
58,tft,14,414
59,random,14,1677
60,tft,14,409
61,tft,14,441
62,tft,14,443
63,coop,14,366
64,tft,14,442
65,random,14,1790
66,random,14,1752
67,random,14,1586
68,tft,14,407
69,coop,14,395
70,coop,14,422
71,random,14,1769
72,tft,14,409
73,coop,14,370
74,tft,14,422
75,random,14,1717
76,coop,14,371
77,coop,14,401
78,random,14,1741
79,defect,14,2203
80,tft,14,369
81,tft,14,461
82,random,14,1611
83,random,14,1665
84,random,14,1768
85,random,14,1643
86,random,14,1741
87,tft,14,449
88,random,14,1658
89,tft,14,414
90,coop,14,397
91,tft,14,440
92,coop,14,395
93,random,14,1740
94,tft,14,437
95,random,14,1614
96,tft,14,427
97,random,14,1674
98,random,14,1686
99,tft,14,477
0,random,15,1733
1,tft,15,410
2,tft,15,416
3,tft,15,423
4,random,15,1879
5,tft,15,412
6,defect,15,2218
7,random,15,1739
8,tft,15,409
9,coop,15,1356
10,tft,15,403
11,tft,15,444
12,coop,15,340
13,defect,15,2288
14,tft,15,363
15,defect,15,2308
16,tft,15,394
17,random,15,1709
18,tft,15,377
19,tft,15,397
20,tft,15,397
21,tft,15,455
22,coop,15,405
23,tft,15,427
24,tft,15,417
25,coop,15,359
26,tft,15,439
27,tft,15,391
28,tft,15,480
29,coop,15,378
30,tft,15,391
31,random,15,1785
32,coop,15,414
33,tft,15,374
34,tft,15,429
35,coop,15,395
36,tft,15,432
37,tft,15,415
38,coop,15,378
39,tft,15,458
40,random,15,1702
41,tft,15,422
42,defect,15,2172
43,tft,15,408
44,coop,15,341
45,tft,15,372
46,random,15,1680
47,tft,15,378
48,random,15,1830
49,tft,15,400
50,tft,15,420
51,coop,15,390
52,tft,15,421
53,random,15,1881
54,tft,15,380
55,defect,15,2227
56,tft,15,413
57,tft,15,462
58,tft,15,414
59,random,15,1757
60,tft,15,409
