"","id","strategies","round","assets"
"347",46,"random",3,650
"348",47,"coop",3,290
"349",48,"random",3,657
"350",49,"random",3,738
"351",50,"defect",3,868
"352",51,"defect",3,895
"353",52,"defect",3,931
"354",53,"tft",3,355
"355",54,"tft",3,355
"356",55,"coop",3,302
"357",56,"tft",3,360
"358",57,"tft",3,361
"359",58,"defect",3,807
"360",59,"random",3,678
"361",60,"random",3,746
"362",61,"tft",3,351
"363",62,"random",3,646
"364",63,"random",3,665
"365",64,"tft",3,386
"366",65,"tft",3,369
"367",66,"tft",3,355
"368",67,"random",3,747
"369",68,"coop",3,321
"370",69,"defect",3,911
"371",70,"random",3,689
"372",71,"defect",3,951
"373",72,"random",3,733
"374",73,"tft",3,335
"375",74,"coop",3,302
"376",75,"defect",3,834
"377",76,"random",3,680
"378",77,"tft",3,372
"379",78,"tft",3,356
"380",79,"defect",3,956
"381",80,"random",3,757
"382",81,"coop",3,310
"383",82,"tft",3,352
"384",83,"random",3,665
"385",84,"random",3,699
"386",85,"tft",3,330
"387",86,"coop",3,264
"388",87,"tft",3,346
"389",88,"coop",3,304
"390",89,"tft",3,326
"391",90,"coop",3,310
"392",91,"defect",3,869
"393",92,"coop",3,283
"394",93,"coop",3,286
"395",94,"defect",3,863
"396",95,"tft",3,344
"397",96,"coop",3,281
"398",97,"tft",3,351
"399",98,"defect",3,877
"400",99,"random",3,621
"401",0,"coop",4,322
"402",1,"coop",4,304
"403",2,"tft",4,371
"404",3,"tft",4,350
"405",4,"random",4,804
"406",5,"random",4,883
"407",6,"coop",4,299
"408",7,"coop",4,318
"409",8,"coop",4,297
"410",9,"random",4,777
"411",10,"tft",4,359
"412",11,"random",4,445
"413",12,"random",4,788
"414",13,"tft",4,383
"415",14,"defect",4,1059
"416",15,"tft",4,367
"417",16,"random",4,844
"418",17,"random",4,782
"419",18,"tft",4,386
"420",19,"coop",4,305
"421",20,"random",4,403
"422",21,"defect",4,1074
"423",22,"defect",4,1039
"424",23,"defect",4,1028
"425",24,"random",4,827
"426",25,"random",4,410
"427",26,"coop",4,262
"428",27,"tft",4,367
"429",28,"defect",4,1037
"430",29,"tft",4,332
"431",30,"tft",4,356
"432",31,"random",4,755
"433",32,"defect",4,1075
"434",33,"defect",4,1094
"435",34,"tft",4,357
"436",35,"tft",4,355
"437",36,"defect",4,1049
"438",37,"tft",4,327
"439",38,"defect",4,1088
"440",39,"coop",4,285
"441",40,"defect",4,1097
"442",41,"tft",4,368
"443",42,"random",4,834
"444",43,"random",4,806
"445",44,"random",4,822
"446",45,"defect",4,1032
"447",46,"random",4,776
"448",47,"coop",4,290
"449",48,"random",4,769
"450",49,"random",4,868
"451",50,"defect",4,1044
"452",51,"defect",4,1087
"453",52,"defect",4,1095
"454",53,"tft",4,365
"455",54,"tft",4,363
"456",55,"coop",4,306
"457",56,"tft",4,376
"458",57,"tft",4,381
"459",58,"defect",4,953
"460",59,"random",4,776
"461",60,"random",4,878
"462",61,"tft",4,363
"463",62,"random",4,736
"464",63,"random",4,757
"465",64,"tft",4,388
"466",65,"tft",4,383
"467",66,"tft",4,369
"468",67,"random",4,871
"469",68,"coop",4,333
"470",69,"defect",4,1091
"471",70,"random",4,835
"472",71,"defect",4,1117
"473",72,"random",4,875
"474",73,"tft",4,347
"475",74,"coop",4,306
"476",75,"defect",4,990
"477",76,"random",4,804
"478",77,"tft",4,406
"479",78,"tft",4,378
"480",79,"defect",4,1116
"481",80,"random",4,869
"482",81,"coop",4,310
"483",82,"tft",4,364
"484",83,"random",4,813
"485",84,"random",4,813
"486",85,"tft",4,336
"487",86,"coop",4,264
"488",87,"tft",4,370
"489",88,"coop",4,308
"490",89,"tft",4,330
"491",90,"coop",4,314
"492",91,"defect",4,1033
"493",92,"coop",4,283
"494",93,"coop",4,294
"495",94,"defect",4,1001
"496",95,"tft",4,368
"497",96,"coop",4,285
"498",97,"tft",4,377
"499",98,"defect",4,1025
"500",99,"random",4,787
"501",0,"coop",5,326
"502",1,"coop",5,304
"503",2,"tft",5,377
"504",3,"tft",5,358
"505",4,"random",5,918
"506",5,"random",5,987
"507",6,"coop",5,303
"508",7,"coop",5,322
"509",8,"coop",5,301
"510",9,"random",5,889
"511",10,"tft",5,373
"512",11,"random",5,451
"513",12,"random",5,872
"514",13,"tft",5,399
"515",14,"defect",5,1199
"516",15,"tft",5,369
"517",16,"random",5,946
"518",17,"random",5,880
"519",18,"tft",5,398
"520",19,"coop",5,313
"521",20,"random",5,407
"522",21,"defect",5,1260
"523",22,"defect",5,1191
"524",23,"defect",5,1184
"525",24,"random",5,919
"526",25,"random",5,416
"527",26,"coop",5,262
"528",27,"tft",5,377
"529",28,"defect",5,1167
"530",29,"tft",5,332
"531",30,"tft",5,358
"532",31,"random",5,867
"533",32,"defect",5,1209
"534",33,"defect",5,1242
"535",34,"tft",5,357
"536",35,"tft",5,359
"537",36,"defect",5,1171
"538",37,"tft",5,327
"539",38,"defect",5,1250
"540",39,"coop",5,289
"541",40,"defect",5,1249
"542",41,"tft",5,370
"543",42,"random",5,938
"544",43,"random",5,924
"545",44,"random",5,936
"546",45,"defect",5,1184
"547",46,"random",5,892
"548",47,"coop",5,290
"549",48,"random",5,859
"550",49,"random",5,938
"551",50,"defect",5,1208
"552",51,"defect",5,1239
"553",52,"defect",5,1249
"554",53,"tft",5,375
"555",54,"tft",5,371
"556",55,"coop",5,306
"557",56,"tft",5,386
"558",57,"tft",5,393
"559",58,"defect",5,1123
"560",59,"random",5,860
"561",60,"random",5,998
"562",61,"tft",5,365
"563",62,"random",5,822
"564",63,"random",5,849
"565",64,"tft",5,390
"566",65,"tft",5,385
"567",66,"tft",5,375
"568",67,"random",5,983
"569",68,"coop",5,341
"570",69,"defect",5,1255
"571",70,"random",5,927
"572",71,"defect",5,1285
"573",72,"random",5,989
"574",73,"tft",5,353
"575",74,"coop",5,310
"576",75,"defect",5,1146
"577",76,"random",5,912
"578",77,"tft",5,416
"579",78,"tft",5,382
"580",79,"defect",5,1266
"581",80,"random",5,983
"582",81,"coop",5,314
"583",82,"tft",5,368
"584",83,"random",5,939
"585",84,"random",5,923
"586",85,"tft",5,342
"587",86,"coop",5,268
"588",87,"tft",5,382
"589",88,"coop",5,308
"590",89,"tft",5,332
"591",90,"coop",5,318
"592",91,"defect",5,1209
"593",92,"coop",5,283
"594",93,"coop",5,294
"595",94,"defect",5,1143
"596",95,"tft",5,378
"597",96,"coop",5,289
"598",97,"tft",5,387
"599",98,"defect",5,1165
"600",99,"random",5,893
"601",0,"coop",6,326
"602",1,"coop",6,308
"603",2,"tft",6,383
"604",3,"tft",6,364
"605",4,"random",6,1006
"606",5,"random",6,1079
"607",6,"coop",6,303
"608",7,"coop",6,322
"609",8,"coop",6,301
"610",9,"random",6,975
"611",10,"tft",6,373
"612",11,"random",6,451
"613",12,"random",6,980
"614",13,"tft",6,399
"615",14,"defect",6,1339
"616",15,"tft",6,369
"617",16,"random",6,1052
"618",17,"random",6,948
"619",18,"tft",6,400
"620",19,"coop",6,317
"621",20,"random",6,411
"622",21,"defect",6,1428
"623",22,"defect",6,1345
"624",23,"defect",6,1328
"625",24,"random",6,1003
"626",25,"random",6,418
"627",26,"coop",6,262
"628",27,"tft",6,379
"629",28,"defect",6,1319
"630",29,"tft",6,332
"631",30,"tft",6,358
"632",31,"random",6,953
"633",32,"defect",6,1347
"634",33,"defect",6,1378
"635",34,"tft",6,357
"636",35,"tft",6,359
"637",36,"defect",6,1303
"638",37,"tft",6,327
"639",38,"defect",6,1414
"640",39,"coop",6,289
"641",40,"defect",6,1395
"642",41,"tft",6,370
"643",42,"random",6,1054
"644",43,"random",6,1016
"645",44,"random",6,1034
"646",45,"defect",6,1330
"647",46,"random",6,958
"648",47,"coop",6,290
"649",48,"random",6,947
"650",49,"random",6,1020
"651",50,"defect",6,1360
"652",51,"defect",6,1395
"653",52,"defect",6,1403
"654",53,"tft",6,379
"655",54,"tft",6,377
"656",55,"coop",6,310
"657",56,"tft",6,388
"658",57,"tft",6,399
"659",58,"defect",6,1261
"660",59,"random",6,944
"661",60,"random",6,1116
"662",61,"tft",6,367
"663",62,"random",6,904
"664",63,"random",6,941
"665",64,"tft",6,390
"666",65,"tft",6,387
"667",66,"tft",6,375
"668",67,"random",6,1085
"669",68,"coop",6,341
"670",69,"defect",6,1423
"671",70,"random",6,1037
"672",71,"defect",6,1429
"673",72,"random",6,1103
"674",73,"tft",6,353
"675",74,"coop",6,310
"676",75,"defect",6,1290
"677",76,"random",6,1020
"678",77,"tft",6,424
"679",78,"tft",6,384
"680",79,"defect",6,1420
"681",80,"random",6,1081
"682",81,"coop",6,314
"683",82,"tft",6,372
"684",83,"random",6,1043
"685",84,"random",6,1015
"686",85,"tft",6,346
"687",86,"coop",6,268
"688",87,"tft",6,384
"689",88,"coop",6,308
"690",89,"tft",6,336
"691",90,"coop",6,322
"692",91,"defect",6,1357
"693",92,"coop",6,283
"694",93,"coop",6,294
"695",94,"defect",6,1275
"696",95,"tft",6,388
"697",96,"coop",6,289
"698",97,"tft",6,389
"699",98,"defect",6,1293
"700",99,"random",6,969
"701",0,"coop",7,330
"702",1,"coop",7,312
"703",2,"tft",7,383
"704",3,"tft",7,368
"705",4,"random",7,1122
"706",5,"random",7,1175
"707",6,"coop",7,303
"708",7,"coop",7,322
"709",8,"coop",7,301
"710",9,"random",7,1089
"711",10,"tft",7,373
"712",11,"random",7,451
"713",12,"random",7,1072
"714",13,"tft",7,405
"715",14,"defect",7,1473
"716",15,"tft",7,369
"717",16,"random",7,1136
"718",17,"random",7,1014
"719",18,"tft",7,402
"720",19,"coop",7,317
"721",20,"random",7,411
"722",21,"defect",7,1582
"723",22,"defect",7,1493
"724",23,"defect",7,1468
"725",24,"random",7,1085
"726",25,"random",7,422
"727",26,"coop",7,262
"728",27,"tft",7,381
"729",28,"defect",7,1435
"730",29,"tft",7,332
"731",30,"tft",7,358
"732",31,"random",7,1051
"733",32,"defect",7,1491
"734",33,"defect",7,1514
"735",34,"tft",7,357
"736",35,"tft",7,359
"737",36,"defect",7,1439
"738",37,"tft",7,327
"739",38,"defect",7,1584
"740",39,"coop",7,289
"741",40,"defect",7,1535
"742",41,"tft",7,370
"743",42,"random",7,1176
"744",43,"random",7,1104
"745",44,"random",7,1122
"746",45,"defect",7,1466
"747",46,"random",7,1042
"748",47,"coop",7,290
"749",48,"random",7,1031
"750",49,"random",7,1096
"751",50,"defect",7,1508
"752",51,"defect",7,1539
"753",52,"defect",7,1547
"754",53,"tft",7,379
"755",54,"tft",7,381
"756",55,"coop",7,314
"757",56,"tft",7,390
"758",57,"tft",7,405
"759",58,"defect",7,1391
"760",59,"random",7,1014
"761",60,"random",7,1220
"762",61,"tft",7,367
"763",62,"random",7,996
"764",63,"random",7,1023
"765",64,"tft",7,390
"766",65,"tft",7,387
"767",66,"tft",7,375
"768",67,"random",7,1157
"769",68,"coop",7,341
"770",69,"defect",7,1569
"771",70,"random",7,1137
"772",71,"defect",7,1553
"773",72,"random",7,1193
"774",73,"tft",7,353
"775",74,"coop",7,310
"776",75,"defect",7,1444
"777",76,"random",7,1124
"778",77,"tft",7,428
"779",78,"tft",7,384
"780",79,"defect",7,1572
"781",80,"random",7,1167
"782",81,"coop",7,318
"783",82,"tft",7,376
"784",83,"random",7,1163
"785",84,"random",7,1115
"786",85,"tft",7,348
"787",86,"coop",7,268
"788",87,"tft",7,388
"789",88,"coop",7,308
"790",89,"tft",7,336
"791",90,"coop",7,322
"792",91,"defect",7,1495
"793",92,"coop",7,283
"794",93,"coop",7,294
"795",94,"defect",7,1417
"796",95,"tft",7,392
"797",96,"coop",7,289
"798",97,"tft",7,391
"799",98,"defect",7,1445
"800",99,"random",7,1081
"801",0,"coop",8,334
"802",1,"coop",8,312
"803",2,"tft",8,383
"804",3,"tft",8,372
"805",4,"random",8,1218
"806",5,"random",8,1259
"807",6,"coop",8,303
"808",7,"coop",8,322
"809",8,"coop",8,301
"810",9,"random",8,1185
"811",10,"tft",8,373
"812",11,"random",8,451
"813",12,"random",8,1178
"814",13,"tft",8,405
"815",14,"defect",8,1607
"816",15,"tft",8,369
"817",16,"random",8,1232
"818",17,"random",8,1092
"819",18,"tft",8,402
"820",19,"coop",8,321
"821",20,"random",8,411
"822",21,"defect",8,1732
"823",22,"defect",8,1631
"824",23,"defect",8,1616
"825",24,"random",8,1169
"826",25,"random",8,422
"827",26,"coop",8,262
"828",27,"tft",8,381
"829",28,"defect",8,1569
"830",29,"tft",8,332
"831",30,"tft",8,358
"832",31,"random",8,1123
"833",32,"defect",8,1627
"834",33,"defect",8,1636
"835",34,"tft",8,357
"836",35,"tft",8,359
"837",36,"defect",8,1567
"838",37,"tft",8,327
"839",38,"defect",8,1734
"840",39,"coop",8,289
"841",40,"defect",8,1677
"842",41,"tft",8,370
"843",42,"random",8,1272
"844",43,"random",8,1190
"845",44,"random",8,1212
"846",45,"defect",8,1606
"847",46,"random",8,1134
"848",47,"coop",8,290
"849",48,"random",8,1115
"850",49,"random",8,1176
"851",50,"defect",8,1634
"852",51,"defect",8,1675
"853",52,"defect",8,1673
"854",53,"tft",8,379
"855",54,"tft",8,387
"856",55,"coop",8,314
"857",56,"tft",8,392
"858",57,"tft",8,407
"859",58,"defect",8,1527
"860",59,"random",8,1098
"861",60,"random",8,1318
"862",61,"tft",8,367
"863",62,"random",8,1088
"864",63,"random",8,1123
"865",64,"tft",8,390
"866",65,"tft",8,387
"867",66,"tft",8,375
"868",67,"random",8,1231
"869",68,"coop",8,341
"870",69,"defect",8,1715
"871",70,"random",8,1231
"872",71,"defect",8,1697
"873",72,"random",8,1291
"874",73,"tft",8,353
"875",74,"coop",8,310
"876",75,"defect",8,1598
"877",76,"random",8,1232
"878",77,"tft",8,430
"879",78,"tft",8,384
"880",79,"defect",8,1720
"881",80,"random",8,1283
"882",81,"coop",8,318
"883",82,"tft",8,378
"884",83,"random",8,1237
"885",84,"random",8,1195
"886",85,"tft",8,350
"887",86,"coop",8,268
"888",87,"tft",8,388
"889",88,"coop",8,308
"890",89,"tft",8,336
"891",90,"coop",8,322
"892",91,"defect",8,1629
"893",92,"coop",8,283
"894",93,"coop",8,294
"895",94,"defect",8,1559
"896",95,"tft",8,398
"897",96,"coop",8,289
"898",97,"tft",8,391
"899",98,"defect",8,1573
"900",99,"random",8,1181
"901",0,"coop",9,334
"902",1,"coop",9,316
"903",2,"tft",9,383
"904",3,"tft",9,374
"905",4,"random",9,1288
"906",5,"random",9,1347
"907",6,"coop",9,303
"908",7,"coop",9,322
"909",8,"coop",9,301
"910",9,"random",9,1279
"911",10,"tft",9,373
"912",11,"random",9,451
"913",12,"random",9,1264
"914",13,"tft",9,405
"915",14,"defect",9,1737
"916",15,"tft",9,369
"917",16,"random",9,1316
"918",17,"random",9,1166
"919",18,"tft",9,402
"920",19,"coop",9,321
"921",20,"random",9,411
"922",21,"defect",9,1878
"923",22,"defect",9,1773
"924",23,"defect",9,1760
"925",24,"random",9,1255
"926",25,"random",9,422
"927",26,"coop",9,262
"928",27,"tft",9,381
"929",28,"defect",9,1689
"930",29,"tft",9,332
"931",30,"tft",9,358
"932",31,"random",9,1211
"933",32,"defect",9,1775
"934",33,"defect",9,1766
"935",34,"tft",9,357
"936",35,"tft",9,359
"937",36,"defect",9,1695
"938",37,"tft",9,327
"939",38,"defect",9,1874
"940",39,"coop",9,289
"941",40,"defect",9,1813
"942",41,"tft",9,370
"943",42,"random",9,1362
"944",43,"random",9,1278
"945",44,"random",9,1318
"946",45,"defect",9,1762
"947",46,"random",9,1220
"948",47,"coop",9,290
"949",48,"random",9,1195
"950",49,"random",9,1254
"951",50,"defect",9,1790
"952",51,"defect",9,1803
"953",52,"defect",9,1811
"954",53,"tft",9,379
"955",54,"tft",9,391
"956",55,"coop",9,314
"957",56,"tft",9,394
"958",57,"tft",9,407
"959",58,"defect",9,1665
"960",59,"random",9,1180
"961",60,"random",9,1402
"962",61,"tft",9,367
"963",62,"random",9,1160
"964",63,"random",9,1221
"965",64,"tft",9,390
"966",65,"tft",9,387
"967",66,"tft",9,375
"968",67,"random",9,1313
"969",68,"coop",9,341
"970",69,"defect",9,1861
"971",70,"random",9,1325
"972",71,"defect",9,1833
"973",72,"random",9,1371
"974",73,"tft",9,353
"975",74,"coop",9,310
"976",75,"defect",9,1754
"977",76,"random",9,1328
"978",77,"tft",9,432
"979",78,"tft",9,384
"980",79,"defect",9,1868
"981",80,"random",9,1391
"982",81,"coop",9,318
"983",82,"tft",9,380
"984",83,"random",9,1341
"985",84,"random",9,1287
"986",85,"tft",9,352
"987",86,"coop",9,268
"988",87,"tft",9,388
"989",88,"coop",9,308
"990",89,"tft",9,336
"991",90,"coop",9,322
"992",91,"defect",9,1763
"993",92,"coop",9,283
"994",93,"coop",9,294
"995",94,"defect",9,1689
"996",95,"tft",9,398
"997",96,"coop",9,289
"998",97,"tft",9,391
"999",98,"defect",9,1711
"1000",99,"random",9,1281
"1001",0,"coop",10,334
"1002",1,"coop",10,316
"1003",2,"tft",10,383
"1004",3,"tft",10,376
"1005",4,"random",10,1390
"1006",5,"random",10,1439
"1007",6,"coop",10,303
"1008",7,"coop",10,322
"1009",8,"coop",10,301
"1010",9,"random",10,1363
"1011",10,"tft",10,373
"1012",11,"random",10,451
"1013",12,"random",10,1356
"1014",13,"tft",10,405
"1015",14,"defect",10,1853
"1016",15,"tft",10,369
"1017",16,"random",10,1402
"1018",17,"random",10,1256
"1019",18,"tft",10,402
"1020",19,"coop",10,321
"1021",20,"random",10,411
"1022",21,"defect",10,2016
"1023",22,"defect",10,1895
"1024",23,"defect",10,1908
"1025",24,"random",10,1341
"1026",25,"random",10,422
"1027",26,"coop",10,262
"1028",27,"tft",10,381
"1029",28,"defect",10,1797
"1030",29,"tft",10,332
"1031",30,"tft",10,358
"1032",31,"random",10,1309
"1033",32,"defect",10,1929
"1034",33,"defect",10,1916
"1035",34,"tft",10,357
"1036",35,"tft",10,359
"1037",36,"defect",10,1811
"1038",37,"tft",10,327
"1039",38,"defect",10,2026
"1040",39,"coop",10,289
"1041",40,"defect",10,1933
"1042",41,"tft",10,370
"1043",42,"random",10,1470
"1044",43,"random",10,1382
"1045",44,"random",10,1422
"1046",45,"defect",10,1894
"1047",46,"random",10,1304
"1048",47,"coop",10,290
"1049",48,"random",10,1269
"1050",49,"random",10,1336
"1051",50,"defect",10,1906
"1052",51,"defect",10,1943
"1053",52,"defect",10,1935
"1054",53,"tft",10,379
"1055",54,"tft",10,395
"1056",55,"coop",10,314
"1057",56,"tft",10,396
"1058",57,"tft",10,407
"1059",58,"defect",10,1793
"1060",59,"random",10,1244
"1061",60,"random",10,1506
"1062",61,"tft",10,367
"1063",62,"random",10,1246
"1064",63,"random",10,1307
"1065",64,"tft",10,390
"1066",65,"tft",10,387
"1067",66,"tft",10,375
"1068",67,"random",10,1425
"1069",68,"coop",10,341
"1070",69,"defect",10,2019
"1071",70,"random",10,1437
"1072",71,"defect",10,1967
"1073",72,"random",10,1471
