id,strategies,round,assets
85,tft,5,342
86,coop,5,268
87,tft,5,382
88,coop,5,308
89,tft,5,332
90,coop,5,318
91,defect,5,1209
92,coop,5,283
93,coop,5,294
94,defect,5,1143
95,tft,5,378
96,coop,5,289
97,tft,5,387
98,defect,5,1165
99,random,5,893
0,coop,6,326
1,coop,6,308
2,tft,6,383
3,tft,6,364
4,random,6,1006
5,random,6,1079
6,coop,6,303
7,coop,6,322
8,coop,6,301
9,random,6,975
10,tft,6,373
11,random,6,451
12,random,6,980
13,tft,6,399
14,defect,6,1339
15,tft,6,369
16,random,6,1052
17,random,6,948
18,tft,6,400
19,coop,6,317
20,random,6,411
21,defect,6,1428
22,defect,6,1345
23,defect,6,1328
24,random,6,1003
25,random,6,418
26,coop,6,262
27,tft,6,379
28,defect,6,1319
29,tft,6,332
30,tft,6,358
31,random,6,953
32,defect,6,1347
33,defect,6,1378
34,tft,6,357
35,tft,6,359
36,defect,6,1303
37,tft,6,327
38,defect,6,1414
39,coop,6,289
40,defect,6,1395
41,tft,6,370
42,random,6,1054
43,random,6,1016
44,random,6,1034
45,defect,6,1330
46,random,6,958
47,coop,6,290
48,random,6,947
49,random,6,1020
50,defect,6,1360
51,defect,6,1395
52,defect,6,1403
53,tft,6,379
54,tft,6,377
55,coop,6,310
56,tft,6,388
57,tft,6,399
58,defect,6,1261
59,random,6,944
60,random,6,1116
61,tft,6,367
62,random,6,904
63,random,6,941
64,tft,6,390
65,tft,6,387
66,tft,6,375
67,random,6,1085
68,coop,6,341
69,defect,6,1423
70,random,6,1037
71,defect,6,1429
72,random,6,1103
73,tft,6,353
74,coop,6,310
75,defect,6,1290
76,random,6,1020
77,tft,6,424
78,tft,6,384
79,defect,6,1420
80,random,6,1081
81,coop,6,314
82,tft,6,372
83,random,6,1043
84,random,6,1015
85,tft,6,346
86,coop,6,268
87,tft,6,384
88,coop,6,308
89,tft,6,336
90,coop,6,322
91,defect,6,1357
92,coop,6,283
93,coop,6,294
94,defect,6,1275
95,tft,6,388
96,coop,6,289
97,tft,6,389
98,defect,6,1293
99,random,6,969
0,coop,7,330
1,coop,7,312
2,tft,7,383
3,tft,7,368
4,random,7,1122
5,random,7,1175
6,coop,7,303
7,coop,7,322
8,coop,7,301
9,random,7,1089
10,tft,7,373
11,random,7,451
12,random,7,1072
13,tft,7,405
14,defect,7,1473
15,tft,7,369
16,random,7,1136
17,random,7,1014
18,tft,7,402
19,coop,7,317
20,random,7,411
21,defect,7,1582
22,defect,7,1493
23,defect,7,1468
24,random,7,1085
25,random,7,422
26,coop,7,262
27,tft,7,381
28,defect,7,1435
29,tft,7,332
30,tft,7,358
31,random,7,1051
32,defect,7,1491
33,defect,7,1514
34,tft,7,357
35,tft,7,359
36,defect,7,1439
37,tft,7,327
38,defect,7,1584
39,coop,7,289
40,defect,7,1535
41,tft,7,370
42,random,7,1176
43,random,7,1104
44,random,7,1122
45,defect,7,1466
46,random,7,1042
47,coop,7,290
48,random,7,1031
49,random,7,1096
50,defect,7,1508
51,defect,7,1539
52,defect,7,1547
53,tft,7,379
54,tft,7,381
55,coop,7,314
56,tft,7,390
57,tft,7,405
58,defect,7,1391
59,random,7,1014
60,random,7,1220
61,tft,7,367
62,random,7,996
63,random,7,1023
64,tft,7,390
65,tft,7,387
66,tft,7,375
67,random,7,1157
68,coop,7,341
69,defect,7,1569
70,random,7,1137
71,defect,7,1553
72,random,7,1193
73,tft,7,353
74,coop,7,310
75,defect,7,1444
76,random,7,1124
77,tft,7,428
78,tft,7,384
79,defect,7,1572
80,random,7,1167
81,coop,7,318
82,tft,7,376
83,random,7,1163
84,random,7,1115
85,tft,7,348
86,coop,7,268
87,tft,7,388
88,coop,7,308
89,tft,7,336
90,coop,7,322
91,defect,7,1495
92,coop,7,283
93,coop,7,294
94,defect,7,1417
95,tft,7,392
96,coop,7,289
97,tft,7,391
98,defect,7,1445
99,random,7,1081
0,coop,8,334
1,coop,8,312
2,tft,8,383
3,tft,8,372
4,random,8,1218
5,random,8,1259
6,coop,8,303
7,coop,8,322
8,coop,8,301
9,random,8,1185
10,tft,8,373
11,random,8,451
12,random,8,1178
13,tft,8,405
14,defect,8,1607
15,tft,8,369
16,random,8,1232
17,random,8,1092
18,tft,8,402
19,coop,8,321
20,random,8,411
21,defect,8,1732
22,defect,8,1631
23,defect,8,1616
24,random,8,1169
25,random,8,422
26,coop,8,262
27,tft,8,381
28,defect,8,1569
29,tft,8,332
30,tft,8,358
31,random,8,1123
32,defect,8,1627
33,defect,8,1636
34,tft,8,357
35,tft,8,359
36,defect,8,1567
37,tft,8,327
38,defect,8,1734
39,coop,8,289
40,defect,8,1677
41,tft,8,370
42,random,8,1272
43,random,8,1190
44,random,8,1212
45,defect,8,1606
46,random,8,1134
47,coop,8,290
48,random,8,1115
49,random,8,1176
50,defect,8,1634
51,defect,8,1675
52,defect,8,1673
53,tft,8,379
54,tft,8,387
55,coop,8,314
56,tft,8,392
57,tft,8,407
58,defect,8,1527
59,random,8,1098
60,random,8,1318
61,tft,8,367
62,random,8,1088
63,random,8,1123
64,tft,8,390
65,tft,8,387
66,tft,8,375
67,random,8,1231
68,coop,8,341
69,defect,8,1715
70,random,8,1231
71,defect,8,1697
72,random,8,1291
73,tft,8,353
74,coop,8,310
75,defect,8,1598
76,random,8,1232
77,tft,8,430
78,tft,8,384
79,defect,8,1720
80,random,8,1283
81,coop,8,318
82,tft,8,378
83,random,8,1237
84,random,8,1195
85,tft,8,350
86,coop,8,268
87,tft,8,388
88,coop,8,308
89,tft,8,336
90,coop,8,322
91,defect,8,1629
92,coop,8,283
93,coop,8,294
94,defect,8,1559
95,tft,8,398
96,coop,8,289
97,tft,8,391
98,defect,8,1573
99,random,8,1181
0,coop,9,334
1,coop,9,316
2,tft,9,383
3,tft,9,374
4,random,9,1288
5,random,9,1347
6,coop,9,303
7,coop,9,322
8,coop,9,301
9,random,9,1279
10,tft,9,373
11,random,9,451
12,random,9,1264
13,tft,9,405
14,defect,9,1737
15,tft,9,369
16,random,9,1316
17,random,9,1166
18,tft,9,402
19,coop,9,321
20,random,9,411
21,defect,9,1878
22,defect,9,1773
23,defect,9,1760
24,random,9,1255
25,random,9,422
26,coop,9,262
27,tft,9,381
28,defect,9,1689
29,tft,9,332
30,tft,9,358
31,random,9,1211
32,defect,9,1775
33,defect,9,1766
34,tft,9,357
35,tft,9,359
36,defect,9,1695
37,tft,9,327
38,defect,9,1874
39,coop,9,289
40,defect,9,1813
41,tft,9,370
42,random,9,1362
43,random,9,1278
44,random,9,1318
45,defect,9,1762
46,random,9,1220
47,coop,9,290
48,random,9,1195
49,random,9,1254
50,defect,9,1790
51,defect,9,1803
52,defect,9,1811
53,tft,9,379
54,tft,9,391
55,coop,9,314
56,tft,9,394
57,tft,9,407
58,defect,9,1665
59,random,9,1180
60,random,9,1402
61,tft,9,367
62,random,9,1160
63,random,9,1221
64,tft,9,390
65,tft,9,387
66,tft,9,375
67,random,9,1313
68,coop,9,341
69,defect,9,1861
70,random,9,1325
71,defect,9,1833
72,random,9,1371
73,tft,9,353
74,coop,9,310
75,defect,9,1754
76,random,9,1328
77,tft,9,432
78,tft,9,384
79,defect,9,1868
80,random,9,1391
81,coop,9,318
82,tft,9,380
83,random,9,1341
84,random,9,1287
85,tft,9,352
86,coop,9,268
87,tft,9,388
88,coop,9,308
89,tft,9,336
90,coop,9,322
91,defect,9,1763
92,coop,9,283
93,coop,9,294
94,defect,9,1689
95,tft,9,398
96,coop,9,289
97,tft,9,391
98,defect,9,1711
99,random,9,1281
0,coop,10,334
1,coop,10,316
2,tft,10,383
3,tft,10,376
4,random,10,1390
5,random,10,1439
6,coop,10,303
7,coop,10,322
8,coop,10,301
9,random,10,1363
10,tft,10,373
11,random,10,451
12,random,10,1356
13,tft,10,405
14,defect,10,1853
15,tft,10,369
16,random,10,1402
17,random,10,1256
18,tft,10,402
19,coop,10,321
20,random,10,411
21,defect,10,2016
22,defect,10,1895
23,defect,10,1908
24,random,10,1341
25,random,10,422
26,coop,10,262
27,tft,10,381
28,defect,10,1797
29,tft,10,332
30,tft,10,358
31,random,10,1309
32,defect,10,1929
33,defect,10,1916
34,tft,10,357
35,tft,10,359
36,defect,10,1811
37,tft,10,327
38,defect,10,2026
39,coop,10,289
40,defect,10,1933
41,tft,10,370
42,random,10,1470
43,random,10,1382
44,random,10,1422
45,defect,10,1894
46,random,10,1304
47,coop,10,290
48,random,10,1269
49,random,10,1336
50,defect,10,1906
51,defect,10,1943
52,defect,10,1935
53,tft,10,379
54,tft,10,395
55,coop,10,314
56,tft,10,396
57,tft,10,407
58,defect,10,1793
59,random,10,1244
60,random,10,1506
61,tft,10,367
62,random,10,1246
63,random,10,1307
64,tft,10,390
65,tft,10,387
66,tft,10,375
67,random,10,1425
68,coop,10,341
69,defect,10,2019
70,random,10,1437
71,defect,10,1967
72,random,10,1471
73,tft,10,353
74,coop,10,310
75,defect,10,1882
76,random,10,1424
77,tft,10,432
78,tft,10,384
79,defect,10,1998
80,random,10,1465
81,coop,10,318
82,tft,10,380
83,random,10,1439
84,random,10,1355
85,tft,10,354
86,coop,10,268
87,tft,10,388
88,coop,10,308
89,tft,10,336
90,coop,10,322
91,defect,10,1883
92,coop,10,283
93,coop,10,294
94,defect,10,1823
95,tft,10,398
96,coop,10,289
97,tft,10,391
98,defect,10,1839
99,random,10,1351
0,coop,11,334
1,coop,11,316
2,tft,11,383
3,tft,11,376
4,random,11,1460
5,random,11,1533
6,coop,11,303
7,coop,11,322
8,coop,11,301
9,random,11,1457
10,tft,11,373
11,random,11,451
12,random,11,1448
13,tft,11,405
14,defect,11,1985
15,tft,11,369
16,random,11,1492
17,random,11,1338
18,tft,11,402
19,coop,11,321
20,random,11,411
21,defect,11,2136
22,defect,11,2019
23,defect,11,2044
24,random,11,1437
25,random,11,422
26,coop,11,262
27,tft,11,381
28,defect,11,1917
29,tft,11,332
30,tft,11,358
31,random,11,1415
32,defect,11,2061
33,defect,11,2054
34,tft,11,357
35,tft,11,359
36,defect,11,1947
37,tft,11,327
38,defect,11,2162
39,coop,11,289
40,defect,11,2055
41,tft,11,370
42,random,11,1528
43,random,11,1474
44,random,11,1514
45,defect,11,2026
46,random,11,1378
47,coop,11,290
48,random,11,1333
49,random,11,1430
50,defect,11,2070
51,defect,11,2093
52,defect,11,2055
53,tft,11,379
54,tft,11,395
55,coop,11,314
56,tft,11,396
57,tft,11,407
58,defect,11,1929
59,random,11,1304
60,random,11,1606
61,tft,11,367
62,random,11,1326
63,random,11,1399
64,tft,11,390
65,tft,11,387
66,tft,11,375
67,random,11,1529
68,coop,11,341
69,defect,11,2181
70,random,11,1543
71,defect,11,2103
72,random,11,1561
73,tft,11,353
74,coop,11,310
75,defect,11,2026
76,random,11,1508
77,tft,11,432
78,tft,11,384
79,defect,11,2136
80,random,11,1541
81,coop,11,318
82,tft,11,380
83,random,11,1533
84,random,11,1435
85,tft,11,356
86,coop,11,268
87,tft,11,388
88,coop,11,308
89,tft,11,336
90,coop,11,322
91,defect,11,1993
92,coop,11,283
93,coop,11,294
94,defect,11,1973
95,tft,11,398
96,coop,11,289
97,tft,11,391
98,defect,11,1971
99,random,11,1425
0,coop,12,334
1,coop,12,316
2,tft,12,383
3,tft,12,376
4,random,12,1552
5,random,12,1607
6,coop,12,303
7,coop,12,322
8,coop,12,301
9,random,12,1551
10,tft,12,373
11,random,12,451
12,random,12,1518
13,tft,12,405
14,defect,12,2111
15,tft,12,369
16,random,12,1572
17,random,12,1422
18,tft,12,402
19,coop,12,321
20,random,12,411
21,defect,12,2282
22,defect,12,2165
23,defect,12,2184
24,random,12,1525
25,random,12,422
26,coop,12,262
27,tft,12,381
28,defect,12,2053
29,tft,12,332
30,tft,12,358
31,random,12,1497
32,defect,12,2185
33,defect,12,2196
34,tft,12,357
35,tft,12,359
36,defect,12,2071
37,tft,12,327
38,defect,12,2306
39,coop,12,289
40,defect,12,2161
41,tft,12,370
42,random,12,1616
43,random,12,1564
44,random,12,1612
45,defect,12,2168
46,random,12,1462
47,coop,12,290
48,random,12,1433
49,random,12,1508
50,defect,12,2184
51,defect,12,2213
52,defect,12,2177
53,tft,12,379
54,tft,12,395
55,coop,12,314
56,tft,12,396
57,tft,12,407
58,defect,12,2061
59,random,12,1382
60,random,12,1686
61,tft,12,367
62,random,12,1414
63,random,12,1469
64,tft,12,390
65,tft,12,387
66,tft,12,375
67,random,12,1599
68,coop,12,341
69,defect,12,2327
70,random,12,1653
71,defect,12,2239
72,random,12,1651
73,tft,12,353
74,coop,12,310
75,defect,12,2154
76,random,12,1596
77,tft,12,432
78,tft,12,384
79,defect,12,2258
80,random,12,1615
81,coop,12,318
82,tft,12,380
83,random,12,1631
84,random,12,1525
85,tft,12,358
86,coop,12,268
87,tft,12,388
88,coop,12,308
89,tft,12,336
90,coop,12,322
91,defect,12,2119
92,coop,12,283
93,coop,12,294
94,defect,12,2119
95,tft,12,398
96,coop,12,289
97,tft,12,391
98,defect,12,2113
99,random,12,1519
0,coop,13,334
1,coop,13,316
2,tft,13,383
3,tft,13,376
4,random,13,1644
5,random,13,1701
6,coop,13,303
7,coop,13,322
8,coop,13,301
9,random,13,1641
10,tft,13,373
11,random,13,451
12,random,13,1600
13,tft,13,405
14,defect,13,2229
15,tft,13,369
