id,strategies,round,assets
25,coop,1,321
26,coop,1,321
27,tft,1,342
28,tft,1,459
29,tft,1,323
30,tft,1,323
31,tft,1,331
32,tft,1,316
33,defect,1,530
34,tft,1,321
35,coop,1,318
36,coop,1,325
37,random,1,637
38,tft,1,314
39,coop,1,302
40,coop,1,352
41,tft,1,334
42,tft,1,332
43,tft,1,323
44,tft,1,331
45,tft,1,329
46,tft,1,310
47,tft,1,328
48,random,1,403
49,defect,1,515
50,tft,1,327
51,tft,1,333
52,tft,1,314
53,tft,1,321
54,tft,1,364
55,defect,1,698
56,tft,1,305
57,defect,1,525
58,tft,1,362
59,tft,1,308
60,random,1,487
61,random,1,441
62,coop,1,318
63,defect,1,518
64,tft,1,301
65,tft,1,325
66,tft,1,324
67,random,1,405
68,tft,1,335
69,tft,1,315
70,defect,1,538
71,tft,1,335
72,tft,1,319
73,tft,1,319
74,tft,1,407
75,defect,1,596
76,coop,1,316
77,coop,1,322
78,tft,1,312
79,random,1,420
80,coop,1,316
81,tft,1,301
82,coop,1,327
83,defect,1,514
84,tft,1,407
85,coop,1,347
86,tft,1,360
87,random,1,415
88,random,1,450
89,random,1,389
90,random,1,462
91,tft,1,312
92,tft,1,335
93,random,1,419
94,random,1,486
95,tft,1,325
96,tft,1,394
97,tft,1,307
98,tft,1,312
99,coop,1,305
0,random,2,573
1,tft,2,359
2,random,2,567
3,coop,2,363
4,tft,2,368
5,tft,2,377
6,tft,2,341
7,tft,2,378
8,tft,2,373
9,random,2,627
10,tft,2,415
11,random,2,631
12,random,2,618
13,random,2,634
14,random,2,607
15,random,2,576
16,tft,2,370
17,tft,2,401
18,tft,2,368
19,defect,2,826
20,random,2,635
21,defect,2,732
22,tft,2,359
23,coop,2,332
24,random,2,669
25,coop,2,349
26,coop,2,345
27,tft,2,378
28,tft,2,499
29,tft,2,371
30,tft,2,347
31,tft,2,365
32,tft,2,354
33,defect,2,718
34,tft,2,373
35,coop,2,354
36,coop,2,349
37,random,2,791
38,tft,2,374
39,coop,2,330
40,coop,2,368
41,tft,2,392
42,tft,2,388
43,tft,2,363
44,tft,2,373
45,tft,2,375
46,tft,2,352
47,tft,2,360
48,random,2,593
49,defect,2,733
50,tft,2,375
51,tft,2,367
52,tft,2,360
53,tft,2,361
54,tft,2,410
55,defect,2,900
56,tft,2,353
57,defect,2,719
58,tft,2,404
59,tft,2,364
60,random,2,689
61,random,2,607
62,coop,2,330
63,defect,2,720
64,tft,2,341
65,tft,2,361
66,tft,2,366
67,random,2,627
68,tft,2,383
69,tft,2,365
70,defect,2,746
71,tft,2,381
72,tft,2,385
73,tft,2,363
74,tft,2,457
75,defect,2,776
76,coop,2,332
77,coop,2,330
78,tft,2,372
79,random,2,618
80,coop,2,356
81,tft,2,341
82,coop,2,355
83,defect,2,714
84,tft,2,447
85,coop,2,367
86,tft,2,386
87,random,2,603
88,random,2,636
89,random,2,607
90,random,2,630
91,tft,2,362
92,tft,2,371
93,random,2,593
94,random,2,664
95,tft,2,357
96,tft,2,448
97,tft,2,349
98,tft,2,352
99,coop,2,329
0,random,3,709
1,tft,3,381
2,random,3,675
3,coop,3,379
4,tft,3,390
5,tft,3,395
6,tft,3,357
7,tft,3,400
8,tft,3,401
9,random,3,743
10,tft,3,441
11,random,3,751
12,random,3,742
13,random,3,758
14,random,3,741
15,random,3,698
16,tft,3,404
17,tft,3,419
18,tft,3,388
19,defect,3,974
20,random,3,787
21,defect,3,884
22,tft,3,371
23,coop,3,332
24,random,3,793
25,coop,3,369
26,coop,3,353
27,tft,3,410
28,tft,3,517
29,tft,3,395
30,tft,3,355
31,tft,3,377
32,tft,3,384
33,defect,3,858
34,tft,3,405
35,coop,3,374
36,coop,3,353
37,random,3,925
38,tft,3,400
39,coop,3,342
40,coop,3,380
41,tft,3,430
42,tft,3,406
43,tft,3,411
44,tft,3,385
45,tft,3,399
46,tft,3,366
47,tft,3,382
48,random,3,707
49,defect,3,885
50,tft,3,393
51,tft,3,379
52,tft,3,382
53,tft,3,381
54,tft,3,436
55,defect,3,1024
56,tft,3,369
57,defect,3,869
58,tft,3,430
59,tft,3,398
60,random,3,827
61,random,3,721
62,coop,3,338
63,defect,3,874
64,tft,3,363
65,tft,3,397
66,tft,3,396
67,random,3,773
68,tft,3,405
69,tft,3,389
70,defect,3,892
71,tft,3,393
72,tft,3,401
73,tft,3,377
74,tft,3,481
75,defect,3,930
76,coop,3,336
77,coop,3,334
78,tft,3,404
79,random,3,806
80,coop,3,380
81,tft,3,359
82,coop,3,367
83,defect,3,868
84,tft,3,469
85,coop,3,379
86,tft,3,402
87,random,3,739
88,random,3,794
89,random,3,771
90,random,3,756
91,tft,3,388
92,tft,3,387
93,random,3,709
94,random,3,772
95,tft,3,371
96,tft,3,474
97,tft,3,373
98,tft,3,362
99,coop,3,333
0,random,4,795
1,tft,4,409
2,random,4,781
3,coop,4,387
4,tft,4,412
5,tft,4,409
6,tft,4,365
7,tft,4,404
8,tft,4,405
9,random,4,839
10,tft,4,455
11,random,4,853
12,random,4,844
13,random,4,854
14,random,4,855
15,random,4,796
16,tft,4,412
17,tft,4,423
18,tft,4,394
19,defect,4,1102
20,random,4,875
21,defect,4,1006
22,tft,4,377
23,coop,4,332
24,random,4,905
25,coop,4,377
26,coop,4,357
27,tft,4,420
28,tft,4,517
29,tft,4,403
30,tft,4,357
31,tft,4,379
32,tft,4,392
33,defect,4,972
34,tft,4,419
35,coop,4,382
36,coop,4,361
37,random,4,1027
38,tft,4,422
39,coop,4,346
40,coop,4,392
41,tft,4,444
42,tft,4,430
43,tft,4,439
44,tft,4,393
45,tft,4,411
46,tft,4,382
47,tft,4,394
48,random,4,791
49,defect,4,1009
50,tft,4,405
51,tft,4,389
52,tft,4,390
53,tft,4,393
54,tft,4,440
55,defect,4,1146
56,tft,4,379
57,defect,4,983
58,tft,4,438
59,tft,4,408
60,random,4,955
61,random,4,825
62,coop,4,342
63,defect,4,1000
64,tft,4,381
65,tft,4,413
66,tft,4,404
67,random,4,879
68,tft,4,417
69,tft,4,393
70,defect,4,1024
71,tft,4,409
72,tft,4,417
73,tft,4,383
74,tft,4,491
75,defect,4,1040
76,coop,4,340
77,coop,4,338
78,tft,4,422
79,random,4,922
80,coop,4,396
81,tft,4,363
82,coop,4,375
83,defect,4,970
84,tft,4,479
85,coop,4,391
86,tft,4,412
87,random,4,839
88,random,4,924
89,random,4,857
90,random,4,860
91,tft,4,404
92,tft,4,393
93,random,4,797
94,random,4,858
95,tft,4,379
96,tft,4,492
97,tft,4,377
98,tft,4,366
99,coop,4,337
0,random,5,873
1,tft,5,411
2,random,5,861
3,coop,5,387
4,tft,5,426
5,tft,5,421
6,tft,5,367
7,tft,5,412
8,tft,5,409
9,random,5,941
10,tft,5,459
11,random,5,927
12,random,5,924
13,random,5,928
14,random,5,945
15,random,5,868
16,tft,5,414
17,tft,5,429
18,tft,5,396
19,defect,5,1222
20,random,5,973
21,defect,5,1112
22,tft,5,385
23,coop,5,332
24,random,5,1019
25,coop,5,381
26,coop,5,361
27,tft,5,422
28,tft,5,517
29,tft,5,411
30,tft,5,357
31,tft,5,383
32,tft,5,392
33,defect,5,1078
34,tft,5,423
35,coop,5,382
36,coop,5,369
37,random,5,1129
38,tft,5,426
39,coop,5,350
40,coop,5,392
41,tft,5,456
42,tft,5,434
43,tft,5,447
44,tft,5,395
45,tft,5,421
46,tft,5,384
47,tft,5,404
48,random,5,883
49,defect,5,1121
50,tft,5,415
51,tft,5,397
52,tft,5,390
53,tft,5,407
54,tft,5,452
55,defect,5,1244
56,tft,5,379
57,defect,5,1107
58,tft,5,438
59,tft,5,414
60,random,5,1039
61,random,5,921
62,coop,5,342
63,defect,5,1094
64,tft,5,385
65,tft,5,419
66,tft,5,418
67,random,5,945
68,tft,5,421
69,tft,5,395
70,defect,5,1162
71,tft,5,409
72,tft,5,421
73,tft,5,387
74,tft,5,499
75,defect,5,1148
76,coop,5,340
77,coop,5,338
78,tft,5,438
79,random,5,1028
80,coop,5,404
81,tft,5,363
82,coop,5,383
83,defect,5,1064
84,tft,5,487
85,coop,5,395
86,tft,5,420
87,random,5,919
88,random,5,1016
89,random,5,937
90,random,5,934
91,tft,5,416
92,tft,5,393
93,random,5,871
94,random,5,954
95,tft,5,383
96,tft,5,502
97,tft,5,383
98,tft,5,370
99,coop,5,341
0,random,6,971
1,tft,6,417
2,random,6,933
3,coop,6,391
4,tft,6,426
5,tft,6,427
6,tft,6,371
7,tft,6,414
8,tft,6,411
9,random,6,1021
10,tft,6,459
11,random,6,1019
12,random,6,1012
13,random,6,1006
14,random,6,1027
15,random,6,938
16,tft,6,416
17,tft,6,429
18,tft,6,398
19,defect,6,1326
20,random,6,1047
21,defect,6,1226
22,tft,6,385
23,coop,6,332
24,random,6,1081
25,coop,6,385
26,coop,6,365
27,tft,6,424
28,tft,6,517
29,tft,6,415
30,tft,6,357
31,tft,6,383
32,tft,6,392
33,defect,6,1172
34,tft,6,423
35,coop,6,382
36,coop,6,373
37,random,6,1205
38,tft,6,436
39,coop,6,354
40,coop,6,396
41,tft,6,464
42,tft,6,440
43,tft,6,451
44,tft,6,395
45,tft,6,425
46,tft,6,384
47,tft,6,406
48,random,6,973
49,defect,6,1249
50,tft,6,421
51,tft,6,405
52,tft,6,390
53,tft,6,409
54,tft,6,454
55,defect,6,1366
56,tft,6,379
57,defect,6,1217
58,tft,6,438
59,tft,6,418
60,random,6,1097
61,random,6,995
62,coop,6,342
63,defect,6,1192
64,tft,6,387
65,tft,6,421
66,tft,6,422
67,random,6,1039
68,tft,6,423
69,tft,6,395
70,defect,6,1292
71,tft,6,411
72,tft,6,423
73,tft,6,389
74,tft,6,501
75,defect,6,1248
76,coop,6,340
77,coop,6,338
78,tft,6,446
79,random,6,1090
80,coop,6,408
81,tft,6,363
82,coop,6,383
83,defect,6,1164
84,tft,6,487
85,coop,6,395
86,tft,6,428
87,random,6,983
88,random,6,1098
89,random,6,1013
90,random,6,1008
91,tft,6,426
92,tft,6,393
93,random,6,939
94,random,6,1024
95,tft,6,385
96,tft,6,504
97,tft,6,385
98,tft,6,370
99,coop,6,341
0,random,7,1047
1,tft,7,423
2,random,7,1017
3,coop,7,395
4,tft,7,426
5,tft,7,429
6,tft,7,371
7,tft,7,414
8,tft,7,417
9,random,7,1097
10,tft,7,459
11,random,7,1083
12,random,7,1108
13,random,7,1074
14,random,7,1117
15,random,7,1024
16,tft,7,416
17,tft,7,431
18,tft,7,398
19,defect,7,1412
20,random,7,1143
21,defect,7,1344
22,tft,7,385
23,coop,7,332
24,random,7,1161
25,coop,7,385
26,coop,7,369
27,tft,7,426
28,tft,7,517
29,tft,7,415
30,tft,7,357
31,tft,7,383
32,tft,7,392
33,defect,7,1260
34,tft,7,423
35,coop,7,382
36,coop,7,381
37,random,7,1285
38,tft,7,438
39,coop,7,358
40,coop,7,396
41,tft,7,468
42,tft,7,444
43,tft,7,455
44,tft,7,395
45,tft,7,425
46,tft,7,384
47,tft,7,408
48,random,7,1061
49,defect,7,1359
50,tft,7,427
51,tft,7,405
52,tft,7,390
53,tft,7,409
54,tft,7,454
55,defect,7,1462
56,tft,7,379
57,defect,7,1327
58,tft,7,438
59,tft,7,420
60,random,7,1161
61,random,7,1065
62,coop,7,342
63,defect,7,1284
64,tft,7,389
65,tft,7,421
66,tft,7,422
67,random,7,1115
68,tft,7,423
69,tft,7,395
70,defect,7,1418
71,tft,7,417
72,tft,7,423
73,tft,7,391
74,tft,7,503
75,defect,7,1354
76,coop,7,340
77,coop,7,338
78,tft,7,446
79,random,7,1140
80,coop,7,408
81,tft,7,363
82,coop,7,387
83,defect,7,1258
84,tft,7,487
85,coop,7,395
86,tft,7,430
87,random,7,1037
88,random,7,1154
89,random,7,1089
90,random,7,1064
91,tft,7,436
92,tft,7,393
93,random,7,1023
94,random,7,1100
95,tft,7,387
96,tft,7,506
97,tft,7,389
98,tft,7,370
99,coop,7,341
0,random,8,1141
1,tft,8,423
2,random,8,1079
3,coop,8,395
4,tft,8,426
5,tft,8,431
6,tft,8,371
7,tft,8,414
8,tft,8,421
9,random,8,1161
10,tft,8,459
11,random,8,1145
12,random,8,1178
13,random,8,1138
14,random,8,1183
15,random,8,1106
16,tft,8,416
17,tft,8,437
18,tft,8,398
19,defect,8,1508
20,random,8,1223
21,defect,8,1444
22,tft,8,385
23,coop,8,332
24,random,8,1237
25,coop,8,385
26,coop,8,369
27,tft,8,428
28,tft,8,517
29,tft,8,415
30,tft,8,357
31,tft,8,383
32,tft,8,392
33,defect,8,1360
34,tft,8,423
35,coop,8,382
36,coop,8,381
37,random,8,1345
38,tft,8,444
39,coop,8,358
40,coop,8,396
41,tft,8,470
42,tft,8,450
43,tft,8,457
44,tft,8,395
45,tft,8,425
46,tft,8,384
47,tft,8,410
48,random,8,1135
49,defect,8,1473
50,tft,8,427
51,tft,8,405
52,tft,8,390
53,tft,8,409
54,tft,8,454
55,defect,8,1566
56,tft,8,379
57,defect,8,1431
58,tft,8,438
59,tft,8,424
60,random,8,1233
61,random,8,1131
62,coop,8,342
63,defect,8,1384
64,tft,8,391
65,tft,8,421
66,tft,8,422
67,random,8,1179
68,tft,8,423
69,tft,8,395
70,defect,8,1500
71,tft,8,417
72,tft,8,423
73,tft,8,391
74,tft,8,503
75,defect,8,1462
76,coop,8,340
77,coop,8,338
78,tft,8,446
79,random,8,1202
80,coop,8,408
81,tft,8,363
82,coop,8,387
83,defect,8,1376
84,tft,8,487
85,coop,8,395
86,tft,8,434
87,random,8,1117
88,random,8,1214
89,random,8,1171
90,random,8,1130
91,tft,8,440
92,tft,8,393
93,random,8,1091
94,random,8,1172
95,tft,8,387
96,tft,8,506
97,tft,8,393
98,tft,8,370
99,coop,8,341
0,random,9,1231
1,tft,9,423
2,random,9,1159
3,coop,9,395
4,tft,9,426
5,tft,9,431
6,tft,9,371
7,tft,9,414
8,tft,9,421
9,random,9,1231
10,tft,9,459
11,random,9,1219
12,random,9,1230
13,random,9,1190
14,random,9,1247
15,random,9,1182
16,tft,9,416
17,tft,9,437
18,tft,9,398
19,defect,9,1608
20,random,9,1285
21,defect,9,1544
22,tft,9,385
23,coop,9,332
24,random,9,1307
25,coop,9,385
26,coop,9,369
27,tft,9,430
28,tft,9,517
29,tft,9,415
30,tft,9,357
31,tft,9,383
32,tft,9,392
33,defect,9,1468
34,tft,9,423
35,coop,9,382
36,coop,9,381
37,random,9,1411
38,tft,9,444
39,coop,9,362
40,coop,9,396
41,tft,9,472
42,tft,9,450
43,tft,9,461
44,tft,9,395
45,tft,9,425
46,tft,9,384
47,tft,9,410
48,random,9,1213
49,defect,9,1577
50,tft,9,427
51,tft,9,405
52,tft,9,390
53,tft,9,409
54,tft,9,454
55,defect,9,1674
56,tft,9,379
57,defect,9,1525
58,tft,9,438
59,tft,9,424
60,random,9,1297
61,random,9,1187
62,coop,9,342
63,defect,9,1488
64,tft,9,393
65,tft,9,421
66,tft,9,422
67,random,9,1245
68,tft,9,423
69,tft,9,395
70,defect,9,1608
71,tft,9,417
72,tft,9,423
73,tft,9,391
74,tft,9,503
75,defect,9,1546
76,coop,9,340
77,coop,9,338
78,tft,9,446
79,random,9,1268
80,coop,9,408
81,tft,9,363
82,coop,9,391
83,defect,9,1482
84,tft,9,487
85,coop,9,395
86,tft,9,436
87,random,9,1181
88,random,9,1282
89,random,9,1227
90,random,9,1206
91,tft,9,442
92,tft,9,393
93,random,9,1159
94,random,9,1260
95,tft,9,387
96,tft,9,506
97,tft,9,395
98,tft,9,370
99,coop,9,341
0,random,10,1301
1,tft,10,423
2,random,10,1215
3,coop,10,395
4,tft,10,426
5,tft,10,431
6,tft,10,371
7,tft,10,414
8,tft,10,423
9,random,10,1297
10,tft,10,459
11,random,10,1289
12,random,10,1298
13,random,10,1262
14,random,10,1341
15,random,10,1244
16,tft,10,416
17,tft,10,437
18,tft,10,398
19,defect,10,1704
20,random,10,1383
21,defect,10,1648
22,tft,10,385
23,coop,10,332
24,random,10,1389
25,coop,10,385
26,coop,10,369
27,tft,10,430
28,tft,10,517
29,tft,10,415
30,tft,10,357
31,tft,10,383
32,tft,10,392
33,defect,10,1560
34,tft,10,423
35,coop,10,382
36,coop,10,381
37,random,10,1485
38,tft,10,444
39,coop,10,366
40,coop,10,396
41,tft,10,472
42,tft,10,450
43,tft,10,461
44,tft,10,395
45,tft,10,425
46,tft,10,384
47,tft,10,410
48,random,10,1275
49,defect,10,1681
50,tft,10,427
51,tft,10,405
52,tft,10,390
53,tft,10,409
54,tft,10,454
55,defect,10,1772
56,tft,10,379
57,defect,10,1635
58,tft,10,438
59,tft,10,424
60,random,10,1349
61,random,10,1263
62,coop,10,342
63,defect,10,1580
64,tft,10,393
65,tft,10,421
66,tft,10,422
67,random,10,1327
68,tft,10,423
69,tft,10,395
70,defect,10,1684
71,tft,10,417
72,tft,10,423
73,tft,10,391
74,tft,10,503
75,defect,10,1638
76,coop,10,340
77,coop,10,338
78,tft,10,446
79,random,10,1336
80,coop,10,408
81,tft,10,363
82,coop,10,391
83,defect,10,1580
84,tft,10,487
85,coop,10,395
86,tft,10,436
87,random,10,1249
88,random,10,1346
89,random,10,1297
90,random,10,1266
91,tft,10,442
92,tft,10,393
93,random,10,1209
94,random,10,1326
95,tft,10,387
96,tft,10,506
97,tft,10,395
98,tft,10,370
99,coop,10,341
0,random,11,1365
1,tft,11,423
2,random,11,1283
3,coop,11,395
4,tft,11,426
5,tft,11,431
6,tft,11,371
7,tft,11,414
8,tft,11,425
9,random,11,1351
10,tft,11,459
11,random,11,1359
12,random,11,1368
13,random,11,1322
14,random,11,1429
15,random,11,1292
16,tft,11,416
17,tft,11,437
18,tft,11,398
19,defect,11,1784
20,random,11,1457
21,defect,11,1736
22,tft,11,385
23,coop,11,332
24,random,11,1457
25,coop,11,385
26,coop,11,369
27,tft,11,430
28,tft,11,517
29,tft,11,415
30,tft,11,357
31,tft,11,383
32,tft,11,392
33,defect,11,1648
34,tft,11,423
35,coop,11,382
36,coop,11,381
37,random,11,1553
38,tft,11,444
39,coop,11,366
40,coop,11,396
41,tft,11,472
42,tft,11,450
43,tft,11,461
44,tft,11,395
45,tft,11,425
46,tft,11,384
47,tft,11,410
48,random,11,1335
49,defect,11,1781
50,tft,11,427
51,tft,11,405
52,tft,11,390
53,tft,11,409
54,tft,11,454
55,defect,11,1878
56,tft,11,379
57,defect,11,1733
58,tft,11,438
59,tft,11,424
60,random,11,1405
61,random,11,1321
62,coop,11,342
63,defect,11,1692
64,tft,11,393
65,tft,11,421
66,tft,11,422
67,random,11,1399
68,tft,11,423
69,tft,11,395
70,defect,11,1776
71,tft,11,417
72,tft,11,423
73,tft,11,391
74,tft,11,503
75,defect,11,1730
76,coop,11,340
77,coop,11,338
78,tft,11,446
79,random,11,1376
80,coop,11,408
81,tft,11,363
82,coop,11,391
83,defect,11,1682
84,tft,11,487
85,coop,11,395
86,tft,11,436
87,random,11,1329
88,random,11,1422
89,random,11,1355
90,random,11,1354
91,tft,11,442
92,tft,11,393
93,random,11,1289
94,random,11,1382
95,tft,11,387
96,tft,11,506
97,tft,11,395
98,tft,11,370
99,coop,11,341
0,random,12,1421
1,tft,12,423
2,random,12,1335
3,coop,12,395
4,tft,12,426
5,tft,12,431
6,tft,12,371
7,tft,12,414
8,tft,12,427
9,random,12,1435
10,tft,12,459
11,random,12,1425
12,random,12,1438
13,random,12,1398
14,random,12,1497
15,random,12,1340
16,tft,12,416
17,tft,12,437
18,tft,12,398
19,defect,12,1860
20,random,12,1539
21,defect,12,1832
22,tft,12,385
23,coop,12,332
24,random,12,1519
25,coop,12,385
26,coop,12,369
27,tft,12,430
28,tft,12,517
29,tft,12,415
30,tft,12,357
31,tft,12,383
32,tft,12,392
33,defect,12,1724
34,tft,12,423
35,coop,12,382
36,coop,12,381
37,random,12,1629
38,tft,12,444
39,coop,12,366
40,coop,12,396
41,tft,12,472
42,tft,12,450
43,tft,12,461
44,tft,12,395
45,tft,12,425
46,tft,12,384
47,tft,12,410
48,random,12,1397
49,defect,12,1871
50,tft,12,427
51,tft,12,405
52,tft,12,390
53,tft,12,409
54,tft,12,454
55,defect,12,1964
56,tft,12,379
57,defect,12,1843
58,tft,12,438
59,tft,12,424
60,random,12,1471
61,random,12,1391
62,coop,12,342
63,defect,12,1800
64,tft,12,393
65,tft,12,421
66,tft,12,422
67,random,12,1471
68,tft,12,423
69,tft,12,395
70,defect,12,1874
71,tft,12,417
72,tft,12,423
73,tft,12,391
74,tft,12,503
75,defect,12,1822
76,coop,12,340
77,coop,12,338
78,tft,12,446
79,random,12,1418
80,coop,12,408
81,tft,12,363
82,coop,12,391
83,defect,12,1788
84,tft,12,487
85,coop,12,395
86,tft,12,436
87,random,12,1409
88,random,12,1488
89,random,12,1423
90,random,12,1424
91,tft,12,442
92,tft,12,393
93,random,12,1361
94,random,12,1456
95,tft,12,387
96,tft,12,506
97,tft,12,395
98,tft,12,370
99,coop,12,341
0,random,13,1485
1,tft,13,423
2,random,13,1397
3,coop,13,395
4,tft,13,426
5,tft,13,431
6,tft,13,371
7,tft,13,414
8,tft,13,427
9,random,13,1509
10,tft,13,459
11,random,13,1499
12,random,13,1494
13,random,13,1466
14,random,13,1565
15,random,13,1398
16,tft,13,416
17,tft,13,437
18,tft,13,398
19,defect,13,1936
20,random,13,1601
21,defect,13,1928
22,tft,13,385
23,coop,13,332
24,random,13,1595
25,coop,13,385
26,coop,13,369
27,tft,13,430
28,tft,13,517
29,tft,13,415
30,tft,13,357
31,tft,13,383
32,tft,13,392
33,defect,13,1816
34,tft,13,423
35,coop,13,382
36,coop,13,381
37,random,13,1703
38,tft,13,444
39,coop,13,366
40,coop,13,396
41,tft,13,472
42,tft,13,450
43,tft,13,461
44,tft,13,395
45,tft,13,425
46,tft,13,384
47,tft,13,410
48,random,13,1451
49,defect,13,1969
50,tft,13,427
51,tft,13,405
52,tft,13,390
53,tft,13,409
54,tft,13,454
55,defect,13,2054
56,tft,13,379
57,defect,13,1941
58,tft,13,438
59,tft,13,424
60,random,13,1545
61,random,13,1441
62,coop,13,342
63,defect,13,1900
64,tft,13,393
65,tft,13,421
66,tft,13,422
67,random,13,1539
68,tft,13,423
69,tft,13,395
70,defect,13,1960
71,tft,13,417
72,tft,13,423
73,tft,13,391
74,tft,13,503
75,defect,13,1894
76,coop,13,340
77,coop,13,338
78,tft,13,446
79,random,13,1472
80,coop,13,408
81,tft,13,363
82,coop,13,391
83,defect,13,1886
84,tft,13,487
85,coop,13,395
86,tft,13,436
87,random,13,1485
88,random,13,1564
89,random,13,1501
90,random,13,1500
91,tft,13,442
92,tft,13,393
93,random,13,1427
94,random,13,1526
95,tft,13,387
96,tft,13,506
97,tft,13,395
98,tft,13,370
99,coop,13,341
0,random,14,1561
1,tft,14,423
2,random,14,1465
3,coop,14,395
4,tft,14,426
5,tft,14,431
6,tft,14,371
7,tft,14,414
8,tft,14,427
9,random,14,1577
10,tft,14,459
11,random,14,1557
12,random,14,1560
13,random,14,1530
14,random,14,1633
15,random,14,1462
16,tft,14,416
17,tft,14,437
18,tft,14,398
19,defect,14,2028
20,random,14,1681
21,defect,14,2002
22,tft,14,385
23,coop,14,332
24,random,14,1671
25,coop,14,385
26,coop,14,369
27,tft,14,430
28,tft,14,517
29,tft,14,415
30,tft,14,357
31,tft,14,383
32,tft,14,392
33,defect,14,1908
34,tft,14,423
35,coop,14,382
36,coop,14,381
37,random,14,1783
38,tft,14,444
39,coop,14,366
40,coop,14,396
41,tft,14,472
42,tft,14,450
43,tft,14,461
44,tft,14,395
45,tft,14,425
46,tft,14,384
47,tft,14,410
48,random,14,1509
49,defect,14,2071
50,tft,14,427
51,tft,14,405
52,tft,14,390
53,tft,14,409
54,tft,14,454
55,defect,14,2150
56,tft,14,379
57,defect,14,2067
58,tft,14,438
59,tft,14,424
60,random,14,1591
61,random,14,1503
62,coop,14,342
63,defect,14,2008
64,tft,14,393
65,tft,14,421
66,tft,14,422
67,random,14,1603
68,tft,14,423
69,tft,14,395
70,defect,14,2044
71,tft,14,417
72,tft,14,423
73,tft,14,391
74,tft,14,503
75,defect,14,1990
76,coop,14,340
77,coop,14,338
78,tft,14,446
79,random,14,1524
80,coop,14,408
81,tft,14,363
82,coop,14,391
83,defect,14,1992
84,tft,14,487
85,coop,14,395
86,tft,14,436
87,random,14,1555
88,random,14,1640
89,random,14,1555
90,random,14,1558
91,tft,14,442
92,tft,14,393
93,random,14,1495
94,random,14,1586
95,tft,14,387
96,tft,14,506
97,tft,14,395
98,tft,14,370
99,coop,14,341
0,random,15,1619
1,tft,15,423
2,random,15,1523
3,coop,15,395
4,tft,15,426
5,tft,15,431
6,tft,15,371
7,tft,15,414
8,tft,15,427
9,random,15,1633
10,tft,15,459
11,random,15,1623
12,random,15,1640
13,random,15,1596
14,random,15,1677
15,random,15,1522
16,tft,15,416
17,tft,15,437
18,tft,15,398
19,defect,15,2112
20,random,15,1755
21,defect,15,2096
22,tft,15,385
23,coop,15,332
24,random,15,1741
25,coop,15,385
26,coop,15,369
27,tft,15,430
28,tft,15,517
29,tft,15,415
30,tft,15,357
31,tft,15,383
32,tft,15,392
33,defect,15,2020
34,tft,15,423
35,coop,15,382
36,coop,15,381
37,random,15,1859
38,tft,15,444
39,coop,15,366
40,coop,15,396
41,tft,15,472
42,tft,15,450
43,tft,15,461
44,tft,15,395
45,tft,15,425
46,tft,15,384
47,tft,15,410
48,random,15,1559
49,defect,15,2181
50,tft,15,427
51,tft,15,405
52,tft,15,390
53,tft,15,409
54,tft,15,454
