id,strategies,round,assets
93,tft,8,526
94,coop,8,313
95,coop,8,440
96,tft,8,374
97,coop,8,280
98,coop,8,353
99,coop,8,305
0,coop,9,365
1,defect,9,1865
2,random,9,1293
3,random,9,1386
4,tft,9,449
5,random,9,1444
6,defect,9,1742
7,tft,9,394
8,defect,9,1726
9,random,9,1402
10,coop,9,339
11,tft,9,843
12,tft,9,412
13,tft,9,394
14,defect,9,1782
15,tft,9,422
16,tft,9,406
17,tft,9,459
18,defect,9,1786
19,defect,9,1751
20,coop,9,330
21,coop,9,333
22,tft,9,444
23,tft,9,346
24,tft,9,437
25,defect,9,1722
26,tft,9,557
27,random,9,1221
28,defect,9,1780
29,defect,9,1707
30,tft,9,343
31,random,9,1448
32,random,9,1354
33,tft,9,441
34,defect,9,1815
35,defect,9,1639
36,random,9,1189
37,defect,9,1812
38,tft,9,368
39,defect,9,1780
40,tft,9,410
41,coop,9,328
42,defect,9,1853
43,defect,9,1718
44,random,9,1316
45,coop,9,329
46,defect,9,1771
47,tft,9,353
48,defect,9,1672
49,random,9,1304
50,defect,9,1664
51,coop,9,315
52,random,9,1281
53,coop,9,371
54,tft,9,881
55,tft,9,353
56,tft,9,365
57,random,9,1397
58,coop,9,375
59,random,9,1340
60,coop,9,526
61,coop,9,276
62,tft,9,439
63,defect,9,1787
64,random,9,1361
65,tft,9,467
66,coop,9,350
67,tft,9,452
68,tft,9,403
69,random,9,1314
70,tft,9,327
71,coop,9,346
72,tft,9,590
73,random,9,2197
74,tft,9,434
75,random,9,1314
76,random,9,1343
77,coop,9,287
78,tft,9,385
79,random,9,1404
80,random,9,1304
81,defect,9,1734
82,random,9,1422
83,random,9,1767
84,random,9,1310
85,coop,9,348
86,coop,9,325
87,random,9,1331
88,tft,9,466
89,defect,9,1706
90,random,9,1384
91,random,9,1246
92,tft,9,393
93,tft,9,526
94,coop,9,313
95,coop,9,440
96,tft,9,376
97,coop,9,280
98,coop,9,353
99,coop,9,305
0,coop,10,365
1,defect,10,2013
2,random,10,1399
3,random,10,1492
4,tft,10,449
5,random,10,1520
6,defect,10,1870
7,tft,10,394
8,defect,10,1860
9,random,10,1514
10,coop,10,339
11,tft,10,843
12,tft,10,412
13,tft,10,394
14,defect,10,1922
15,tft,10,422
16,tft,10,406
17,tft,10,459
18,defect,10,1924
19,defect,10,1881
20,coop,10,330
21,coop,10,333
22,tft,10,444
23,tft,10,346
24,tft,10,439
25,defect,10,1854
26,tft,10,557
27,random,10,1291
28,defect,10,1910
29,defect,10,1837
30,tft,10,343
31,random,10,1546
32,random,10,1454
33,tft,10,441
34,defect,10,1967
35,defect,10,1777
36,random,10,1275
37,defect,10,1932
38,tft,10,368
39,defect,10,1930
40,tft,10,410
41,coop,10,328
42,defect,10,1961
43,defect,10,1854
44,random,10,1412
45,coop,10,329
46,defect,10,1905
47,tft,10,353
48,defect,10,1814
49,random,10,1416
50,defect,10,1788
51,coop,10,315
52,random,10,1357
53,coop,10,371
54,tft,10,881
55,tft,10,353
56,tft,10,365
57,random,10,1503
58,coop,10,375
59,random,10,1436
60,coop,10,526
61,coop,10,276
62,tft,10,439
63,defect,10,1913
64,random,10,1445
65,tft,10,467
66,coop,10,350
67,tft,10,452
68,tft,10,403
69,random,10,1388
70,tft,10,327
71,coop,10,346
72,tft,10,590
73,random,10,2257
74,tft,10,438
75,random,10,1402
76,random,10,1437
77,coop,10,287
78,tft,10,385
79,random,10,1514
80,random,10,1384
81,defect,10,1868
82,random,10,1502
83,random,10,1841
84,random,10,1414
85,coop,10,348
86,coop,10,325
87,random,10,1421
88,tft,10,466
89,defect,10,1836
90,random,10,1468
91,random,10,1326
92,tft,10,393
93,tft,10,526
94,coop,10,313
95,coop,10,440
96,tft,10,378
97,coop,10,280
98,coop,10,353
99,coop,10,305
0,coop,11,365
1,defect,11,2157
2,random,11,1485
3,random,11,1590
4,tft,11,449
5,random,11,1600
6,defect,11,2000
7,tft,11,394
8,defect,11,1990
9,random,11,1616
10,coop,11,339
11,tft,11,843
12,tft,11,414
13,tft,11,394
14,defect,11,2044
15,tft,11,422
16,tft,11,406
17,tft,11,459
18,defect,11,2066
19,defect,11,2019
20,coop,11,330
21,coop,11,333
22,tft,11,444
23,tft,11,346
24,tft,11,439
25,defect,11,1986
26,tft,11,557
27,random,11,1379
28,defect,11,2040
29,defect,11,1963
30,tft,11,343
31,random,11,1608
32,random,11,1542
33,tft,11,441
34,defect,11,2103
35,defect,11,1901
36,random,11,1361
37,defect,11,2064
38,tft,11,368
39,defect,11,2072
40,tft,11,410
41,coop,11,328
42,defect,11,2105
43,defect,11,1978
44,random,11,1504
45,coop,11,329
46,defect,11,2031
47,tft,11,353
48,defect,11,1956
49,random,11,1514
50,defect,11,1916
51,coop,11,315
52,random,11,1439
53,coop,11,371
54,tft,11,881
55,tft,11,353
56,tft,11,365
57,random,11,1609
58,coop,11,375
59,random,11,1526
60,coop,11,526
61,coop,11,276
62,tft,11,439
63,defect,11,2039
64,random,11,1541
65,tft,11,467
66,coop,11,350
67,tft,11,452
68,tft,11,403
69,random,11,1472
70,tft,11,327
71,coop,11,346
72,tft,11,590
73,random,11,2343
74,tft,11,442
75,random,11,1480
76,random,11,1519
77,coop,11,287
78,tft,11,385
79,random,11,1606
80,random,11,1470
81,defect,11,1998
82,random,11,1610
83,random,11,1905
84,random,11,1510
85,coop,11,348
86,coop,11,325
87,random,11,1501
88,tft,11,466
89,defect,11,1970
90,random,11,1558
91,random,11,1406
92,tft,11,393
93,tft,11,526
94,coop,11,313
95,coop,11,440
96,tft,11,380
97,coop,11,280
98,coop,11,353
99,coop,11,305
0,coop,12,365
1,defect,12,2285
2,random,12,1573
3,random,12,1698
4,tft,12,449
5,random,12,1682
6,defect,12,2124
7,tft,12,394
8,defect,12,2092
9,random,12,1716
10,coop,12,339
11,tft,12,843
12,tft,12,414
13,tft,12,394
14,defect,12,2176
15,tft,12,422
16,tft,12,406
17,tft,12,459
18,defect,12,2200
19,defect,12,2141
20,coop,12,330
21,coop,12,333
22,tft,12,444
23,tft,12,346
24,tft,12,439
25,defect,12,2100
26,tft,12,557
27,random,12,1457
28,defect,12,2186
29,defect,12,2085
30,tft,12,343
31,random,12,1710
32,random,12,1626
33,tft,12,441
34,defect,12,2255
35,defect,12,2027
36,random,12,1433
37,defect,12,2208
38,tft,12,368
39,defect,12,2196
40,tft,12,410
41,coop,12,328
42,defect,12,2221
43,defect,12,2106
44,random,12,1600
45,coop,12,329
46,defect,12,2161
47,tft,12,353
48,defect,12,2080
49,random,12,1598
50,defect,12,2028
51,coop,12,315
52,random,12,1527
53,coop,12,371
54,tft,12,881
55,tft,12,353
56,tft,12,365
57,random,12,1701
58,coop,12,375
59,random,12,1600
60,coop,12,526
61,coop,12,276
62,tft,12,439
63,defect,12,2173
64,random,12,1639
65,tft,12,467
66,coop,12,350
67,tft,12,452
68,tft,12,403
69,random,12,1546
70,tft,12,327
71,coop,12,346
72,tft,12,590
73,random,12,2449
74,tft,12,446
75,random,12,1566
76,random,12,1601
77,coop,12,287
78,tft,12,385
79,random,12,1698
80,random,12,1566
81,defect,12,2144
82,random,12,1696
83,random,12,2005
84,random,12,1592
85,coop,12,348
86,coop,12,325
87,random,12,1571
88,tft,12,466
89,defect,12,2092
90,random,12,1640
91,random,12,1492
92,tft,12,393
93,tft,12,526
94,coop,12,313
95,coop,12,440
96,tft,12,380
97,coop,12,280
98,coop,12,353
99,coop,12,305
0,coop,13,365
1,defect,13,2425
2,random,13,1657
3,random,13,1806
4,tft,13,449
5,random,13,1756
6,defect,13,2236
7,tft,13,394
8,defect,13,2206
9,random,13,1814
10,coop,13,339
11,tft,13,843
12,tft,13,414
13,tft,13,394
14,defect,13,2300
15,tft,13,422
16,tft,13,406
17,tft,13,459
18,defect,13,2338
19,defect,13,2265
20,coop,13,330
21,coop,13,333
22,tft,13,444
23,tft,13,346
24,tft,13,439
25,defect,13,2210
26,tft,13,557
27,random,13,1551
28,defect,13,2338
29,defect,13,2221
30,tft,13,343
31,random,13,1798
32,random,13,1708
33,tft,13,441
34,defect,13,2403
35,defect,13,2145
36,random,13,1501
37,defect,13,2332
38,tft,13,368
39,defect,13,2338
40,tft,13,410
41,coop,13,328
42,defect,13,2343
43,defect,13,2254
44,random,13,1672
45,coop,13,329
46,defect,13,2299
47,tft,13,353
48,defect,13,2216
49,random,13,1680
50,defect,13,2156
51,coop,13,315
52,random,13,1605
53,coop,13,371
54,tft,13,881
55,tft,13,353
56,tft,13,365
57,random,13,1797
58,coop,13,375
59,random,13,1680
60,coop,13,526
61,coop,13,276
62,tft,13,439
63,defect,13,2319
64,random,13,1735
65,tft,13,467
66,coop,13,350
67,tft,13,452
68,tft,13,403
69,random,13,1602
70,tft,13,327
71,coop,13,346
72,tft,13,590
73,random,13,2541
74,tft,13,448
75,random,13,1648
76,random,13,1683
77,coop,13,287
78,tft,13,385
79,random,13,1808
80,random,13,1640
81,defect,13,2278
82,random,13,1802
83,random,13,2075
84,random,13,1694
85,coop,13,348
86,coop,13,325
87,random,13,1651
88,tft,13,466
89,defect,13,2194
90,random,13,1722
91,random,13,1584
92,tft,13,393
93,tft,13,526
94,coop,13,313
95,coop,13,440
96,tft,13,380
97,coop,13,280
98,coop,13,353
99,coop,13,305
0,coop,14,365
1,defect,14,2547
2,random,14,1733
3,random,14,1900
4,tft,14,449
5,random,14,1828
6,defect,14,2372
7,tft,14,394
8,defect,14,2328
9,random,14,1906
10,coop,14,339
11,tft,14,843
12,tft,14,414
13,tft,14,394
14,defect,14,2420
15,tft,14,422
16,tft,14,406
17,tft,14,459
18,defect,14,2504
19,defect,14,2391
20,coop,14,330
21,coop,14,333
22,tft,14,444
23,tft,14,346
24,tft,14,439
25,defect,14,2336
26,tft,14,557
27,random,14,1645
28,defect,14,2462
29,defect,14,2339
30,tft,14,343
31,random,14,1896
32,random,14,1792
33,tft,14,441
34,defect,14,2537
35,defect,14,2283
36,random,14,1579
37,defect,14,2472
38,tft,14,368
39,defect,14,2456
40,tft,14,410
41,coop,14,328
42,defect,14,2469
43,defect,14,2398
44,random,14,1758
45,coop,14,329
46,defect,14,2429
47,tft,14,353
48,defect,14,2336
49,random,14,1762
50,defect,14,2268
51,coop,14,315
52,random,14,1691
53,coop,14,371
54,tft,14,881
55,tft,14,353
56,tft,14,365
57,random,14,1907
58,coop,14,375
59,random,14,1764
60,coop,14,526
61,coop,14,276
62,tft,14,439
63,defect,14,2457
64,random,14,1827
65,tft,14,467
66,coop,14,350
67,tft,14,452
68,tft,14,403
69,random,14,1690
70,tft,14,327
71,coop,14,346
72,tft,14,590
73,random,14,2633
74,tft,14,452
75,random,14,1728
76,random,14,1783
77,coop,14,287
78,tft,14,385
79,random,14,1894
80,random,14,1732
81,defect,14,2420
82,random,14,1896
83,random,14,2145
84,random,14,1778
85,coop,14,348
86,coop,14,325
87,random,14,1737
88,tft,14,466
89,defect,14,2306
90,random,14,1812
91,random,14,1660
92,tft,14,393
93,tft,14,526
94,coop,14,313
95,coop,14,440
96,tft,14,380
97,coop,14,280
98,coop,14,353
99,coop,14,305
0,coop,15,365
1,defect,15,2669
2,random,15,1809
3,random,15,2014
4,tft,15,449
5,random,15,1912
6,defect,15,2494
7,tft,15,394
8,defect,15,2450
9,random,15,1972
10,coop,15,339
11,tft,15,843
12,tft,15,414
13,tft,15,394
14,defect,15,2552
15,tft,15,422
16,tft,15,406
17,tft,15,459
18,defect,15,2638
19,defect,15,2521
20,coop,15,330
21,coop,15,333
22,tft,15,444
23,tft,15,346
24,tft,15,439
25,defect,15,2458
26,tft,15,557
27,random,15,1717
28,defect,15,2598
29,defect,15,2481
30,tft,15,343
31,random,15,2004
32,random,15,1896
33,tft,15,441
34,defect,15,2695
35,defect,15,2405
36,random,15,1657
37,defect,15,2604
38,tft,15,368
39,defect,15,2602
40,tft,15,410
41,coop,15,328
