id,strategies,round,assets
81,coop,4,329
82,defect,4,1153
83,coop,4,296
84,coop,4,282
85,coop,4,289
86,random,4,856
87,defect,4,1124
88,tft,4,341
89,tft,4,405
90,defect,4,1156
91,defect,4,1014
92,coop,4,285
93,defect,4,1112
94,defect,4,1040
95,coop,4,303
96,random,4,716
97,random,4,808
98,random,4,889
99,random,4,763
0,tft,5,324
1,tft,5,369
2,defect,5,1297
3,tft,5,405
4,defect,5,1506
5,coop,5,351
6,defect,5,1162
7,coop,5,320
8,tft,5,397
9,defect,5,1261
10,coop,5,292
11,defect,5,1183
12,random,5,1044
13,random,5,899
14,tft,5,361
15,tft,5,487
16,coop,5,306
17,random,5,929
18,coop,5,299
19,defect,5,1348
20,tft,5,392
21,random,5,1035
22,random,5,893
23,defect,5,1234
24,tft,5,412
25,tft,5,383
26,tft,5,396
27,tft,5,363
28,random,5,464
29,tft,5,350
30,random,5,1055
31,random,5,927
32,random,5,980
33,defect,5,1321
34,coop,5,313
35,defect,5,1242
36,random,5,944
37,tft,5,342
38,defect,5,1223
39,tft,5,359
40,tft,5,386
41,random,5,906
42,tft,5,385
43,defect,5,1218
44,random,5,932
45,tft,5,394
46,coop,5,256
47,coop,5,291
48,defect,5,1265
49,tft,5,426
50,defect,5,1213
51,coop,5,375
52,defect,5,1287
53,defect,5,1202
54,coop,5,299
55,tft,5,386
56,tft,5,365
57,random,5,864
58,coop,5,308
59,tft,5,371
60,defect,5,1169
61,random,5,884
62,random,5,953
63,coop,5,314
64,random,5,854
65,coop,5,307
66,tft,5,351
67,tft,5,405
68,random,5,943
69,tft,5,352
70,random,5,944
71,coop,5,335
72,random,5,978
73,coop,5,305
74,defect,5,1227
75,random,5,932
76,random,5,913
77,random,5,884
78,random,5,428
79,random,5,903
80,defect,5,1215
81,coop,5,329
82,defect,5,1327
83,coop,5,300
84,coop,5,286
85,coop,5,289
86,random,5,962
87,defect,5,1300
88,tft,5,351
89,tft,5,415
90,defect,5,1314
91,defect,5,1160
92,coop,5,289
93,defect,5,1284
94,defect,5,1204
95,coop,5,307
96,random,5,786
97,random,5,914
98,random,5,997
99,random,5,867
0,tft,6,324
1,tft,6,371
2,defect,6,1427
3,tft,6,409
4,defect,6,1664
5,coop,6,359
6,defect,6,1316
7,coop,6,320
8,tft,6,401
9,defect,6,1429
10,coop,6,292
11,defect,6,1321
12,random,6,1120
13,random,6,1003
14,tft,6,373
15,tft,6,491
16,coop,6,306
17,random,6,1003
18,coop,6,299
19,defect,6,1518
20,tft,6,392
21,random,6,1135
22,random,6,997
23,defect,6,1408
24,tft,6,414
25,tft,6,389
26,tft,6,408
27,tft,6,377
28,random,6,464
29,tft,6,352
30,random,6,1133
31,random,6,1041
32,random,6,1090
33,defect,6,1463
34,coop,6,313
35,defect,6,1392
36,random,6,1036
37,tft,6,344
38,defect,6,1361
39,tft,6,363
40,tft,6,396
41,random,6,1010
42,tft,6,391
43,defect,6,1360
44,random,6,1044
45,tft,6,398
46,coop,6,256
47,coop,6,291
48,defect,6,1427
49,tft,6,438
50,defect,6,1371
51,coop,6,379
52,defect,6,1447
53,defect,6,1366
54,coop,6,299
55,tft,6,388
56,tft,6,365
57,random,6,978
58,coop,6,312
59,tft,6,373
60,defect,6,1309
61,random,6,990
62,random,6,1039
63,coop,6,314
64,random,6,946
65,coop,6,307
66,tft,6,353
67,tft,6,409
68,random,6,1061
69,tft,6,354
70,random,6,1050
71,coop,6,339
72,random,6,1084
73,coop,6,305
74,defect,6,1367
75,random,6,1030
76,random,6,1023
77,random,6,984
78,random,6,428
79,random,6,1015
80,defect,6,1361
81,coop,6,329
82,defect,6,1481
83,coop,6,300
84,coop,6,286
85,coop,6,293
86,random,6,1064
87,defect,6,1458
88,tft,6,355
89,tft,6,423
90,defect,6,1478
91,defect,6,1304
92,coop,6,293
93,defect,6,1438
94,defect,6,1362
95,coop,6,307
96,random,6,844
97,random,6,996
98,random,6,1111
99,random,6,947
0,tft,7,324
1,tft,7,371
2,defect,7,1567
3,tft,7,415
4,defect,7,1820
5,coop,7,363
6,defect,7,1450
7,coop,7,320
8,tft,7,415
9,defect,7,1593
10,coop,7,292
11,defect,7,1453
12,random,7,1236
13,random,7,1093
14,tft,7,373
15,tft,7,493
16,coop,7,306
17,random,7,1087
18,coop,7,299
19,defect,7,1670
20,tft,7,398
21,random,7,1231
22,random,7,1091
23,defect,7,1574
24,tft,7,416
25,tft,7,393
26,tft,7,420
27,tft,7,383
28,random,7,466
29,tft,7,356
30,random,7,1251
31,random,7,1131
32,random,7,1192
33,defect,7,1599
34,coop,7,313
35,defect,7,1528
36,random,7,1144
37,tft,7,344
38,defect,7,1511
39,tft,7,365
40,tft,7,402
41,random,7,1102
42,tft,7,393
43,defect,7,1482
44,random,7,1122
45,tft,7,400
46,coop,7,256
47,coop,7,291
48,defect,7,1589
49,tft,7,444
50,defect,7,1523
51,coop,7,379
52,defect,7,1601
53,defect,7,1520
54,coop,7,299
55,tft,7,390
56,tft,7,365
57,random,7,1096
58,coop,7,312
59,tft,7,377
60,defect,7,1453
61,random,7,1092
62,random,7,1117
63,coop,7,314
64,random,7,1052
65,coop,7,307
66,tft,7,353
67,tft,7,409
68,random,7,1153
69,tft,7,354
70,random,7,1132
71,coop,7,343
72,random,7,1170
73,coop,7,305
74,defect,7,1483
75,random,7,1120
76,random,7,1155
77,random,7,1100
78,random,7,428
79,random,7,1097
80,defect,7,1507
81,coop,7,329
82,defect,7,1623
83,coop,7,300
84,coop,7,286
85,coop,7,293
86,random,7,1136
87,defect,7,1590
88,tft,7,355
89,tft,7,427
90,defect,7,1616
91,defect,7,1432
92,coop,7,297
93,defect,7,1582
94,defect,7,1512
95,coop,7,307
96,random,7,870
97,random,7,1094
98,random,7,1195
99,random,7,1031
0,tft,8,324
1,tft,8,371
2,defect,8,1715
3,tft,8,415
4,defect,8,1950
5,coop,8,363
6,defect,8,1594
7,coop,8,320
8,tft,8,415
9,defect,8,1755
10,coop,8,292
11,defect,8,1587
12,random,8,1356
13,random,8,1183
14,tft,8,373
15,tft,8,495
16,coop,8,306
17,random,8,1165
18,coop,8,299
19,defect,8,1778
20,tft,8,402
21,random,8,1331
22,random,8,1219
23,defect,8,1732
24,tft,8,416
25,tft,8,397
26,tft,8,428
27,tft,8,389
28,random,8,466
29,tft,8,356
30,random,8,1347
31,random,8,1225
32,random,8,1312
33,defect,8,1715
34,coop,8,317
35,defect,8,1674
36,random,8,1224
37,tft,8,344
38,defect,8,1629
39,tft,8,365
40,tft,8,406
41,random,8,1220
42,tft,8,395
43,defect,8,1608
44,random,8,1212
45,tft,8,400
46,coop,8,256
47,coop,8,291
48,defect,8,1759
49,tft,8,444
50,defect,8,1685
51,coop,8,379
52,defect,8,1751
53,defect,8,1652
54,coop,8,299
55,tft,8,396
56,tft,8,365
57,random,8,1188
58,coop,8,312
59,tft,8,377
60,defect,8,1577
61,random,8,1166
62,random,8,1213
63,coop,8,314
64,random,8,1146
65,coop,8,307
66,tft,8,353
67,tft,8,409
68,random,8,1257
69,tft,8,354
70,random,8,1230
71,coop,8,343
72,random,8,1264
73,coop,8,305
74,defect,8,1609
75,random,8,1222
76,random,8,1255
77,random,8,1188
78,random,8,428
79,random,8,1177
80,defect,8,1643
81,coop,8,329
82,defect,8,1757
83,coop,8,300
84,coop,8,286
85,coop,8,293
86,random,8,1224
87,defect,8,1740
88,tft,8,355
89,tft,8,429
90,defect,8,1754
91,defect,8,1562
92,coop,8,297
93,defect,8,1714
94,defect,8,1638
95,coop,8,307
96,random,8,888
97,random,8,1176
98,random,8,1299
99,random,8,1121
0,tft,9,324
1,tft,9,371
2,defect,9,1845
3,tft,9,415
4,defect,9,2082
5,coop,9,363
6,defect,9,1742
7,coop,9,320
8,tft,9,415
9,defect,9,1899
10,coop,9,292
11,defect,9,1699
12,random,9,1444
13,random,9,1265
14,tft,9,373
15,tft,9,495
16,coop,9,306
17,random,9,1269
18,coop,9,299
19,defect,9,1920
20,tft,9,402
21,random,9,1415
22,random,9,1299
23,defect,9,1858
24,tft,9,416
25,tft,9,397
26,tft,9,434
27,tft,9,389
28,random,9,466
29,tft,9,356
30,random,9,1437
31,random,9,1309
32,random,9,1412
33,defect,9,1847
34,coop,9,317
35,defect,9,1806
36,random,9,1310
37,tft,9,344
38,defect,9,1751
39,tft,9,365
40,tft,9,408
41,random,9,1332
42,tft,9,395
43,defect,9,1740
44,random,9,1288
45,tft,9,400
46,coop,9,256
47,coop,9,291
48,defect,9,1905
49,tft,9,444
50,defect,9,1823
51,coop,9,379
52,defect,9,1883
53,defect,9,1804
54,coop,9,299
55,tft,9,400
56,tft,9,365
57,random,9,1282
58,coop,9,312
59,tft,9,377
60,defect,9,1725
61,random,9,1256
62,random,9,1321
63,coop,9,314
64,random,9,1224
65,coop,9,307
66,tft,9,353
67,tft,9,409
68,random,9,1353
69,tft,9,354
70,random,9,1314
71,coop,9,343
72,random,9,1354
73,coop,9,305
74,defect,9,1743
75,random,9,1298
76,random,9,1369
77,random,9,1300
78,random,9,428
79,random,9,1289
80,defect,9,1785
81,coop,9,329
82,defect,9,1891
83,coop,9,300
84,coop,9,286
85,coop,9,293
86,random,9,1314
87,defect,9,1890
88,tft,9,355
89,tft,9,429
90,defect,9,1878
91,defect,9,1702
92,coop,9,297
93,defect,9,1860
94,defect,9,1788
95,coop,9,307
96,random,9,892
97,random,9,1266
98,random,9,1391
99,random,9,1203
0,tft,10,324
1,tft,10,371
2,defect,10,1989
3,tft,10,415
4,defect,10,2200
5,coop,10,363
6,defect,10,1886
7,coop,10,320
8,tft,10,415
9,defect,10,2025
10,coop,10,292
11,defect,10,1811
12,random,10,1518
13,random,10,1389
14,tft,10,373
15,tft,10,495
16,coop,10,306
17,random,10,1359
18,coop,10,299
19,defect,10,2046
20,tft,10,402
21,random,10,1503
22,random,10,1383
23,defect,10,2002
24,tft,10,416
25,tft,10,397
26,tft,10,440
27,tft,10,389
28,random,10,466
29,tft,10,356
30,random,10,1515
31,random,10,1397
32,random,10,1506
33,defect,10,1953
34,coop,10,317
35,defect,10,1946
36,random,10,1386
37,tft,10,344
38,defect,10,1889
39,tft,10,365
40,tft,10,408
41,random,10,1432
42,tft,10,395
43,defect,10,1878
44,random,10,1376
45,tft,10,400
46,coop,10,256
47,coop,10,291
48,defect,10,2045
49,tft,10,444
50,defect,10,1959
51,coop,10,379
52,defect,10,2027
53,defect,10,1928
54,coop,10,299
55,tft,10,400
56,tft,10,365
57,random,10,1376
58,coop,10,312
59,tft,10,377
60,defect,10,1863
61,random,10,1338
62,random,10,1425
63,coop,10,314
64,random,10,1318
65,coop,10,307
66,tft,10,353
67,tft,10,409
68,random,10,1453
69,tft,10,354
70,random,10,1414
71,coop,10,343
72,random,10,1452
73,coop,10,305
74,defect,10,1857
75,random,10,1386
76,random,10,1455
77,random,10,1386
78,random,10,428
79,random,10,1391
80,defect,10,1923
81,coop,10,329
82,defect,10,2031
83,coop,10,300
84,coop,10,286
85,coop,10,293
86,random,10,1416
87,defect,10,2004
88,tft,10,355
89,tft,10,429
90,defect,10,2002
91,defect,10,1818
92,coop,10,297
93,defect,10,1998
94,defect,10,1932
95,coop,10,307
96,random,10,892
97,random,10,1346
98,random,10,1479
99,random,10,1281
0,tft,11,324
1,tft,11,371
2,defect,11,2133
3,tft,11,415
4,defect,11,2326
5,coop,11,363
6,defect,11,2036
7,coop,11,320
8,tft,11,415
9,defect,11,2171
10,coop,11,292
11,defect,11,1935
12,random,11,1592
13,random,11,1489
14,tft,11,373
15,tft,11,495
16,coop,11,306
17,random,11,1437
18,coop,11,299
19,defect,11,2178
20,tft,11,402
21,random,11,1587
22,random,11,1479
23,defect,11,2146
24,tft,11,416
25,tft,11,397
26,tft,11,442
27,tft,11,389
28,random,11,466
29,tft,11,356
30,random,11,1605
31,random,11,1521
32,random,11,1598
33,defect,11,2091
34,coop,11,317
35,defect,11,2084
36,random,11,1456
37,tft,11,344
38,defect,11,2015
39,tft,11,365
40,tft,11,408
41,random,11,1518
42,tft,11,395
43,defect,11,2008
44,random,11,1440
45,tft,11,400
46,coop,11,256
47,coop,11,291
48,defect,11,2183
49,tft,11,444
50,defect,11,2107
51,coop,11,379
52,defect,11,2165
53,defect,11,2062
54,coop,11,299
55,tft,11,400
56,tft,11,365
57,random,11,1456
58,coop,11,312
59,tft,11,377
60,defect,11,1985
61,random,11,1426
62,random,11,1503
63,coop,11,314
64,random,11,1392
65,coop,11,307
66,tft,11,353
67,tft,11,409
68,random,11,1533
69,tft,11,354
70,random,11,1510
71,coop,11,343
72,random,11,1548
73,coop,11,305
74,defect,11,1999
75,random,11,1478
76,random,11,1555
77,random,11,1478
78,random,11,428
79,random,11,1467
80,defect,11,2081
81,coop,11,329
82,defect,11,2163
83,coop,11,300
84,coop,11,286
85,coop,11,293
86,random,11,1500
87,defect,11,2142
88,tft,11,355
89,tft,11,429
90,defect,11,2146
91,defect,11,1936
92,coop,11,297
93,defect,11,2136
94,defect,11,2076
95,coop,11,307
96,random,11,892
97,random,11,1446
98,random,11,1563
99,random,11,1371
0,tft,12,324
1,tft,12,371
2,defect,12,2257
3,tft,12,415
4,defect,12,2456
5,coop,12,363
6,defect,12,2174
7,coop,12,320
8,tft,12,415
9,defect,12,2289
10,coop,12,292
11,defect,12,2079
12,random,12,1680
13,random,12,1579
14,tft,12,373
15,tft,12,495
16,coop,12,306
17,random,12,1519
18,coop,12,299
19,defect,12,2298
20,tft,12,402
21,random,12,1671
22,random,12,1583
23,defect,12,2290
24,tft,12,416
25,tft,12,397
26,tft,12,444
27,tft,12,389
28,random,12,466
29,tft,12,356
30,random,12,1661
31,random,12,1621
32,random,12,1684
33,defect,12,2213
34,coop,12,317
35,defect,12,2210
36,random,12,1562
37,tft,12,344
38,defect,12,2153
39,tft,12,365
40,tft,12,408
41,random,12,1618
42,tft,12,395
43,defect,12,2142
44,random,12,1520
45,tft,12,400
46,coop,12,256
47,coop,12,291
48,defect,12,2313
49,tft,12,444
50,defect,12,2243
51,coop,12,379
52,defect,12,2277
53,defect,12,2216
54,coop,12,299
55,tft,12,400
56,tft,12,365
57,random,12,1538
58,coop,12,312
59,tft,12,377
60,defect,12,2111
61,random,12,1518
62,random,12,1593
63,coop,12,314
64,random,12,1490
65,coop,12,307
66,tft,12,353
67,tft,12,409
68,random,12,1623
69,tft,12,354
70,random,12,1632
71,coop,12,343
72,random,12,1638
73,coop,12,305
74,defect,12,2113
75,random,12,1558
76,random,12,1673
77,random,12,1574
78,random,12,428
79,random,12,1547
80,defect,12,2211
81,coop,12,329
82,defect,12,2291
83,coop,12,300
84,coop,12,286
85,coop,12,293
86,random,12,1590
87,defect,12,2276
88,tft,12,355
89,tft,12,429
90,defect,12,2282
91,defect,12,2046
92,coop,12,297
93,defect,12,2282
94,defect,12,2210
95,coop,12,307
96,random,12,892
97,random,12,1560
98,random,12,1649
99,random,12,1455
0,tft,13,324
1,tft,13,371
2,defect,13,2381
3,tft,13,415
4,defect,13,2582
5,coop,13,363
6,defect,13,2332
7,coop,13,320
8,tft,13,415
9,defect,13,2421
10,coop,13,292
11,defect,13,2185
12,random,13,1766
13,random,13,1669
14,tft,13,373
15,tft,13,495
16,coop,13,306
17,random,13,1573
18,coop,13,299
19,defect,13,2438
20,tft,13,402
21,random,13,1767
22,random,13,1675
23,defect,13,2442
24,tft,13,416
25,tft,13,397
26,tft,13,444
27,tft,13,389
28,random,13,466
29,tft,13,356
30,random,13,1757
31,random,13,1713
32,random,13,1738
33,defect,13,2329
34,coop,13,317
35,defect,13,2332
36,random,13,1648
37,tft,13,344
38,defect,13,2283
39,tft,13,365
40,tft,13,408
41,random,13,1702
42,tft,13,395
43,defect,13,2256
44,random,13,1616
45,tft,13,400
46,coop,13,256
47,coop,13,291
48,defect,13,2455
49,tft,13,444
50,defect,13,2377
51,coop,13,379
52,defect,13,2399
53,defect,13,2368
54,coop,13,299
55,tft,13,400
56,tft,13,365
57,random,13,1628
58,coop,13,312
59,tft,13,377
60,defect,13,2241
61,random,13,1596
62,random,13,1683
63,coop,13,314
64,random,13,1588
65,coop,13,307
66,tft,13,353
67,tft,13,409
68,random,13,1725
69,tft,13,354
70,random,13,1752
71,coop,13,343
72,random,13,1722
73,coop,13,305
74,defect,13,2245
75,random,13,1634
76,random,13,1751
77,random,13,1650
78,random,13,428
79,random,13,1639
80,defect,13,2349
81,coop,13,329
82,defect,13,2413
83,coop,13,300
84,coop,13,286
85,coop,13,293
86,random,13,1682
87,defect,13,2416
88,tft,13,355
89,tft,13,429
90,defect,13,2418
91,defect,13,2180
92,coop,13,297
93,defect,13,2420
94,defect,13,2358
95,coop,13,307
96,random,13,892
97,random,13,1646
98,random,13,1751
99,random,13,1541
0,tft,14,324
1,tft,14,371
2,defect,14,2515
3,tft,14,415
4,defect,14,2712
5,coop,14,363
6,defect,14,2480
7,coop,14,320
8,tft,14,415
9,defect,14,2549
10,coop,14,292
11,defect,14,2311
12,random,14,1848
13,random,14,1765
14,tft,14,373
15,tft,14,495
16,coop,14,306
17,random,14,1621
18,coop,14,299
19,defect,14,2550
20,tft,14,402
21,random,14,1853
22,random,14,1773
23,defect,14,2576
24,tft,14,416
25,tft,14,397
26,tft,14,444
27,tft,14,389
28,random,14,466
29,tft,14,356
30,random,14,1855
31,random,14,1797
32,random,14,1774
33,defect,14,2431
34,coop,14,317
35,defect,14,2448
36,random,14,1742
37,tft,14,344
38,defect,14,2419
39,tft,14,365
40,tft,14,408
41,random,14,1788
42,tft,14,395
43,defect,14,2382
44,random,14,1700
45,tft,14,400
46,coop,14,256
47,coop,14,291
48,defect,14,2581
49,tft,14,444
50,defect,14,2497
51,coop,14,379
52,defect,14,2511
53,defect,14,2506
54,coop,14,299
55,tft,14,400
56,tft,14,365
57,random,14,1700
58,coop,14,312
59,tft,14,377
60,defect,14,2377
61,random,14,1664
62,random,14,1769
63,coop,14,314
64,random,14,1666
65,coop,14,307
66,tft,14,353
67,tft,14,409
68,random,14,1803
69,tft,14,354
70,random,14,1838
71,coop,14,343
72,random,14,1806
73,coop,14,305
74,defect,14,2375
75,random,14,1730
76,random,14,1853
77,random,14,1708
78,random,14,428
79,random,14,1715
80,defect,14,2459
81,coop,14,329
82,defect,14,2543
83,coop,14,300
84,coop,14,286
85,coop,14,293
86,random,14,1744
87,defect,14,2532
88,tft,14,355
89,tft,14,429
90,defect,14,2544
91,defect,14,2306
92,coop,14,297
93,defect,14,2536
94,defect,14,2490
95,coop,14,307
96,random,14,892
97,random,14,1728
98,random,14,1845
99,random,14,1613
0,tft,15,324
1,tft,15,371
2,defect,15,2653
3,tft,15,415
4,defect,15,2836
5,coop,15,363
6,defect,15,2626
7,coop,15,320
8,tft,15,415
9,defect,15,2681
10,coop,15,292
11,defect,15,2437
12,random,15,1932
13,random,15,1865
14,tft,15,373
15,tft,15,495
16,coop,15,306
17,random,15,1643
18,coop,15,299
19,defect,15,2674
20,tft,15,402
21,random,15,1935
22,random,15,1895
23,defect,15,2706
24,tft,15,416
25,tft,15,397
26,tft,15,444
27,tft,15,389
28,random,15,466
29,tft,15,356
30,random,15,1939
31,random,15,1867
32,random,15,1790
33,defect,15,2547
34,coop,15,317
35,defect,15,2584
36,random,15,1806
37,tft,15,344
38,defect,15,2533
39,tft,15,365
40,tft,15,408
41,random,15,1864
42,tft,15,395
43,defect,15,2508
44,random,15,1778
