"","id","strategies","round","assets"
"359",58,"defect",3,881
"360",59,"coop",3,283
"361",60,"tft",3,337
"362",61,"coop",3,301
"363",62,"random",3,672
"364",63,"coop",3,294
"365",64,"tft",3,368
"366",65,"defect",3,904
"367",66,"coop",3,315
"368",67,"tft",3,382
"369",68,"tft",3,352
"370",69,"defect",3,849
"371",70,"random",3,735
"372",71,"coop",3,270
"373",72,"tft",3,337
"374",73,"defect",3,955
"375",74,"random",3,680
"376",75,"random",3,715
"377",76,"random",3,692
"378",77,"coop",3,302
"379",78,"random",3,690
"380",79,"tft",3,325
"381",80,"tft",3,330
"382",81,"defect",3,915
"383",82,"defect",3,925
"384",83,"tft",3,336
"385",84,"defect",3,911
"386",85,"random",3,702
"387",86,"random",3,617
"388",87,"tft",3,340
"389",88,"defect",3,877
"390",89,"random",3,747
"391",90,"defect",3,882
"392",91,"random",3,662
"393",92,"tft",3,350
"394",93,"coop",3,303
"395",94,"tft",3,334
"396",95,"coop",3,261
"397",96,"random",3,717
"398",97,"defect",3,839
"399",98,"tft",3,330
"400",99,"random",3,695
"401",0,"random",4,801
"402",1,"coop",4,288
"403",2,"tft",4,379
"404",3,"tft",4,340
"405",4,"random",4,802
"406",5,"defect",4,1108
"407",6,"random",4,762
"408",7,"tft",4,415
"409",8,"coop",4,278
"410",9,"random",4,840
"411",10,"coop",4,330
"412",11,"defect",4,1049
"413",12,"tft",4,414
"414",13,"random",4,790
"415",14,"defect",4,1038
"416",15,"defect",4,1045
"417",16,"random",4,828
"418",17,"coop",4,305
"419",18,"coop",4,314
"420",19,"random",4,843
"421",20,"defect",4,1048
"422",21,"tft",4,330
"423",22,"tft",4,383
"424",23,"tft",4,377
"425",24,"random",4,856
"426",25,"random",4,804
"427",26,"tft",4,367
"428",27,"coop",4,356
"429",28,"tft",4,362
"430",29,"coop",4,272
"431",30,"random",4,800
"432",31,"tft",4,366
"433",32,"random",4,755
"434",33,"tft",4,369
"435",34,"coop",4,302
"436",35,"defect",4,1077
"437",36,"defect",4,1036
"438",37,"defect",4,1107
"439",38,"random",4,815
"440",39,"random",4,824
"441",40,"tft",4,349
"442",41,"defect",4,996
"443",42,"defect",4,1065
"444",43,"tft",4,369
"445",44,"defect",4,1072
"446",45,"defect",4,1032
"447",46,"random",4,859
"448",47,"defect",4,1036
"449",48,"tft",4,402
"450",49,"defect",4,1124
"451",50,"coop",4,303
"452",51,"defect",4,1100
"453",52,"coop",4,314
"454",53,"tft",4,331
"455",54,"coop",4,290
"456",55,"coop",4,276
"457",56,"tft",4,349
"458",57,"random",4,860
"459",58,"defect",4,1057
"460",59,"coop",4,299
"461",60,"tft",4,349
"462",61,"coop",4,305
"463",62,"random",4,814
"464",63,"coop",4,306
"465",64,"tft",4,400
"466",65,"defect",4,1086
"467",66,"coop",4,319
"468",67,"tft",4,404
"469",68,"tft",4,376
"470",69,"defect",4,1011
"471",70,"random",4,847
"472",71,"coop",4,282
"473",72,"tft",4,351
"474",73,"defect",4,1115
"475",74,"random",4,788
"476",75,"random",4,849
"477",76,"random",4,824
"478",77,"coop",4,306
"479",78,"random",4,794
"480",79,"tft",4,341
"481",80,"tft",4,348
"482",81,"defect",4,1097
"483",82,"defect",4,1117
"484",83,"tft",4,346
"485",84,"defect",4,1093
"486",85,"random",4,826
"487",86,"random",4,733
"488",87,"tft",4,356
"489",88,"defect",4,1051
"490",89,"random",4,859
"491",90,"defect",4,1036
"492",91,"random",4,796
"493",92,"tft",4,366
"494",93,"coop",4,303
"495",94,"tft",4,344
"496",95,"coop",4,269
"497",96,"random",4,837
"498",97,"defect",4,987
"499",98,"tft",4,342
"500",99,"random",4,823
"501",0,"random",5,891
"502",1,"coop",5,292
"503",2,"tft",5,399
"504",3,"tft",5,346
"505",4,"random",5,922
"506",5,"defect",5,1310
"507",6,"random",5,864
"508",7,"tft",5,437
"509",8,"coop",5,278
"510",9,"random",5,962
"511",10,"coop",5,338
"512",11,"defect",5,1219
"513",12,"tft",5,420
"514",13,"random",5,918
"515",14,"defect",5,1186
"516",15,"defect",5,1217
"517",16,"random",5,930
"518",17,"coop",5,309
"519",18,"coop",5,318
"520",19,"random",5,965
"521",20,"defect",5,1190
"522",21,"tft",5,330
"523",22,"tft",5,389
"524",23,"tft",5,385
"525",24,"random",5,968
"526",25,"random",5,906
"527",26,"tft",5,371
"528",27,"coop",5,360
"529",28,"tft",5,366
"530",29,"coop",5,272
"531",30,"random",5,906
"532",31,"tft",5,374
"533",32,"random",5,835
"534",33,"tft",5,375
"535",34,"coop",5,310
"536",35,"defect",5,1259
"537",36,"defect",5,1204
"538",37,"defect",5,1295
"539",38,"random",5,895
"540",39,"random",5,928
"541",40,"tft",5,355
"542",41,"defect",5,1162
"543",42,"defect",5,1223
"544",43,"tft",5,371
"545",44,"defect",5,1242
"546",45,"defect",5,1178
"547",46,"random",5,993
"548",47,"defect",5,1210
"549",48,"tft",5,408
"550",49,"defect",5,1304
"551",50,"coop",5,311
"552",51,"defect",5,1264
"553",52,"coop",5,318
"554",53,"tft",5,345
"555",54,"coop",5,294
"556",55,"coop",5,280
"557",56,"tft",5,361
"558",57,"random",5,966
"559",58,"defect",5,1199
"560",59,"coop",5,311
"561",60,"tft",5,359
"562",61,"coop",5,305
"563",62,"random",5,904
"564",63,"coop",5,314
"565",64,"tft",5,414
"566",65,"defect",5,1244
"567",66,"coop",5,323
"568",67,"tft",5,410
"569",68,"tft",5,382
"570",69,"defect",5,1161
"571",70,"random",5,959
"572",71,"coop",5,286
"573",72,"tft",5,361
"574",73,"defect",5,1285
"575",74,"random",5,908
"576",75,"random",5,969
"577",76,"random",5,922
"578",77,"coop",5,314
"579",78,"random",5,900
"580",79,"tft",5,349
"581",80,"tft",5,360
"582",81,"defect",5,1251
"583",82,"defect",5,1261
"584",83,"tft",5,350
"585",84,"defect",5,1277
"586",85,"random",5,932
"587",86,"random",5,827
"588",87,"tft",5,368
"589",88,"defect",5,1193
"590",89,"random",5,957
"591",90,"defect",5,1190
"592",91,"random",5,916
"593",92,"tft",5,376
"594",93,"coop",5,303
"595",94,"tft",5,350
"596",95,"coop",5,273
"597",96,"random",5,955
"598",97,"defect",5,1141
"599",98,"tft",5,346
"600",99,"random",5,945
"601",0,"random",6,983
"602",1,"coop",6,296
"603",2,"tft",6,411
"604",3,"tft",6,348
"605",4,"random",6,1006
"606",5,"defect",6,1472
"607",6,"random",6,998
"608",7,"tft",6,449
"609",8,"coop",6,278
"610",9,"random",6,1064
"611",10,"coop",6,342
"612",11,"defect",6,1373
"613",12,"tft",6,420
"614",13,"random",6,1020
"615",14,"defect",6,1338
"616",15,"defect",6,1369
"617",16,"random",6,1026
"618",17,"coop",6,309
"619",18,"coop",6,318
"620",19,"random",6,1087
"621",20,"defect",6,1316
"622",21,"tft",6,330
"623",22,"tft",6,397
"624",23,"tft",6,387
"625",24,"random",6,1064
"626",25,"random",6,998
"627",26,"tft",6,373
"628",27,"coop",6,360
"629",28,"tft",6,370
"630",29,"coop",6,272
"631",30,"random",6,1006
"632",31,"tft",6,380
"633",32,"random",6,943
"634",33,"tft",6,377
"635",34,"coop",6,314
"636",35,"defect",6,1409
"637",36,"defect",6,1358
"638",37,"defect",6,1441
"639",38,"random",6,1021
"640",39,"random",6,1044
"641",40,"tft",6,357
"642",41,"defect",6,1302
"643",42,"defect",6,1375
"644",43,"tft",6,373
"645",44,"defect",6,1376
"646",45,"defect",6,1350
"647",46,"random",6,1087
"648",47,"defect",6,1358
"649",48,"tft",6,408
"650",49,"defect",6,1464
"651",50,"coop",6,315
"652",51,"defect",6,1414
"653",52,"coop",6,318
"654",53,"tft",6,349
"655",54,"coop",6,294
"656",55,"coop",6,280
"657",56,"tft",6,367
"658",57,"random",6,1070
"659",58,"defect",6,1357
"660",59,"coop",6,311
"661",60,"tft",6,359
"662",61,"coop",6,305
"663",62,"random",6,1000
"664",63,"coop",6,318
"665",64,"tft",6,422
"666",65,"defect",6,1378
"667",66,"coop",6,323
"668",67,"tft",6,410
"669",68,"tft",6,384
"670",69,"defect",6,1319
"671",70,"random",6,1063
"672",71,"coop",6,286
"673",72,"tft",6,367
"674",73,"defect",6,1423
"675",74,"random",6,986
"676",75,"random",6,1067
"677",76,"random",6,1014
"678",77,"coop",6,314
"679",78,"random",6,1016
"680",79,"tft",6,353
"681",80,"tft",6,364
"682",81,"defect",6,1397
"683",82,"defect",6,1423
"684",83,"tft",6,354
"685",84,"defect",6,1439
"686",85,"random",6,1062
"687",86,"random",6,899
"688",87,"tft",6,374
"689",88,"defect",6,1353
"690",89,"random",6,1075
"691",90,"defect",6,1336
"692",91,"random",6,1004
"693",92,"tft",6,384
"694",93,"coop",6,303
"695",94,"tft",6,352
"696",95,"coop",6,273
"697",96,"random",6,1065
"698",97,"defect",6,1299
"699",98,"tft",6,350
"700",99,"random",6,1047
"701",0,"random",7,1081
"702",1,"coop",7,300
"703",2,"tft",7,411
"704",3,"tft",7,350
"705",4,"random",7,1094
"706",5,"defect",7,1626
"707",6,"random",7,1098
"708",7,"tft",7,457
"709",8,"coop",7,282
"710",9,"random",7,1154
"711",10,"coop",7,342
"712",11,"defect",7,1523
"713",12,"tft",7,420
"714",13,"random",7,1094
"715",14,"defect",7,1486
"716",15,"defect",7,1519
"717",16,"random",7,1100
"718",17,"coop",7,309
"719",18,"coop",7,318
"720",19,"random",7,1189
"721",20,"defect",7,1462
"722",21,"tft",7,330
"723",22,"tft",7,397
"724",23,"tft",7,387
"725",24,"random",7,1172
"726",25,"random",7,1100
"727",26,"tft",7,373
"728",27,"coop",7,360
"729",28,"tft",7,370
"730",29,"coop",7,272
"731",30,"random",7,1092
"732",31,"tft",7,384
"733",32,"random",7,1035
"734",33,"tft",7,377
"735",34,"coop",7,314
"736",35,"defect",7,1567
"737",36,"defect",7,1500
"738",37,"defect",7,1611
"739",38,"random",7,1111
"740",39,"random",7,1156
"741",40,"tft",7,357
"742",41,"defect",7,1452
"743",42,"defect",7,1511
"744",43,"tft",7,375
"745",44,"defect",7,1528
"746",45,"defect",7,1526
"747",46,"random",7,1177
"748",47,"defect",7,1500
"749",48,"tft",7,408
"750",49,"defect",7,1618
"751",50,"coop",7,319
"752",51,"defect",7,1590
"753",52,"coop",7,318
"754",53,"tft",7,349
"755",54,"coop",7,294
"756",55,"coop",7,280
"757",56,"tft",7,367
"758",57,"random",7,1178
"759",58,"defect",7,1481
"760",59,"coop",7,311
"761",60,"tft",7,359
"762",61,"coop",7,305
"763",62,"random",7,1094
"764",63,"coop",7,318
"765",64,"tft",7,422
"766",65,"defect",7,1526
"767",66,"coop",7,323
"768",67,"tft",7,410
"769",68,"tft",7,384
"770",69,"defect",7,1471
"771",70,"random",7,1165
"772",71,"coop",7,286
"773",72,"tft",7,377
"774",73,"defect",7,1567
"775",74,"random",7,1098
"776",75,"random",7,1171
"777",76,"random",7,1120
"778",77,"coop",7,314
"779",78,"random",7,1124
"780",79,"tft",7,357
"781",80,"tft",7,364
"782",81,"defect",7,1567
"783",82,"defect",7,1569
"784",83,"tft",7,354
"785",84,"defect",7,1615
"786",85,"random",7,1170
"787",86,"random",7,1015
"788",87,"tft",7,378
"789",88,"defect",7,1519
"790",89,"random",7,1179
"791",90,"defect",7,1474
"792",91,"random",7,1108
"793",92,"tft",7,390
"794",93,"coop",7,303
"795",94,"tft",7,352
"796",95,"coop",7,273
"797",96,"random",7,1149
"798",97,"defect",7,1443
"799",98,"tft",7,350
"800",99,"random",7,1147
"801",0,"random",8,1185
"802",1,"coop",8,300
"803",2,"tft",8,417
"804",3,"tft",8,350
"805",4,"random",8,1206
"806",5,"defect",8,1794
"807",6,"random",8,1200
"808",7,"tft",8,459
"809",8,"coop",8,282
"810",9,"random",8,1244
"811",10,"coop",8,342
"812",11,"defect",8,1673
"813",12,"tft",8,420
"814",13,"random",8,1192
"815",14,"defect",8,1638
"816",15,"defect",8,1671
"817",16,"random",8,1208
"818",17,"coop",8,309
"819",18,"coop",8,318
"820",19,"random",8,1299
"821",20,"defect",8,1590
"822",21,"tft",8,330
"823",22,"tft",8,397
"824",23,"tft",8,387
"825",24,"random",8,1280
"826",25,"random",8,1158
"827",26,"tft",8,373
"828",27,"coop",8,360
"829",28,"tft",8,370
"830",29,"coop",8,272
"831",30,"random",8,1180
"832",31,"tft",8,386
"833",32,"random",8,1125
"834",33,"tft",8,377
"835",34,"coop",8,314
"836",35,"defect",8,1731
"837",36,"defect",8,1654
"838",37,"defect",8,1773
"839",38,"random",8,1201
"840",39,"random",8,1252
"841",40,"tft",8,357
"842",41,"defect",8,1598
"843",42,"defect",8,1671
"844",43,"tft",8,375
"845",44,"defect",8,1684
"846",45,"defect",8,1688
"847",46,"random",8,1271
"848",47,"defect",8,1636
"849",48,"tft",8,408
"850",49,"defect",8,1770
"851",50,"coop",8,323
"852",51,"defect",8,1742
"853",52,"coop",8,318
"854",53,"tft",8,349
"855",54,"coop",8,294
"856",55,"coop",8,280
"857",56,"tft",8,367
"858",57,"random",8,1264
"859",58,"defect",8,1637
"860",59,"coop",8,311
"861",60,"tft",8,359
"862",61,"coop",8,305
"863",62,"random",8,1202
"864",63,"coop",8,318
"865",64,"tft",8,422
"866",65,"defect",8,1660
"867",66,"coop",8,323
"868",67,"tft",8,410
"869",68,"tft",8,384
"870",69,"defect",8,1607
"871",70,"random",8,1261
"872",71,"coop",8,286
"873",72,"tft",8,381
"874",73,"defect",8,1703
"875",74,"random",8,1214
"876",75,"random",8,1271
"877",76,"random",8,1240
"878",77,"coop",8,314
"879",78,"random",8,1224
"880",79,"tft",8,357
"881",80,"tft",8,364
"882",81,"defect",8,1697
"883",82,"defect",8,1727
"884",83,"tft",8,354
"885",84,"defect",8,1765
"886",85,"random",8,1256
"887",86,"random",8,1103
"888",87,"tft",8,382
"889",88,"defect",8,1683
"890",89,"random",8,1273
"891",90,"defect",8,1612
"892",91,"random",8,1192
"893",92,"tft",8,394
"894",93,"coop",8,303
"895",94,"tft",8,352
"896",95,"coop",8,273
"897",96,"random",8,1247
"898",97,"defect",8,1577
"899",98,"tft",8,350
"900",99,"random",8,1241
"901",0,"random",9,1267
"902",1,"coop",9,300
"903",2,"tft",9,417
"904",3,"tft",9,350
"905",4,"random",9,1304
"906",5,"defect",9,1952
"907",6,"random",9,1290
"908",7,"tft",9,459
"909",8,"coop",9,282
"910",9,"random",9,1334
"911",10,"coop",9,342
"912",11,"defect",9,1831
"913",12,"tft",9,420
"914",13,"random",9,1270
"915",14,"defect",9,1782
"916",15,"defect",9,1819
"917",16,"random",9,1306
"918",17,"coop",9,309
"919",18,"coop",9,318
"920",19,"random",9,1385
"921",20,"defect",9,1720
"922",21,"tft",9,330
"923",22,"tft",9,397
"924",23,"tft",9,387
"925",24,"random",9,1368
"926",25,"random",9,1226
"927",26,"tft",9,373
"928",27,"coop",9,360
"929",28,"tft",9,370
"930",29,"coop",9,272
"931",30,"random",9,1254
"932",31,"tft",9,388
"933",32,"random",9,1207
"934",33,"tft",9,377
"935",34,"coop",9,314
"936",35,"defect",9,1875
"937",36,"defect",9,1792
"938",37,"defect",9,1911
"939",38,"random",9,1313
"940",39,"random",9,1354
"941",40,"tft",9,357
"942",41,"defect",9,1730
"943",42,"defect",9,1813
"944",43,"tft",9,375
"945",44,"defect",9,1836
"946",45,"defect",9,1846
"947",46,"random",9,1373
"948",47,"defect",9,1794
"949",48,"tft",9,408
"950",49,"defect",9,1914
"951",50,"coop",9,323
"952",51,"defect",9,1896
"953",52,"coop",9,318
"954",53,"tft",9,349
"955",54,"coop",9,294
"956",55,"coop",9,280
"957",56,"tft",9,367
"958",57,"random",9,1348
"959",58,"defect",9,1773
"960",59,"coop",9,315
"961",60,"tft",9,359
"962",61,"coop",9,305
"963",62,"random",9,1290
"964",63,"coop",9,318
"965",64,"tft",9,422
"966",65,"defect",9,1792
"967",66,"coop",9,323
"968",67,"tft",9,410
"969",68,"tft",9,384
"970",69,"defect",9,1737
"971",70,"random",9,1369
"972",71,"coop",9,286
"973",72,"tft",9,381
"974",73,"defect",9,1833
"975",74,"random",9,1320
"976",75,"random",9,1385
"977",76,"random",9,1326
"978",77,"coop",9,314
"979",78,"random",9,1316
"980",79,"tft",9,357
"981",80,"tft",9,364
"982",81,"defect",9,1827
"983",82,"defect",9,1881
"984",83,"tft",9,354
"985",84,"defect",9,1929
"986",85,"random",9,1366
"987",86,"random",9,1181
"988",87,"tft",9,382
"989",88,"defect",9,1833
"990",89,"random",9,1369
"991",90,"defect",9,1766
"992",91,"random",9,1310
"993",92,"tft",9,394
"994",93,"coop",9,303
"995",94,"tft",9,352
"996",95,"coop",9,273
"997",96,"random",9,1343
"998",97,"defect",9,1741
"999",98,"tft",9,350
"1000",99,"random",9,1335
"1001",0,"random",10,1375
"1002",1,"coop",10,300
"1003",2,"tft",10,417
"1004",3,"tft",10,350
"1005",4,"random",10,1410
"1006",5,"defect",10,2102
"1007",6,"random",10,1390
"1008",7,"tft",10,459
"1009",8,"coop",10,282
"1010",9,"random",10,1426
"1011",10,"coop",10,342
"1012",11,"defect",10,1987
"1013",12,"tft",10,420
"1014",13,"random",10,1388
"1015",14,"defect",10,1942
"1016",15,"defect",10,1975
"1017",16,"random",10,1412
"1018",17,"coop",10,309
"1019",18,"coop",10,318
"1020",19,"random",10,1479
"1021",20,"defect",10,1834
"1022",21,"tft",10,330
"1023",22,"tft",10,397
"1024",23,"tft",10,387
"1025",24,"random",10,1472
"1026",25,"random",10,1296
"1027",26,"tft",10,373
"1028",27,"coop",10,360
"1029",28,"tft",10,370
"1030",29,"coop",10,272
"1031",30,"random",10,1346
"1032",31,"tft",10,388
"1033",32,"random",10,1283
"1034",33,"tft",10,377
"1035",34,"coop",10,314
"1036",35,"defect",10,2005
"1037",36,"defect",10,1938
"1038",37,"defect",10,2055
"1039",38,"random",10,1421
"1040",39,"random",10,1434
"1041",40,"tft",10,357
"1042",41,"defect",10,1852
"1043",42,"defect",10,1967
"1044",43,"tft",10,375
"1045",44,"defect",10,1982
"1046",45,"defect",10,2000
"1047",46,"random",10,1471
"1048",47,"defect",10,1948
"1049",48,"tft",10,408
"1050",49,"defect",10,2038
"1051",50,"coop",10,323
"1052",51,"defect",10,2030
"1053",52,"coop",10,318
"1054",53,"tft",10,349
"1055",54,"coop",10,294
"1056",55,"coop",10,280
"1057",56,"tft",10,367
"1058",57,"random",10,1422
"1059",58,"defect",10,1913
"1060",59,"coop",10,315
"1061",60,"tft",10,359
"1062",61,"coop",10,305
"1063",62,"random",10,1380
"1064",63,"coop",10,318
"1065",64,"tft",10,422
"1066",65,"defect",10,1912
"1067",66,"coop",10,323
"1068",67,"tft",10,410
"1069",68,"tft",10,384
"1070",69,"defect",10,1867
"1071",70,"random",10,1473
"1072",71,"coop",10,286
"1073",72,"tft",10,381
"1074",73,"defect",10,1975
"1075",74,"random",10,1430
"1076",75,"random",10,1479
"1077",76,"random",10,1424
"1078",77,"coop",10,314
"1079",78,"random",10,1410
"1080",79,"tft",10,357
"1081",80,"tft",10,364
"1082",81,"defect",10,1961
"1083",82,"defect",10,2001
"1084",83,"tft",10,354
"1085",84,"defect",10,2075
"1086",85,"random",10,1474
"1087",86,"random",10,1263
"1088",87,"tft",10,382
"1089",88,"defect",10,1991
"1090",89,"random",10,1447
"1091",90,"defect",10,1896
"1092",91,"random",10,1426
"1093",92,"tft",10,394
"1094",93,"coop",10,303
"1095",94,"tft",10,352
"1096",95,"coop",10,273
"1097",96,"random",10,1421
"1098",97,"defect",10,1897
"1099",98,"tft",10,350
"1100",99,"random",10,1431
"1101",0,"random",11,1463
"1102",1,"coop",11,300
"1103",2,"tft",11,417
"1104",3,"tft",11,350
"1105",4,"random",11,1516
"1106",5,"defect",11,2238
"1107",6,"random",11,1480
"1108",7,"tft",11,459
"1109",8,"coop",11,282
"1110",9,"random",11,1520
"1111",10,"coop",11,342
"1112",11,"defect",11,2131
"1113",12,"tft",11,420
"1114",13,"random",11,1452
"1115",14,"defect",11,2094
"1116",15,"defect",11,2111
"1117",16,"random",11,1498
"1118",17,"coop",11,309
"1119",18,"coop",11,318
"1120",19,"random",11,1571
"1121",20,"defect",11,1956
"1122",21,"tft",11,330
"1123",22,"tft",11,397
"1124",23,"tft",11,387
"1125",24,"random",11,1552
"1126",25,"random",11,1358
"1127",26,"tft",11,373
"1128",27,"coop",11,360
"1129",28,"tft",11,370
"1130",29,"coop",11,272
"1131",30,"random",11,1434
"1132",31,"tft",11,388
"1133",32,"random",11,1365
"1134",33,"tft",11,377
"1135",34,"coop",11,314
"1136",35,"defect",11,2135
"1137",36,"defect",11,2084
"1138",37,"defect",11,2193
"1139",38,"random",11,1505
"1140",39,"random",11,1506
"1141",40,"tft",11,357
"1142",41,"defect",11,2002
"1143",42,"defect",11,2101
"1144",43,"tft",11,375
"1145",44,"defect",11,2128
"1146",45,"defect",11,2150
"1147",46,"random",11,1575
"1148",47,"defect",11,2094
"1149",48,"tft",11,408
"1150",49,"defect",11,2166
"1151",50,"coop",11,323
"1152",51,"defect",11,2168
"1153",52,"coop",11,318
"1154",53,"tft",11,349
"1155",54,"coop",11,294
"1156",55,"coop",11,280
"1157",56,"tft",11,367
"1158",57,"random",11,1554
"1159",58,"defect",11,2057
"1160",59,"coop",11,315
"1161",60,"tft",11,359
"1162",61,"coop",11,305
"1163",62,"random",11,1486
"1164",63,"coop",11,318
"1165",64,"tft",11,422
"1166",65,"defect",11,2040
"1167",66,"coop",11,323
"1168",67,"tft",11,410
"1169",68,"tft",11,384
"1170",69,"defect",11,2005
"1171",70,"random",11,1557
"1172",71,"coop",11,286
"1173",72,"tft",11,381
"1174",73,"defect",11,2137
"1175",74,"random",11,1506
"1176",75,"random",11,1583
"1177",76,"random",11,1546
"1178",77,"coop",11,314
"1179",78,"random",11,1520
"1180",79,"tft",11,357
"1181",80,"tft",11,364
"1182",81,"defect",11,2099
"1183",82,"defect",11,2147
"1184",83,"tft",11,354
"1185",84,"defect",11,2213
"1186",85,"random",11,1562
"1187",86,"random",11,1347
"1188",87,"tft",11,382
"1189",88,"defect",11,2127
"1190",89,"random",11,1543
"1191",90,"defect",11,2026
"1192",91,"random",11,1524
"1193",92,"tft",11,394
"1194",93,"coop",11,303
"1195",94,"tft",11,352
"1196",95,"coop",11,273
"1197",96,"random",11,1503
"1198",97,"defect",11,2045
"1199",98,"tft",11,350
"1200",99,"random",11,1523
"1201",0,"random",12,1527
"1202",1,"coop",12,300
"1203",2,"tft",12,417
"1204",3,"tft",12,350
"1205",4,"random",12,1594
"1206",5,"defect",12,2396
"1207",6,"random",12,1570
"1208",7,"tft",12,459
"1209",8,"coop",12,282
"1210",9,"random",12,1610
"1211",10,"coop",12,342
"1212",11,"defect",12,2267
"1213",12,"tft",12,420
"1214",13,"random",12,1544
"1215",14,"defect",12,2240
"1216",15,"defect",12,2251
"1217",16,"random",12,1576
"1218",17,"coop",12,309
"1219",18,"coop",12,318
"1220",19,"random",12,1653
"1221",20,"defect",12,2068
"1222",21,"tft",12,330
"1223",22,"tft",12,397
"1224",23,"tft",12,387
"1225",24,"random",12,1620
"1226",25,"random",12,1426
"1227",26,"tft",12,373
"1228",27,"coop",12,360
"1229",28,"tft",12,370
"1230",29,"coop",12,272
"1231",30,"random",12,1542
"1232",31,"tft",12,388
"1233",32,"random",12,1459
"1234",33,"tft",12,377
"1235",34,"coop",12,314
"1236",35,"defect",12,2289
"1237",36,"defect",12,2202
"1238",37,"defect",12,2335
"1239",38,"random",12,1613
"1240",39,"random",12,1600
"1241",40,"tft",12,357
"1242",41,"defect",12,2148
"1243",42,"defect",12,2219
"1244",43,"tft",12,375
"1245",44,"defect",12,2294
"1246",45,"defect",12,2314
"1247",46,"random",12,1661
"1248",47,"defect",12,2246
"1249",48,"tft",12,408
"1250",49,"defect",12,2328
"1251",50,"coop",12,323
"1252",51,"defect",12,2304
"1253",52,"coop",12,318
"1254",53,"tft",12,349
"1255",54,"coop",12,294
"1256",55,"coop",12,280
"1257",56,"tft",12,367
"1258",57,"random",12,1662
"1259",58,"defect",12,2201
"1260",59,"coop",12,315
"1261",60,"tft",12,359
"1262",61,"coop",12,305
"1263",62,"random",12,1612
"1264",63,"coop",12,318
"1265",64,"tft",12,422
"1266",65,"defect",12,2158
"1267",66,"coop",12,323
"1268",67,"tft",12,410
"1269",68,"tft",12,384
"1270",69,"defect",12,2129
"1271",70,"random",12,1653
"1272",71,"coop",12,286
"1273",72,"tft",12,381
"1274",73,"defect",12,2271
"1275",74,"random",12,1606
"1276",75,"random",12,1683
"1277",76,"random",12,1634
"1278",77,"coop",12,314
"1279",78,"random",12,1612
"1280",79,"tft",12,357
"1281",80,"tft",12,364
"1282",81,"defect",12,2217
"1283",82,"defect",12,2289
"1284",83,"tft",12,354
"1285",84,"defect",12,2351
"1286",85,"random",12,1638
"1287",86,"random",12,1455
"1288",87,"tft",12,382
"1289",88,"defect",12,2275
"1290",89,"random",12,1639
"1291",90,"defect",12,2170
"1292",91,"random",12,1596
"1293",92,"tft",12,394
"1294",93,"coop",12,303
"1295",94,"tft",12,352
"1296",95,"coop",12,273
"1297",96,"random",12,1609
"1298",97,"defect",12,2177
"1299",98,"tft",12,350
"1300",99,"random",12,1623
"1301",0,"random",13,1599
"1302",1,"coop",13,300
"1303",2,"tft",13,417
"1304",3,"tft",13,350
"1305",4,"random",13,1692
"1306",5,"defect",13,2546
"1307",6,"random",13,1634
"1308",7,"tft",13,459
"1309",8,"coop",13,282
"1310",9,"random",13,1702
"1311",10,"coop",13,342
"1312",11,"defect",13,2411
"1313",12,"tft",13,420
"1314",13,"random",13,1642
"1315",14,"defect",13,2394
"1316",15,"defect",13,2377
"1317",16,"random",13,1662
"1318",17,"coop",13,309
"1319",18,"coop",13,318
"1320",19,"random",13,1745
