id,strategies,round,assets
9,random,7,1154
10,coop,7,342
11,defect,7,1523
12,tft,7,420
13,random,7,1094
14,defect,7,1486
15,defect,7,1519
16,random,7,1100
17,coop,7,309
18,coop,7,318
19,random,7,1189
20,defect,7,1462
21,tft,7,330
22,tft,7,397
23,tft,7,387
24,random,7,1172
25,random,7,1100
26,tft,7,373
27,coop,7,360
28,tft,7,370
29,coop,7,272
30,random,7,1092
31,tft,7,384
32,random,7,1035
33,tft,7,377
34,coop,7,314
35,defect,7,1567
36,defect,7,1500
37,defect,7,1611
38,random,7,1111
39,random,7,1156
40,tft,7,357
41,defect,7,1452
42,defect,7,1511
43,tft,7,375
44,defect,7,1528
45,defect,7,1526
46,random,7,1177
47,defect,7,1500
48,tft,7,408
49,defect,7,1618
50,coop,7,319
51,defect,7,1590
52,coop,7,318
53,tft,7,349
54,coop,7,294
55,coop,7,280
56,tft,7,367
57,random,7,1178
58,defect,7,1481
59,coop,7,311
60,tft,7,359
61,coop,7,305
62,random,7,1094
63,coop,7,318
64,tft,7,422
65,defect,7,1526
66,coop,7,323
67,tft,7,410
68,tft,7,384
69,defect,7,1471
70,random,7,1165
71,coop,7,286
72,tft,7,377
73,defect,7,1567
74,random,7,1098
75,random,7,1171
76,random,7,1120
77,coop,7,314
78,random,7,1124
79,tft,7,357
80,tft,7,364
81,defect,7,1567
82,defect,7,1569
83,tft,7,354
84,defect,7,1615
85,random,7,1170
86,random,7,1015
87,tft,7,378
88,defect,7,1519
89,random,7,1179
90,defect,7,1474
91,random,7,1108
92,tft,7,390
93,coop,7,303
94,tft,7,352
95,coop,7,273
96,random,7,1149
97,defect,7,1443
98,tft,7,350
99,random,7,1147
0,random,8,1185
1,coop,8,300
2,tft,8,417
3,tft,8,350
4,random,8,1206
5,defect,8,1794
6,random,8,1200
7,tft,8,459
8,coop,8,282
9,random,8,1244
10,coop,8,342
11,defect,8,1673
12,tft,8,420
13,random,8,1192
14,defect,8,1638
15,defect,8,1671
16,random,8,1208
17,coop,8,309
18,coop,8,318
19,random,8,1299
20,defect,8,1590
21,tft,8,330
22,tft,8,397
23,tft,8,387
24,random,8,1280
25,random,8,1158
26,tft,8,373
27,coop,8,360
28,tft,8,370
29,coop,8,272
30,random,8,1180
31,tft,8,386
32,random,8,1125
33,tft,8,377
34,coop,8,314
35,defect,8,1731
36,defect,8,1654
37,defect,8,1773
38,random,8,1201
39,random,8,1252
40,tft,8,357
41,defect,8,1598
42,defect,8,1671
43,tft,8,375
44,defect,8,1684
45,defect,8,1688
46,random,8,1271
47,defect,8,1636
48,tft,8,408
49,defect,8,1770
50,coop,8,323
51,defect,8,1742
52,coop,8,318
53,tft,8,349
54,coop,8,294
55,coop,8,280
56,tft,8,367
57,random,8,1264
58,defect,8,1637
59,coop,8,311
60,tft,8,359
61,coop,8,305
62,random,8,1202
63,coop,8,318
64,tft,8,422
65,defect,8,1660
66,coop,8,323
67,tft,8,410
68,tft,8,384
69,defect,8,1607
70,random,8,1261
71,coop,8,286
72,tft,8,381
73,defect,8,1703
74,random,8,1214
75,random,8,1271
76,random,8,1240
77,coop,8,314
78,random,8,1224
79,tft,8,357
80,tft,8,364
81,defect,8,1697
82,defect,8,1727
83,tft,8,354
84,defect,8,1765
85,random,8,1256
86,random,8,1103
87,tft,8,382
88,defect,8,1683
89,random,8,1273
90,defect,8,1612
91,random,8,1192
92,tft,8,394
93,coop,8,303
94,tft,8,352
95,coop,8,273
96,random,8,1247
97,defect,8,1577
98,tft,8,350
99,random,8,1241
0,random,9,1267
1,coop,9,300
2,tft,9,417
3,tft,9,350
4,random,9,1304
5,defect,9,1952
6,random,9,1290
7,tft,9,459
8,coop,9,282
9,random,9,1334
10,coop,9,342
11,defect,9,1831
12,tft,9,420
13,random,9,1270
14,defect,9,1782
15,defect,9,1819
16,random,9,1306
17,coop,9,309
18,coop,9,318
19,random,9,1385
20,defect,9,1720
21,tft,9,330
22,tft,9,397
23,tft,9,387
24,random,9,1368
25,random,9,1226
26,tft,9,373
27,coop,9,360
28,tft,9,370
29,coop,9,272
30,random,9,1254
31,tft,9,388
32,random,9,1207
33,tft,9,377
34,coop,9,314
35,defect,9,1875
36,defect,9,1792
37,defect,9,1911
38,random,9,1313
39,random,9,1354
40,tft,9,357
41,defect,9,1730
42,defect,9,1813
43,tft,9,375
44,defect,9,1836
45,defect,9,1846
46,random,9,1373
47,defect,9,1794
48,tft,9,408
49,defect,9,1914
50,coop,9,323
51,defect,9,1896
52,coop,9,318
53,tft,9,349
54,coop,9,294
55,coop,9,280
56,tft,9,367
57,random,9,1348
58,defect,9,1773
59,coop,9,315
60,tft,9,359
61,coop,9,305
62,random,9,1290
63,coop,9,318
64,tft,9,422
65,defect,9,1792
66,coop,9,323
67,tft,9,410
68,tft,9,384
69,defect,9,1737
70,random,9,1369
71,coop,9,286
72,tft,9,381
73,defect,9,1833
74,random,9,1320
75,random,9,1385
76,random,9,1326
77,coop,9,314
78,random,9,1316
79,tft,9,357
80,tft,9,364
81,defect,9,1827
82,defect,9,1881
83,tft,9,354
84,defect,9,1929
85,random,9,1366
86,random,9,1181
87,tft,9,382
88,defect,9,1833
89,random,9,1369
90,defect,9,1766
91,random,9,1310
92,tft,9,394
93,coop,9,303
94,tft,9,352
95,coop,9,273
96,random,9,1343
97,defect,9,1741
98,tft,9,350
99,random,9,1335
0,random,10,1375
1,coop,10,300
2,tft,10,417
3,tft,10,350
4,random,10,1410
5,defect,10,2102
6,random,10,1390
7,tft,10,459
8,coop,10,282
9,random,10,1426
10,coop,10,342
11,defect,10,1987
12,tft,10,420
13,random,10,1388
14,defect,10,1942
15,defect,10,1975
16,random,10,1412
17,coop,10,309
18,coop,10,318
19,random,10,1479
20,defect,10,1834
21,tft,10,330
22,tft,10,397
23,tft,10,387
24,random,10,1472
25,random,10,1296
26,tft,10,373
27,coop,10,360
28,tft,10,370
29,coop,10,272
30,random,10,1346
31,tft,10,388
32,random,10,1283
33,tft,10,377
34,coop,10,314
35,defect,10,2005
36,defect,10,1938
37,defect,10,2055
38,random,10,1421
39,random,10,1434
40,tft,10,357
41,defect,10,1852
42,defect,10,1967
43,tft,10,375
44,defect,10,1982
45,defect,10,2000
46,random,10,1471
47,defect,10,1948
48,tft,10,408
49,defect,10,2038
50,coop,10,323
51,defect,10,2030
52,coop,10,318
53,tft,10,349
54,coop,10,294
55,coop,10,280
56,tft,10,367
57,random,10,1422
58,defect,10,1913
59,coop,10,315
60,tft,10,359
61,coop,10,305
62,random,10,1380
63,coop,10,318
64,tft,10,422
65,defect,10,1912
66,coop,10,323
67,tft,10,410
68,tft,10,384
69,defect,10,1867
70,random,10,1473
71,coop,10,286
72,tft,10,381
73,defect,10,1975
74,random,10,1430
75,random,10,1479
76,random,10,1424
77,coop,10,314
78,random,10,1410
79,tft,10,357
80,tft,10,364
81,defect,10,1961
82,defect,10,2001
83,tft,10,354
84,defect,10,2075
85,random,10,1474
86,random,10,1263
87,tft,10,382
88,defect,10,1991
89,random,10,1447
90,defect,10,1896
91,random,10,1426
92,tft,10,394
93,coop,10,303
94,tft,10,352
95,coop,10,273
96,random,10,1421
97,defect,10,1897
98,tft,10,350
99,random,10,1431
0,random,11,1463
1,coop,11,300
2,tft,11,417
3,tft,11,350
4,random,11,1516
5,defect,11,2238
6,random,11,1480
7,tft,11,459
8,coop,11,282
9,random,11,1520
10,coop,11,342
11,defect,11,2131
12,tft,11,420
13,random,11,1452
14,defect,11,2094
15,defect,11,2111
16,random,11,1498
17,coop,11,309
18,coop,11,318
19,random,11,1571
20,defect,11,1956
21,tft,11,330
22,tft,11,397
23,tft,11,387
24,random,11,1552
25,random,11,1358
26,tft,11,373
27,coop,11,360
28,tft,11,370
29,coop,11,272
30,random,11,1434
31,tft,11,388
32,random,11,1365
33,tft,11,377
34,coop,11,314
35,defect,11,2135
36,defect,11,2084
37,defect,11,2193
38,random,11,1505
39,random,11,1506
40,tft,11,357
41,defect,11,2002
42,defect,11,2101
43,tft,11,375
44,defect,11,2128
45,defect,11,2150
46,random,11,1575
47,defect,11,2094
48,tft,11,408
49,defect,11,2166
50,coop,11,323
51,defect,11,2168
52,coop,11,318
53,tft,11,349
54,coop,11,294
55,coop,11,280
56,tft,11,367
57,random,11,1554
58,defect,11,2057
59,coop,11,315
60,tft,11,359
61,coop,11,305
62,random,11,1486
63,coop,11,318
64,tft,11,422
65,defect,11,2040
66,coop,11,323
67,tft,11,410
68,tft,11,384
69,defect,11,2005
70,random,11,1557
71,coop,11,286
72,tft,11,381
73,defect,11,2137
74,random,11,1506
75,random,11,1583
76,random,11,1546
77,coop,11,314
78,random,11,1520
79,tft,11,357
80,tft,11,364
81,defect,11,2099
82,defect,11,2147
83,tft,11,354
84,defect,11,2213
85,random,11,1562
86,random,11,1347
87,tft,11,382
88,defect,11,2127
89,random,11,1543
90,defect,11,2026
91,random,11,1524
92,tft,11,394
93,coop,11,303
94,tft,11,352
95,coop,11,273
96,random,11,1503
97,defect,11,2045
98,tft,11,350
99,random,11,1523
0,random,12,1527
1,coop,12,300
2,tft,12,417
3,tft,12,350
4,random,12,1594
5,defect,12,2396
6,random,12,1570
7,tft,12,459
8,coop,12,282
9,random,12,1610
10,coop,12,342
11,defect,12,2267
12,tft,12,420
13,random,12,1544
14,defect,12,2240
15,defect,12,2251
16,random,12,1576
17,coop,12,309
18,coop,12,318
19,random,12,1653
20,defect,12,2068
21,tft,12,330
22,tft,12,397
23,tft,12,387
24,random,12,1620
25,random,12,1426
26,tft,12,373
27,coop,12,360
28,tft,12,370
29,coop,12,272
30,random,12,1542
31,tft,12,388
32,random,12,1459
33,tft,12,377
34,coop,12,314
35,defect,12,2289
36,defect,12,2202
37,defect,12,2335
38,random,12,1613
39,random,12,1600
40,tft,12,357
41,defect,12,2148
42,defect,12,2219
43,tft,12,375
44,defect,12,2294
45,defect,12,2314
46,random,12,1661
47,defect,12,2246
48,tft,12,408
49,defect,12,2328
50,coop,12,323
51,defect,12,2304
52,coop,12,318
53,tft,12,349
54,coop,12,294
55,coop,12,280
56,tft,12,367
57,random,12,1662
58,defect,12,2201
59,coop,12,315
60,tft,12,359
61,coop,12,305
62,random,12,1612
63,coop,12,318
64,tft,12,422
65,defect,12,2158
66,coop,12,323
67,tft,12,410
68,tft,12,384
69,defect,12,2129
70,random,12,1653
71,coop,12,286
72,tft,12,381
73,defect,12,2271
74,random,12,1606
75,random,12,1683
76,random,12,1634
77,coop,12,314
78,random,12,1612
79,tft,12,357
80,tft,12,364
81,defect,12,2217
82,defect,12,2289
83,tft,12,354
84,defect,12,2351
85,random,12,1638
86,random,12,1455
87,tft,12,382
88,defect,12,2275
89,random,12,1639
90,defect,12,2170
91,random,12,1596
92,tft,12,394
93,coop,12,303
94,tft,12,352
95,coop,12,273
96,random,12,1609
97,defect,12,2177
98,tft,12,350
99,random,12,1623
0,random,13,1599
1,coop,13,300
2,tft,13,417
3,tft,13,350
4,random,13,1692
5,defect,13,2546
6,random,13,1634
7,tft,13,459
8,coop,13,282
9,random,13,1702
10,coop,13,342
11,defect,13,2411
12,tft,13,420
13,random,13,1642
14,defect,13,2394
15,defect,13,2377
16,random,13,1662
17,coop,13,309
18,coop,13,318
19,random,13,1745
20,defect,13,2190
21,tft,13,330
22,tft,13,397
23,tft,13,387
24,random,13,1688
25,random,13,1490
26,tft,13,373
27,coop,13,360
28,tft,13,370
29,coop,13,272
30,random,13,1640
31,tft,13,388
32,random,13,1531
33,tft,13,377
34,coop,13,314
35,defect,13,2429
36,defect,13,2356
37,defect,13,2473
38,random,13,1709
39,random,13,1692
40,tft,13,357
41,defect,13,2298
42,defect,13,2337
43,tft,13,375
44,defect,13,2436
45,defect,13,2472
46,random,13,1767
47,defect,13,2386
48,tft,13,408
49,defect,13,2484
50,coop,13,323
51,defect,13,2428
52,coop,13,318
53,tft,13,349
54,coop,13,294
55,coop,13,280
56,tft,13,367
57,random,13,1766
58,defect,13,2351
59,coop,13,315
60,tft,13,359
61,coop,13,305
62,random,13,1690
63,coop,13,318
64,tft,13,422
65,defect,13,2276
66,coop,13,323
67,tft,13,410
68,tft,13,384
69,defect,13,2269
70,random,13,1741
71,coop,13,286
72,tft,13,381
73,defect,13,2409
74,random,13,1668
75,random,13,1775
76,random,13,1740
77,coop,13,314
78,random,13,1686
79,tft,13,357
80,tft,13,364
81,defect,13,2353
82,defect,13,2435
83,tft,13,354
84,defect,13,2487
85,random,13,1738
86,random,13,1573
87,tft,13,382
88,defect,13,2423
89,random,13,1717
90,defect,13,2314
91,random,13,1698
92,tft,13,394
93,coop,13,303
94,tft,13,352
95,coop,13,273
96,random,13,1701
97,defect,13,2307
98,tft,13,350
99,random,13,1725
0,random,14,1685
1,coop,14,300
2,tft,14,417
3,tft,14,350
4,random,14,1778
5,defect,14,2668
6,random,14,1706
7,tft,14,459
8,coop,14,282
9,random,14,1784
10,coop,14,342
11,defect,14,2533
12,tft,14,420
13,random,14,1738
14,defect,14,2530
15,defect,14,2527
16,random,14,1764
17,coop,14,309
18,coop,14,318
19,random,14,1825
20,defect,14,2316
21,tft,14,330
22,tft,14,397
23,tft,14,387
24,random,14,1788
25,random,14,1548
26,tft,14,373
27,coop,14,360
28,tft,14,370
29,coop,14,272
30,random,14,1762
31,tft,14,388
32,random,14,1621
33,tft,14,377
34,coop,14,314
35,defect,14,2563
36,defect,14,2486
37,defect,14,2609
38,random,14,1791
39,random,14,1782
40,tft,14,357
41,defect,14,2426
42,defect,14,2471
43,tft,14,375
44,defect,14,2578
45,defect,14,2606
46,random,14,1883
47,defect,14,2542
48,tft,14,408
49,defect,14,2620
50,coop,14,323
51,defect,14,2532
52,coop,14,318
53,tft,14,349
54,coop,14,294
55,coop,14,280
56,tft,14,367
57,random,14,1850
58,defect,14,2489
59,coop,14,315
60,tft,14,359
61,coop,14,305
62,random,14,1784
63,coop,14,318
64,tft,14,422
65,defect,14,2396
66,coop,14,323
67,tft,14,410
68,tft,14,384
69,defect,14,2409
70,random,14,1825
71,coop,14,286
72,tft,14,381
73,defect,14,2545
74,random,14,1756
75,random,14,1861
76,random,14,1838
77,coop,14,314
78,random,14,1770
79,tft,14,357
80,tft,14,364
81,defect,14,2475
82,defect,14,2585
83,tft,14,354
84,defect,14,2633
85,random,14,1834
86,random,14,1657
87,tft,14,382
88,defect,14,2553
89,random,14,1811
90,defect,14,2456
91,random,14,1776
92,tft,14,394
93,coop,14,303
94,tft,14,352
95,coop,14,273
96,random,14,1815
97,defect,14,2437
98,tft,14,350
99,random,14,1819
0,random,15,1759
1,coop,15,300
2,tft,15,417
3,tft,15,350
4,random,15,1878
5,defect,15,2822
6,random,15,1800
7,tft,15,459
8,coop,15,282
9,random,15,1886
10,coop,15,342
11,defect,15,2667
12,tft,15,420
13,random,15,1828
14,defect,15,2682
15,defect,15,2649
16,random,15,1858
17,coop,15,309
18,coop,15,318
19,random,15,1913
20,defect,15,2438
21,tft,15,330
22,tft,15,397
23,tft,15,387
24,random,15,1860
25,random,15,1608
26,tft,15,373
27,coop,15,360
28,tft,15,370
29,coop,15,272
30,random,15,1840
31,tft,15,388
32,random,15,1703
33,tft,15,377
34,coop,15,314
35,defect,15,2709
36,defect,15,2626
37,defect,15,2741
38,random,15,1917
39,random,15,1874
