id,strategies,round,assets
9,defect,3,951
10,random,3,873
11,coop,3,373
12,coop,3,332
13,tft,3,375
14,coop,3,335
15,tft,3,393
16,defect,3,910
17,coop,3,356
18,coop,3,386
19,defect,3,928
20,coop,3,399
21,tft,3,375
22,coop,3,375
23,coop,3,342
24,random,3,742
25,coop,3,361
26,defect,3,983
27,defect,3,1025
28,random,3,871
29,coop,3,343
30,coop,3,355
31,coop,3,357
32,coop,3,340
33,defect,3,953
34,tft,3,365
35,random,3,791
36,tft,3,445
37,coop,3,368
38,coop,3,376
39,coop,3,342
40,coop,3,345
41,coop,3,330
42,coop,3,358
43,random,3,774
44,tft,3,405
45,random,3,726
46,tft,3,391
47,coop,3,356
48,coop,3,381
49,tft,3,393
50,tft,3,430
51,coop,3,367
52,defect,3,958
53,tft,3,369
54,random,3,666
55,random,3,758
56,defect,3,1000
57,random,3,833
58,tft,3,389
59,random,3,769
60,tft,3,391
61,random,3,808
62,tft,3,448
63,tft,3,371
64,random,3,745
65,random,3,826
66,random,3,800
67,random,3,762
68,coop,3,354
69,random,3,714
70,tft,3,382
71,tft,3,396
72,tft,3,376
73,tft,3,377
74,coop,3,352
75,tft,3,601
76,tft,3,477
77,tft,3,426
78,coop,3,409
79,coop,3,924
80,coop,3,349
81,tft,3,407
82,coop,3,582
83,coop,3,347
84,defect,3,964
85,coop,3,383
86,random,3,895
87,coop,3,366
88,coop,3,343
89,random,3,763
90,coop,3,362
91,coop,3,456
92,tft,3,368
93,coop,3,359
94,tft,3,366
95,random,3,766
96,coop,3,333
97,tft,3,377
98,random,3,1434
99,defect,3,1031
0,random,4,868
1,coop,4,354
2,coop,4,415
3,random,4,892
4,tft,4,395
5,coop,4,328
6,coop,4,411
7,tft,4,407
8,coop,4,325
9,defect,4,1103
10,random,4,983
11,coop,4,377
12,coop,4,332
13,tft,4,381
14,coop,4,335
15,tft,4,403
16,defect,4,1074
17,coop,4,360
18,coop,4,390
19,defect,4,1058
20,coop,4,403
21,tft,4,383
22,coop,4,379
23,coop,4,346
24,random,4,818
25,coop,4,361
26,defect,4,1113
27,defect,4,1199
28,random,4,981
29,coop,4,347
30,coop,4,359
31,coop,4,365
32,coop,4,344
33,defect,4,1115
34,tft,4,369
35,random,4,883
36,tft,4,463
37,coop,4,388
38,coop,4,392
39,coop,4,342
40,coop,4,353
41,coop,4,334
42,coop,4,366
43,random,4,892
44,tft,4,419
45,random,4,836
46,tft,4,403
47,coop,4,356
48,coop,4,389
49,tft,4,401
50,tft,4,442
51,coop,4,371
52,defect,4,1108
53,tft,4,381
54,random,4,754
55,random,4,872
56,defect,4,1170
57,random,4,925
58,tft,4,403
59,random,4,859
60,tft,4,405
61,random,4,908
62,tft,4,456
63,tft,4,377
64,random,4,837
65,random,4,952
66,random,4,916
67,random,4,868
68,coop,4,358
69,random,4,812
70,tft,4,396
71,tft,4,412
72,tft,4,384
73,tft,4,393
74,coop,4,352
75,tft,4,615
76,tft,4,489
77,tft,4,448
78,coop,4,409
79,coop,4,936
80,coop,4,361
81,tft,4,419
82,coop,4,586
83,coop,4,355
84,defect,4,1096
85,coop,4,387
86,random,4,1011
87,coop,4,374
88,coop,4,343
89,random,4,871
90,coop,4,366
91,coop,4,456
92,tft,4,370
93,coop,4,363
94,tft,4,380
95,random,4,902
96,coop,4,333
97,tft,4,383
98,random,4,1552
99,defect,4,1199
0,random,5,944
1,coop,5,362
2,coop,5,419
3,random,5,970
4,tft,5,397
5,coop,5,328
6,coop,5,419
7,tft,5,409
8,coop,5,325
9,defect,5,1229
10,random,5,1067
11,coop,5,377
12,coop,5,336
13,tft,5,391
14,coop,5,339
15,tft,5,411
16,defect,5,1178
17,coop,5,364
18,coop,5,394
19,defect,5,1178
20,coop,5,407
21,tft,5,389
22,coop,5,379
23,coop,5,346
24,random,5,914
25,coop,5,361
26,defect,5,1237
27,defect,5,1315
28,random,5,1085
29,coop,5,355
30,coop,5,359
31,coop,5,365
32,coop,5,352
33,defect,5,1215
34,tft,5,375
35,random,5,965
36,tft,5,473
37,coop,5,392
38,coop,5,400
39,coop,5,346
40,coop,5,357
41,coop,5,334
42,coop,5,366
43,random,5,948
44,tft,5,439
45,random,5,928
46,tft,5,411
47,coop,5,356
48,coop,5,389
49,tft,5,401
50,tft,5,446
51,coop,5,371
52,defect,5,1226
53,tft,5,387
54,random,5,826
55,random,5,966
56,defect,5,1300
57,random,5,1015
58,tft,5,405
59,random,5,933
60,tft,5,411
61,random,5,986
62,tft,5,456
63,tft,5,383
64,random,5,907
65,random,5,1050
66,random,5,998
67,random,5,968
68,coop,5,358
69,random,5,900
70,tft,5,408
71,tft,5,426
72,tft,5,388
73,tft,5,395
74,coop,5,356
75,tft,5,623
76,tft,5,495
77,tft,5,456
78,coop,5,409
79,coop,5,944
80,coop,5,365
81,tft,5,419
82,coop,5,590
83,coop,5,363
84,defect,5,1202
85,coop,5,387
86,random,5,1119
87,coop,5,386
88,coop,5,343
89,random,5,945
90,coop,5,366
91,coop,5,456
92,tft,5,370
93,coop,5,363
94,tft,5,384
95,random,5,1020
96,coop,5,333
97,tft,5,383
98,random,5,1636
99,defect,5,1321
0,random,6,1010
1,coop,6,366
2,coop,6,419
3,random,6,1040
4,tft,6,397
5,coop,6,328
6,coop,6,423
7,tft,6,413
8,coop,6,325
9,defect,6,1343
10,random,6,1141
11,coop,6,377
12,coop,6,336
13,tft,6,397
14,coop,6,339
15,tft,6,411
16,defect,6,1280
17,coop,6,364
18,coop,6,394
19,defect,6,1288
20,coop,6,411
21,tft,6,391
22,coop,6,383
23,coop,6,346
24,random,6,982
25,coop,6,361
26,defect,6,1341
27,defect,6,1453
28,random,6,1153
29,coop,6,355
30,coop,6,359
31,coop,6,365
32,coop,6,352
33,defect,6,1319
34,tft,6,379
35,random,6,1033
36,tft,6,483
37,coop,6,392
38,coop,6,400
39,coop,6,346
40,coop,6,357
41,coop,6,334
42,coop,6,370
43,random,6,1028
44,tft,6,439
45,random,6,1030
46,tft,6,415
47,coop,6,356
48,coop,6,389
49,tft,6,401
50,tft,6,450
51,coop,6,371
52,defect,6,1328
53,tft,6,387
54,random,6,894
55,random,6,1022
56,defect,6,1418
57,random,6,1091
58,tft,6,405
59,random,6,1019
60,tft,6,411
61,random,6,1048
62,tft,6,456
63,tft,6,389
64,random,6,1001
65,random,6,1130
66,random,6,1068
67,random,6,1064
68,coop,6,358
69,random,6,990
70,tft,6,412
71,tft,6,434
72,tft,6,392
73,tft,6,397
74,coop,6,356
75,tft,6,629
76,tft,6,499
77,tft,6,456
78,coop,6,413
79,coop,6,948
80,coop,6,365
81,tft,6,419
82,coop,6,590
83,coop,6,367
84,defect,6,1300
85,coop,6,387
86,random,6,1207
87,coop,6,390
88,coop,6,343
89,random,6,1025
90,coop,6,366
91,coop,6,460
92,tft,6,370
93,coop,6,363
94,tft,6,388
95,random,6,1106
96,coop,6,333
97,tft,6,383
98,random,6,1718
99,defect,6,1429
0,random,7,1084
1,coop,7,366
2,coop,7,419
3,random,7,1122
4,tft,7,397
5,coop,7,332
6,coop,7,423
7,tft,7,417
8,coop,7,325
9,defect,7,1441
10,random,7,1229
11,coop,7,377
12,coop,7,336
13,tft,7,397
14,coop,7,339
15,tft,7,411
16,defect,7,1378
17,coop,7,368
18,coop,7,394
19,defect,7,1386
20,coop,7,411
21,tft,7,391
22,coop,7,387
23,coop,7,346
24,random,7,1050
25,coop,7,361
26,defect,7,1427
27,defect,7,1539
28,random,7,1221
29,coop,7,355
30,coop,7,359
31,coop,7,365
32,coop,7,352
33,defect,7,1415
34,tft,7,383
35,random,7,1103
36,tft,7,483
37,coop,7,396
38,coop,7,400
39,coop,7,346
40,coop,7,357
41,coop,7,334
42,coop,7,374
43,random,7,1096
44,tft,7,441
45,random,7,1090
46,tft,7,417
47,coop,7,356
48,coop,7,389
49,tft,7,401
50,tft,7,454
51,coop,7,371
52,defect,7,1426
53,tft,7,387
54,random,7,962
55,random,7,1102
56,defect,7,1520
57,random,7,1171
58,tft,7,405
59,random,7,1087
60,tft,7,411
61,random,7,1132
62,tft,7,456
63,tft,7,391
64,random,7,1087
65,random,7,1224
66,random,7,1156
67,random,7,1146
68,coop,7,358
69,random,7,1062
70,tft,7,416
71,tft,7,434
72,tft,7,392
73,tft,7,401
74,coop,7,356
75,tft,7,629
76,tft,7,499
77,tft,7,456
78,coop,7,417
79,coop,7,952
80,coop,7,365
81,tft,7,419
82,coop,7,590
83,coop,7,371
84,defect,7,1398
85,coop,7,387
86,random,7,1287
87,coop,7,390
88,coop,7,343
89,random,7,1091
90,coop,7,366
91,coop,7,464
92,tft,7,370
93,coop,7,363
94,tft,7,390
95,random,7,1184
96,coop,7,333
97,tft,7,383
98,random,7,1792
99,defect,7,1539
0,random,8,1164
1,coop,8,366
2,coop,8,419
3,random,8,1200
4,tft,8,397
5,coop,8,332
6,coop,8,423
7,tft,8,417
8,coop,8,325
9,defect,8,1551
10,random,8,1303
11,coop,8,377
12,coop,8,336
13,tft,8,397
14,coop,8,339
15,tft,8,411
16,defect,8,1486
17,coop,8,368
18,coop,8,394
19,defect,8,1484
20,coop,8,411
21,tft,8,391
22,coop,8,387
23,coop,8,346
24,random,8,1122
25,coop,8,361
26,defect,8,1545
27,defect,8,1643
28,random,8,1295
29,coop,8,355
30,coop,8,359
31,coop,8,365
32,coop,8,352
33,defect,8,1521
34,tft,8,387
35,random,8,1155
36,tft,8,485
37,coop,8,400
38,coop,8,400
39,coop,8,346
40,coop,8,357
41,coop,8,334
42,coop,8,374
43,random,8,1168
44,tft,8,447
45,random,8,1168
46,tft,8,417
47,coop,8,356
48,coop,8,389
49,tft,8,401
50,tft,8,454
51,coop,8,371
52,defect,8,1524
53,tft,8,387
54,random,8,1034
55,random,8,1168
56,defect,8,1638
57,random,8,1251
58,tft,8,405
59,random,8,1163
60,tft,8,411
61,random,8,1210
62,tft,8,456
63,tft,8,395
64,random,8,1137
65,random,8,1280
66,random,8,1220
67,random,8,1204
68,coop,8,358
69,random,8,1124
70,tft,8,418
71,tft,8,436
72,tft,8,392
73,tft,8,401
74,coop,8,356
75,tft,8,629
76,tft,8,499
77,tft,8,456
78,coop,8,417
79,coop,8,952
80,coop,8,365
81,tft,8,419
82,coop,8,590
83,coop,8,371
84,defect,8,1504
85,coop,8,387
86,random,8,1357
87,coop,8,390
88,coop,8,343
89,random,8,1157
90,coop,8,366
91,coop,8,464
92,tft,8,370
93,coop,8,363
94,tft,8,392
95,random,8,1270
96,coop,8,333
97,tft,8,383
98,random,8,1848
99,defect,8,1645
0,random,9,1248
1,coop,9,366
2,coop,9,419
3,random,9,1266
4,tft,9,397
5,coop,9,332
6,coop,9,423
7,tft,9,417
8,coop,9,325
9,defect,9,1661
10,random,9,1381
11,coop,9,377
12,coop,9,336
13,tft,9,397
14,coop,9,339
15,tft,9,411
16,defect,9,1592
17,coop,9,368
18,coop,9,394
19,defect,9,1576
20,coop,9,411
21,tft,9,391
22,coop,9,387
23,coop,9,346
24,random,9,1192
25,coop,9,361
26,defect,9,1653
27,defect,9,1727
28,random,9,1373
29,coop,9,355
30,coop,9,359
31,coop,9,365
32,coop,9,352
33,defect,9,1619
34,tft,9,391
35,random,9,1233
36,tft,9,487
37,coop,9,400
38,coop,9,400
39,coop,9,346
40,coop,9,357
41,coop,9,334
42,coop,9,374
43,random,9,1248
44,tft,9,447
45,random,9,1230
46,tft,9,417
47,coop,9,356
48,coop,9,389
49,tft,9,401
50,tft,9,454
51,coop,9,371
52,defect,9,1620
53,tft,9,387
54,random,9,1126
55,random,9,1228
56,defect,9,1724
57,random,9,1327
58,tft,9,405
59,random,9,1221
60,tft,9,411
61,random,9,1284
62,tft,9,456
63,tft,9,399
64,random,9,1195
65,random,9,1342
66,random,9,1284
67,random,9,1266
68,coop,9,358
69,random,9,1188
70,tft,9,418
71,tft,9,442
72,tft,9,392
73,tft,9,401
74,coop,9,356
75,tft,9,629
76,tft,9,499
77,tft,9,456
78,coop,9,417
79,coop,9,952
80,coop,9,365
81,tft,9,419
82,coop,9,590
83,coop,9,371
84,defect,9,1618
85,coop,9,387
86,random,9,1425
87,coop,9,390
88,coop,9,343
89,random,9,1201
90,coop,9,366
91,coop,9,464
92,tft,9,370
93,coop,9,363
94,tft,9,394
95,random,9,1342
96,coop,9,333
97,tft,9,383
98,random,9,1898
99,defect,9,1751
0,random,10,1324
1,coop,10,366
2,coop,10,419
3,random,10,1344
4,tft,10,397
5,coop,10,336
6,coop,10,423
7,tft,10,417
8,coop,10,325
9,defect,10,1769
10,random,10,1449
11,coop,10,377
12,coop,10,336
13,tft,10,397
14,coop,10,339
15,tft,10,411
16,defect,10,1680
17,coop,10,368
18,coop,10,394
19,defect,10,1678
20,coop,10,411
21,tft,10,391
22,coop,10,387
23,coop,10,346
24,random,10,1248
25,coop,10,361
26,defect,10,1741
27,defect,10,1817
28,random,10,1435
29,coop,10,355
30,coop,10,359
31,coop,10,365
32,coop,10,352
33,defect,10,1717
34,tft,10,391
35,random,10,1309
36,tft,10,487
37,coop,10,400
38,coop,10,400
39,coop,10,346
40,coop,10,357
41,coop,10,334
42,coop,10,374
43,random,10,1302
44,tft,10,453
45,random,10,1302
46,tft,10,417
47,coop,10,356
48,coop,10,389
49,tft,10,401
50,tft,10,454
51,coop,10,371
52,defect,10,1704
53,tft,10,387
54,random,10,1204
55,random,10,1290
56,defect,10,1822
57,random,10,1395
58,tft,10,405
59,random,10,1297
60,tft,10,411
61,random,10,1348
62,tft,10,456
63,tft,10,403
64,random,10,1267
65,random,10,1416
66,random,10,1338
67,random,10,1328
68,coop,10,358
69,random,10,1242
70,tft,10,418
71,tft,10,442
72,tft,10,392
73,tft,10,401
74,coop,10,356
75,tft,10,629
76,tft,10,499
77,tft,10,456
78,coop,10,417
79,coop,10,952
80,coop,10,365
81,tft,10,419
82,coop,10,590
83,coop,10,371
84,defect,10,1712
85,coop,10,387
86,random,10,1499
87,coop,10,390
88,coop,10,343
89,random,10,1269
90,coop,10,366
91,coop,10,464
92,tft,10,370
93,coop,10,363
94,tft,10,396
95,random,10,1414
96,coop,10,333
97,tft,10,383
98,random,10,1952
99,defect,10,1853
0,random,11,1398
1,coop,11,366
2,coop,11,419
3,random,11,1430
4,tft,11,397
5,coop,11,340
6,coop,11,423
7,tft,11,417
8,coop,11,325
9,defect,11,1863
10,random,11,1525
11,coop,11,377
12,coop,11,336
13,tft,11,397
14,coop,11,339
15,tft,11,411
16,defect,11,1798
17,coop,11,368
18,coop,11,394
19,defect,11,1768
20,coop,11,411
21,tft,11,391
22,coop,11,387
23,coop,11,346
24,random,11,1310
25,coop,11,361
26,defect,11,1843
27,defect,11,1891
28,random,11,1497
29,coop,11,355
30,coop,11,359
31,coop,11,365
32,coop,11,352
33,defect,11,1799
34,tft,11,391
35,random,11,1381
36,tft,11,487
37,coop,11,400
38,coop,11,400
39,coop,11,346
40,coop,11,357
41,coop,11,334
42,coop,11,374
43,random,11,1362
44,tft,11,453
45,random,11,1382
46,tft,11,417
47,coop,11,356
48,coop,11,389
49,tft,11,401
50,tft,11,454
51,coop,11,371
52,defect,11,1804
53,tft,11,387
54,random,11,1276
55,random,11,1344
56,defect,11,1902
57,random,11,1473
58,tft,11,405
59,random,11,1363
60,tft,11,411
61,random,11,1412
62,tft,11,456
63,tft,11,407
64,random,11,1347
65,random,11,1462
66,random,11,1400
67,random,11,1392
68,coop,11,358
69,random,11,1326
70,tft,11,418
71,tft,11,448
72,tft,11,392
73,tft,11,401
74,coop,11,356
75,tft,11,629
76,tft,11,499
77,tft,11,456
78,coop,11,417
79,coop,11,952
80,coop,11,365
81,tft,11,419
82,coop,11,590
83,coop,11,371
84,defect,11,1806
85,coop,11,387
86,random,11,1567
87,coop,11,390
88,coop,11,343
89,random,11,1337
90,coop,11,366
91,coop,11,464
92,tft,11,370
93,coop,11,363
94,tft,11,396
95,random,11,1468
96,coop,11,333
97,tft,11,383
98,random,11,2018
99,defect,11,1963
0,random,12,1468
1,coop,12,366
2,coop,12,419
3,random,12,1494
4,tft,12,397
5,coop,12,344
6,coop,12,423
7,tft,12,417
8,coop,12,325
9,defect,12,1941
10,random,12,1583
11,coop,12,377
12,coop,12,336
13,tft,12,397
14,coop,12,339
15,tft,12,411
16,defect,12,1900
17,coop,12,368
18,coop,12,394
19,defect,12,1868
20,coop,12,411
21,tft,12,391
22,coop,12,387
23,coop,12,346
24,random,12,1390
25,coop,12,361
26,defect,12,1931
27,defect,12,1985
28,random,12,1555
29,coop,12,355
30,coop,12,359
31,coop,12,365
32,coop,12,352
33,defect,12,1867
34,tft,12,391
35,random,12,1443
36,tft,12,487
37,coop,12,400
38,coop,12,400
39,coop,12,346
40,coop,12,357
41,coop,12,334
42,coop,12,374
43,random,12,1432
44,tft,12,453
45,random,12,1456
46,tft,12,417
47,coop,12,356
48,coop,12,389
49,tft,12,401
50,tft,12,454
51,coop,12,371
52,defect,12,1902
53,tft,12,387
54,random,12,1342
55,random,12,1426
56,defect,12,1990
57,random,12,1533
58,tft,12,405
59,random,12,1441
60,tft,12,411
61,random,12,1460
62,tft,12,456
63,tft,12,407
64,random,12,1417
65,random,12,1540
66,random,12,1462
67,random,12,1464
68,coop,12,358
69,random,12,1390
70,tft,12,418
71,tft,12,452
72,tft,12,392
73,tft,12,401
74,coop,12,356
75,tft,12,629
76,tft,12,499
77,tft,12,456
78,coop,12,417
79,coop,12,952
80,coop,12,365
81,tft,12,419
82,coop,12,590
83,coop,12,371
84,defect,12,1904
85,coop,12,387
86,random,12,1643
87,coop,12,390
88,coop,12,343
89,random,12,1395
90,coop,12,366
91,coop,12,464
92,tft,12,370
93,coop,12,363
94,tft,12,396
95,random,12,1540
96,coop,12,333
97,tft,12,383
98,random,12,2072
99,defect,12,2073
0,random,13,1544
1,coop,13,366
2,coop,13,419
3,random,13,1566
4,tft,13,397
5,coop,13,348
6,coop,13,423
7,tft,13,417
8,coop,13,325
9,defect,13,2015
10,random,13,1657
11,coop,13,377
12,coop,13,336
13,tft,13,397
14,coop,13,339
15,tft,13,411
16,defect,13,1982
17,coop,13,368
18,coop,13,394
19,defect,13,1952
20,coop,13,411
21,tft,13,391
22,coop,13,387
23,coop,13,346
24,random,13,1468
25,coop,13,361
26,defect,13,2015
27,defect,13,2075
28,random,13,1619
29,coop,13,355
30,coop,13,359
31,coop,13,365
32,coop,13,352
33,defect,13,1955
34,tft,13,391
35,random,13,1497
36,tft,13,487
37,coop,13,400
38,coop,13,400
39,coop,13,346
40,coop,13,357
41,coop,13,334
42,coop,13,374
43,random,13,1490
44,tft,13,453
45,random,13,1526
46,tft,13,417
47,coop,13,356
48,coop,13,389
49,tft,13,401
50,tft,13,454
51,coop,13,371
52,defect,13,2016
53,tft,13,387
54,random,13,1402
55,random,13,1494
56,defect,13,2074
57,random,13,1589
58,tft,13,405
59,random,13,1525
60,tft,13,411
61,random,13,1530
62,tft,13,456
63,tft,13,407
64,random,13,1487
65,random,13,1600
66,random,13,1522
67,random,13,1540
68,coop,13,358
69,random,13,1486
70,tft,13,418
71,tft,13,452
72,tft,13,392
73,tft,13,401
74,coop,13,356
75,tft,13,629
76,tft,13,499
77,tft,13,456
78,coop,13,417
79,coop,13,952
80,coop,13,365
81,tft,13,419
82,coop,13,590
83,coop,13,371
84,defect,13,2000
85,coop,13,387
86,random,13,1707
87,coop,13,390
88,coop,13,343
89,random,13,1455
90,coop,13,366
91,coop,13,464
92,tft,13,370
93,coop,13,363
94,tft,13,396
95,random,13,1592
96,coop,13,333
97,tft,13,383
98,random,13,2130
99,defect,13,2165
0,random,14,1612
1,coop,14,366
2,coop,14,419
3,random,14,1652
4,tft,14,397
5,coop,14,348
6,coop,14,423
7,tft,14,417
8,coop,14,325
9,defect,14,2105
10,random,14,1729
11,coop,14,377
12,coop,14,336
13,tft,14,397
14,coop,14,339
15,tft,14,411
16,defect,14,2068
17,coop,14,368
18,coop,14,394
19,defect,14,2052
20,coop,14,411
21,tft,14,391
22,coop,14,387
23,coop,14,346
24,random,14,1524
25,coop,14,361
26,defect,14,2107
27,defect,14,2165
28,random,14,1691
29,coop,14,355
30,coop,14,359
31,coop,14,365
32,coop,14,352
33,defect,14,2043
34,tft,14,391
35,random,14,1561
36,tft,14,487
37,coop,14,400
38,coop,14,400
39,coop,14,346
40,coop,14,357
41,coop,14,334
42,coop,14,374
43,random,14,1546
44,tft,14,453
45,random,14,1594
46,tft,14,417
47,coop,14,356
48,coop,14,389
49,tft,14,401
50,tft,14,454
51,coop,14,371
52,defect,14,2094
53,tft,14,387
54,random,14,1468
55,random,14,1562
56,defect,14,2158
57,random,14,1649
58,tft,14,405
59,random,14,1617
60,tft,14,411
61,random,14,1592
62,tft,14,456
63,tft,14,407
64,random,14,1551
65,random,14,1658
66,random,14,1598
67,random,14,1618
68,coop,14,358
69,random,14,1536
70,tft,14,418
71,tft,14,454
72,tft,14,392
73,tft,14,401
74,coop,14,356
75,tft,14,629
76,tft,14,499
77,tft,14,456
78,coop,14,417
79,coop,14,952
80,coop,14,365
81,tft,14,419
82,coop,14,590
83,coop,14,371
84,defect,14,2082
85,coop,14,387
86,random,14,1781
87,coop,14,390
88,coop,14,343
89,random,14,1513
90,coop,14,366
91,coop,14,464
92,tft,14,370
93,coop,14,363
94,tft,14,396
95,random,14,1656
96,coop,14,333
97,tft,14,383
98,random,14,2186
99,defect,14,2265
0,random,15,1666
1,coop,15,366
2,coop,15,419
3,random,15,1702
4,tft,15,397
5,coop,15,348
6,coop,15,423
7,tft,15,417
8,coop,15,325
9,defect,15,2181
10,random,15,1799
11,coop,15,377
12,coop,15,336
13,tft,15,397
14,coop,15,339
15,tft,15,411
16,defect,15,2154
17,coop,15,368
18,coop,15,394
19,defect,15,2136
20,coop,15,411
21,tft,15,391
22,coop,15,387
23,coop,15,346
24,random,15,1606
25,coop,15,361
26,defect,15,2183
27,defect,15,2249
28,random,15,1765
29,coop,15,355
30,coop,15,359
31,coop,15,365
32,coop,15,352
33,defect,15,2119
34,tft,15,391
35,random,15,1629
36,tft,15,487
37,coop,15,400
38,coop,15,400
39,coop,15,346
40,coop,15,357
41,coop,15,334
42,coop,15,374
43,random,15,1620
44,tft,15,453
45,random,15,1666
46,tft,15,417
47,coop,15,356
48,coop,15,389
49,tft,15,401
50,tft,15,454
51,coop,15,371
52,defect,15,2196
