id,strategies,round,assets
47,random,6,1091
48,tft,6,420
49,tft,6,417
50,coop,6,373
51,random,6,1165
52,tft,6,396
53,tft,6,430
54,tft,6,396
55,random,6,1091
56,random,6,1133
57,tft,6,420
58,random,6,1065
59,coop,6,409
60,coop,6,402
61,tft,6,418
62,tft,6,461
63,coop,6,380
64,tft,6,477
65,tft,6,390
66,tft,6,406
67,coop,6,393
68,random,6,1185
69,random,6,1127
70,random,6,1169
71,tft,6,461
72,tft,6,435
73,coop,6,414
74,coop,6,392
75,tft,6,442
76,random,6,1097
77,tft,6,459
78,random,6,1108
79,coop,6,399
80,tft,6,423
81,tft,6,416
82,coop,6,405
83,coop,6,421
84,random,6,1059
85,defect,6,1397
86,coop,6,397
87,coop,6,422
88,tft,6,422
89,tft,6,384
90,tft,6,453
91,random,6,1159
92,coop,6,423
93,tft,6,441
94,tft,6,401
95,tft,6,445
96,random,6,1074
97,tft,6,408
98,tft,6,439
99,coop,6,383
0,coop,7,378
1,coop,7,374
2,coop,7,377
3,coop,7,397
4,random,7,1226
5,random,7,1113
6,tft,7,426
7,tft,7,446
8,random,7,1158
9,tft,7,451
10,coop,7,448
11,defect,7,1547
12,coop,7,387
13,coop,7,376
14,tft,7,405
15,coop,7,420
16,coop,7,422
17,coop,7,414
18,tft,7,394
19,coop,7,420
20,coop,7,378
21,random,7,1289
22,random,7,1131
23,random,7,1280
24,coop,7,409
25,random,7,1214
26,random,7,1224
27,tft,7,488
28,random,7,1266
29,coop,7,360
30,random,7,1273
31,random,7,1226
32,coop,7,367
33,random,7,1222
34,coop,7,412
35,random,7,1359
36,coop,7,451
37,random,7,1128
38,tft,7,396
39,random,7,1265
40,coop,7,390
41,coop,7,386
42,random,7,1166
43,coop,7,373
44,coop,7,406
45,coop,7,406
46,tft,7,447
47,random,7,1183
48,tft,7,420
49,tft,7,417
50,coop,7,373
51,random,7,1255
52,tft,7,396
53,tft,7,430
54,tft,7,396
55,random,7,1171
56,random,7,1237
57,tft,7,420
58,random,7,1167
59,coop,7,409
60,coop,7,402
61,tft,7,422
62,tft,7,461
63,coop,7,380
64,tft,7,479
65,tft,7,394
66,tft,7,406
67,coop,7,397
68,random,7,1275
69,random,7,1205
70,random,7,1263
71,tft,7,461
72,tft,7,439
73,coop,7,414
74,coop,7,392
75,tft,7,442
76,random,7,1209
77,tft,7,465
78,random,7,1206
79,coop,7,399
80,tft,7,423
81,tft,7,416
82,coop,7,405
83,coop,7,425
84,random,7,1131
85,defect,7,1495
86,coop,7,397
87,coop,7,422
88,tft,7,426
89,tft,7,384
90,tft,7,453
91,random,7,1221
92,coop,7,423
93,tft,7,441
94,tft,7,401
95,tft,7,449
96,random,7,1156
97,tft,7,408
98,tft,7,439
99,coop,7,387
0,coop,8,378
1,coop,8,374
2,coop,8,381
3,coop,8,397
4,random,8,1300
5,random,8,1211
6,tft,8,426
7,tft,8,446
8,random,8,1238
9,tft,8,451
10,coop,8,448
11,defect,8,1653
12,coop,8,387
13,coop,8,376
14,tft,8,405
15,coop,8,420
16,coop,8,422
17,coop,8,414
18,tft,8,394
19,coop,8,424
20,coop,8,378
21,random,8,1355
22,random,8,1229
23,random,8,1354
24,coop,8,409
25,random,8,1302
26,random,8,1300
27,tft,8,488
28,random,8,1360
29,coop,8,360
30,random,8,1357
31,random,8,1296
32,coop,8,367
33,random,8,1312
34,coop,8,412
35,random,8,1453
36,coop,8,455
37,random,8,1204
38,tft,8,396
39,random,8,1349
40,coop,8,390
41,coop,8,386
42,random,8,1254
43,coop,8,373
44,coop,8,406
45,coop,8,406
46,tft,8,447
47,random,8,1259
48,tft,8,426
49,tft,8,417
50,coop,8,377
51,random,8,1329
52,tft,8,396
53,tft,8,430
54,tft,8,396
55,random,8,1237
56,random,8,1335
57,tft,8,420
58,random,8,1237
59,coop,8,409
60,coop,8,402
61,tft,8,426
62,tft,8,461
63,coop,8,380
64,tft,8,481
65,tft,8,394
66,tft,8,406
67,coop,8,397
68,random,8,1391
69,random,8,1301
70,random,8,1359
71,tft,8,461
72,tft,8,445
73,coop,8,414
74,coop,8,392
75,tft,8,442
76,random,8,1297
77,tft,8,471
78,random,8,1290
79,coop,8,403
80,tft,8,423
81,tft,8,416
82,coop,8,405
83,coop,8,425
84,random,8,1239
85,defect,8,1613
86,coop,8,397
87,coop,8,422
88,tft,8,426
89,tft,8,384
90,tft,8,453
91,random,8,1301
92,coop,8,423
93,tft,8,441
94,tft,8,401
95,tft,8,449
96,random,8,1256
97,tft,8,408
98,tft,8,439
99,coop,8,387
0,coop,9,378
1,coop,9,374
2,coop,9,381
3,coop,9,397
4,random,9,1356
5,random,9,1289
6,tft,9,426
7,tft,9,446
8,random,9,1324
9,tft,9,451
10,coop,9,448
11,defect,9,1751
12,coop,9,387
13,coop,9,376
14,tft,9,405
15,coop,9,420
16,coop,9,422
17,coop,9,414
18,tft,9,394
19,coop,9,428
20,coop,9,378
21,random,9,1421
22,random,9,1309
23,random,9,1448
24,coop,9,409
25,random,9,1382
26,random,9,1360
27,tft,9,490
28,random,9,1436
29,coop,9,360
30,random,9,1459
31,random,9,1400
32,coop,9,367
33,random,9,1408
34,coop,9,412
35,random,9,1531
36,coop,9,459
37,random,9,1276
38,tft,9,396
39,random,9,1433
40,coop,9,390
41,coop,9,386
42,random,9,1340
43,coop,9,373
44,coop,9,406
45,coop,9,410
46,tft,9,447
47,random,9,1341
48,tft,9,426
49,tft,9,417
50,coop,9,381
51,random,9,1419
52,tft,9,396
53,tft,9,430
54,tft,9,396
55,random,9,1319
56,random,9,1427
57,tft,9,420
58,random,9,1335
59,coop,9,409
60,coop,9,402
61,tft,9,428
62,tft,9,461
63,coop,9,380
64,tft,9,483
65,tft,9,394
66,tft,9,406
67,coop,9,397
68,random,9,1485
69,random,9,1391
70,random,9,1453
71,tft,9,461
72,tft,9,447
73,coop,9,414
74,coop,9,392
75,tft,9,442
76,random,9,1393
77,tft,9,475
78,random,9,1364
79,coop,9,407
80,tft,9,423
81,tft,9,416
82,coop,9,405
83,coop,9,425
84,random,9,1311
85,defect,9,1725
86,coop,9,397
87,coop,9,422
88,tft,9,426
89,tft,9,384
90,tft,9,453
91,random,9,1387
92,coop,9,423
93,tft,9,441
94,tft,9,401
95,tft,9,449
96,random,9,1334
97,tft,9,408
98,tft,9,439
99,coop,9,391
0,coop,10,378
1,coop,10,374
2,coop,10,381
3,coop,10,397
4,random,10,1430
5,random,10,1363
6,tft,10,426
7,tft,10,446
8,random,10,1392
9,tft,10,451
10,coop,10,448
11,defect,10,1859
12,coop,10,387
13,coop,10,376
14,tft,10,405
15,coop,10,420
16,coop,10,422
17,coop,10,414
18,tft,10,394
19,coop,10,432
20,coop,10,378
21,random,10,1505
22,random,10,1393
23,random,10,1556
24,coop,10,409
25,random,10,1450
26,random,10,1444
27,tft,10,490
28,random,10,1508
29,coop,10,360
30,random,10,1551
31,random,10,1464
32,coop,10,367
33,random,10,1488
34,coop,10,412
35,random,10,1609
36,coop,10,459
37,random,10,1366
38,tft,10,396
39,random,10,1525
40,coop,10,390
41,coop,10,386
42,random,10,1440
43,coop,10,373
44,coop,10,406
45,coop,10,410
46,tft,10,447
47,random,10,1437
48,tft,10,426
49,tft,10,417
50,coop,10,381
51,random,10,1499
52,tft,10,396
53,tft,10,430
54,tft,10,396
55,random,10,1397
56,random,10,1509
57,tft,10,420
58,random,10,1405
59,coop,10,409
60,coop,10,402
61,tft,10,428
62,tft,10,461
63,coop,10,380
64,tft,10,483
65,tft,10,394
66,tft,10,406
67,coop,10,401
68,random,10,1555
69,random,10,1477
70,random,10,1529
71,tft,10,461
72,tft,10,447
73,coop,10,414
74,coop,10,392
75,tft,10,442
76,random,10,1451
77,tft,10,477
78,random,10,1432
79,coop,10,407
80,tft,10,423
81,tft,10,416
82,coop,10,405
83,coop,10,425
84,random,10,1395
85,defect,10,1837
86,coop,10,397
87,coop,10,422
88,tft,10,426
89,tft,10,384
90,tft,10,453
91,random,10,1433
92,coop,10,423
93,tft,10,441
94,tft,10,401
95,tft,10,449
96,random,10,1414
97,tft,10,408
98,tft,10,439
99,coop,10,391
0,coop,11,378
1,coop,11,374
2,coop,11,381
3,coop,11,397
4,random,11,1508
5,random,11,1463
6,tft,11,426
7,tft,11,446
8,random,11,1486
9,tft,11,451
10,coop,11,448
11,defect,11,1955
12,coop,11,387
13,coop,11,376
14,tft,11,405
15,coop,11,420
16,coop,11,422
17,coop,11,414
18,tft,11,394
19,coop,11,436
20,coop,11,378
21,random,11,1581
22,random,11,1465
23,random,11,1644
24,coop,11,409
25,random,11,1526
26,random,11,1520
27,tft,11,490
28,random,11,1584
29,coop,11,360
30,random,11,1629
31,random,11,1522
32,coop,11,367
33,random,11,1572
34,coop,11,412
35,random,11,1695
36,coop,11,459
37,random,11,1450
38,tft,11,396
39,random,11,1595
40,coop,11,390
41,coop,11,386
42,random,11,1522
43,coop,11,373
44,coop,11,406
45,coop,11,410
46,tft,11,447
47,random,11,1523
48,tft,11,426
49,tft,11,417
50,coop,11,381
51,random,11,1589
52,tft,11,396
53,tft,11,430
54,tft,11,396
55,random,11,1477
56,random,11,1591
57,tft,11,420
58,random,11,1501
59,coop,11,409
60,coop,11,402
61,tft,11,428
62,tft,11,461
63,coop,11,380
64,tft,11,483
65,tft,11,394
66,tft,11,406
67,coop,11,401
68,random,11,1619
69,random,11,1535
70,random,11,1621
71,tft,11,461
72,tft,11,447
73,coop,11,414
74,coop,11,392
75,tft,11,442
76,random,11,1511
77,tft,11,479
78,random,11,1516
79,coop,11,407
80,tft,11,423
81,tft,11,416
82,coop,11,405
83,coop,11,425
84,random,11,1483
85,defect,11,1933
86,coop,11,397
87,coop,11,422
88,tft,11,426
89,tft,11,384
90,tft,11,453
91,random,11,1507
92,coop,11,423
93,tft,11,441
94,tft,11,401
95,tft,11,449
96,random,11,1490
97,tft,11,408
98,tft,11,439
99,coop,11,391
0,coop,12,378
1,coop,12,374
2,coop,12,381
3,coop,12,397
4,random,12,1586
5,random,12,1541
6,tft,12,426
7,tft,12,446
8,random,12,1558
9,tft,12,451
10,coop,12,448
11,defect,12,2083
12,coop,12,387
13,coop,12,376
14,tft,12,405
15,coop,12,420
16,coop,12,422
17,coop,12,414
18,tft,12,394
19,coop,12,440
20,coop,12,378
21,random,12,1665
22,random,12,1529
23,random,12,1702
24,coop,12,409
25,random,12,1614
26,random,12,1576
27,tft,12,490
28,random,12,1654
29,coop,12,360
30,random,12,1701
31,random,12,1602
32,coop,12,367
33,random,12,1638
34,coop,12,412
35,random,12,1793
36,coop,12,459
37,random,12,1534
38,tft,12,396
39,random,12,1669
40,coop,12,390
41,coop,12,386
42,random,12,1590
43,coop,12,373
44,coop,12,406
45,coop,12,410
46,tft,12,447
47,random,12,1623
48,tft,12,426
49,tft,12,417
50,coop,12,381
51,random,12,1677
52,tft,12,396
53,tft,12,430
54,tft,12,396
55,random,12,1529
56,random,12,1675
57,tft,12,420
58,random,12,1587
59,coop,12,409
60,coop,12,402
61,tft,12,428
62,tft,12,461
63,coop,12,380
64,tft,12,483
65,tft,12,394
66,tft,12,406
67,coop,12,401
68,random,12,1705
69,random,12,1637
70,random,12,1715
71,tft,12,461
72,tft,12,447
73,coop,12,414
74,coop,12,392
75,tft,12,442
76,random,12,1577
77,tft,12,481
78,random,12,1590
79,coop,12,407
80,tft,12,423
81,tft,12,416
82,coop,12,405
83,coop,12,425
84,random,12,1577
85,defect,12,2049
86,coop,12,397
87,coop,12,422
88,tft,12,426
89,tft,12,384
90,tft,12,453
91,random,12,1585
92,coop,12,423
93,tft,12,441
94,tft,12,401
95,tft,12,449
96,random,12,1562
97,tft,12,408
98,tft,12,439
99,coop,12,391
0,coop,13,378
1,coop,13,374
2,coop,13,381
3,coop,13,397
4,random,13,1662
5,random,13,1619
6,tft,13,426
7,tft,13,446
8,random,13,1624
9,tft,13,451
10,coop,13,448
11,defect,13,2211
12,coop,13,387
13,coop,13,376
14,tft,13,405
15,coop,13,420
16,coop,13,422
17,coop,13,414
18,tft,13,394
19,coop,13,440
20,coop,13,378
21,random,13,1739
22,random,13,1615
23,random,13,1788
24,coop,13,409
25,random,13,1674
26,random,13,1638
27,tft,13,490
28,random,13,1738
29,coop,13,360
30,random,13,1779
31,random,13,1688
32,coop,13,367
33,random,13,1712
34,coop,13,412
35,random,13,1861
36,coop,13,459
37,random,13,1608
38,tft,13,396
39,random,13,1709
40,coop,13,390
41,coop,13,386
42,random,13,1690
43,coop,13,373
44,coop,13,406
45,coop,13,410
46,tft,13,447
47,random,13,1709
48,tft,13,426
49,tft,13,417
50,coop,13,381
51,random,13,1757
52,tft,13,396
53,tft,13,430
54,tft,13,396
55,random,13,1605
56,random,13,1761
57,tft,13,420
58,random,13,1681
59,coop,13,409
60,coop,13,402
61,tft,13,428
62,tft,13,461
63,coop,13,380
64,tft,13,483
65,tft,13,394
66,tft,13,406
67,coop,13,401
68,random,13,1769
69,random,13,1729
70,random,13,1795
71,tft,13,461
72,tft,13,447
73,coop,13,414
74,coop,13,392
75,tft,13,442
76,random,13,1649
77,tft,13,485
78,random,13,1664
79,coop,13,407
80,tft,13,423
81,tft,13,416
82,coop,13,405
83,coop,13,425
84,random,13,1659
85,defect,13,2139
86,coop,13,397
87,coop,13,422
88,tft,13,426
89,tft,13,384
90,tft,13,453
91,random,13,1671
92,coop,13,423
93,tft,13,441
94,tft,13,401
95,tft,13,449
96,random,13,1654
97,tft,13,408
98,tft,13,439
99,coop,13,391
0,coop,14,378
1,coop,14,374
2,coop,14,381
3,coop,14,397
4,random,14,1736
5,random,14,1681
6,tft,14,426
7,tft,14,446
8,random,14,1692
9,tft,14,451
10,coop,14,448
11,defect,14,2321
12,coop,14,387
13,coop,14,376
14,tft,14,405
15,coop,14,420
16,coop,14,422
17,coop,14,414
18,tft,14,394
19,coop,14,440
20,coop,14,378
21,random,14,1813
22,random,14,1693
23,random,14,1870
24,coop,14,409
25,random,14,1758
26,random,14,1710
27,tft,14,490
28,random,14,1802
29,coop,14,360
30,random,14,1849
31,random,14,1768
32,coop,14,367
33,random,14,1764
34,coop,14,412
35,random,14,1949
36,coop,14,459
37,random,14,1700
38,tft,14,396
39,random,14,1793
40,coop,14,390
41,coop,14,386
42,random,14,1768
43,coop,14,373
44,coop,14,406
45,coop,14,410
46,tft,14,447
47,random,14,1801
48,tft,14,426
49,tft,14,417
50,coop,14,381
51,random,14,1845
52,tft,14,396
53,tft,14,430
54,tft,14,396
55,random,14,1675
56,random,14,1845
57,tft,14,420
58,random,14,1761
59,coop,14,409
60,coop,14,402
61,tft,14,428
62,tft,14,461
63,coop,14,380
64,tft,14,483
65,tft,14,394
66,tft,14,406
67,coop,14,401
68,random,14,1849
69,random,14,1827
70,random,14,1867
71,tft,14,461
72,tft,14,447
73,coop,14,414
74,coop,14,392
75,tft,14,442
76,random,14,1701
77,tft,14,485
78,random,14,1742
79,coop,14,407
80,tft,14,423
81,tft,14,416
82,coop,14,405
83,coop,14,425
84,random,14,1733
85,defect,14,2257
86,coop,14,397
87,coop,14,422
88,tft,14,426
89,tft,14,384
90,tft,14,453
91,random,14,1751
92,coop,14,423
93,tft,14,441
94,tft,14,401
95,tft,14,449
96,random,14,1740
97,tft,14,408
98,tft,14,439
99,coop,14,391
0,coop,15,378
1,coop,15,374
2,coop,15,381
3,coop,15,397
4,random,15,1798
5,random,15,1765
6,tft,15,426
7,tft,15,446
8,random,15,1760
9,tft,15,451
10,coop,15,448
11,defect,15,2431
12,coop,15,387
13,coop,15,376
14,tft,15,405
15,coop,15,420
16,coop,15,422
17,coop,15,414
18,tft,15,394
19,coop,15,440
20,coop,15,378
21,random,15,1867
22,random,15,1769
23,random,15,1936
24,coop,15,409
25,random,15,1830
26,random,15,1774
27,tft,15,490
28,random,15,1880
29,coop,15,360
30,random,15,1907
31,random,15,1834
32,coop,15,367
33,random,15,1856
34,coop,15,412
35,random,15,2021
36,coop,15,459
37,random,15,1778
38,tft,15,396
39,random,15,1869
40,coop,15,390
41,coop,15,386
42,random,15,1854
43,coop,15,373
44,coop,15,406
45,coop,15,410
46,tft,15,447
47,random,15,1873
48,tft,15,426
49,tft,15,417
50,coop,15,381
51,random,15,1919
52,tft,15,396
53,tft,15,430
54,tft,15,396
55,random,15,1771
56,random,15,1913
57,tft,15,420
58,random,15,1843
59,coop,15,409
60,coop,15,402
61,tft,15,428
62,tft,15,461
63,coop,15,380
64,tft,15,483
65,tft,15,394
66,tft,15,406
