id,strategies,round,assets
43,tft,2,355
44,random,2,595
45,random,2,597
46,tft,2,426
47,random,2,671
48,tft,2,367
49,coop,2,356
50,coop,2,363
51,random,2,615
52,random,2,625
53,coop,2,476
54,tft,2,353
55,coop,2,336
56,coop,2,357
57,coop,2,356
58,coop,2,341
59,random,2,594
60,random,2,744
61,coop,2,343
62,tft,2,344
63,tft,2,372
64,tft,2,358
65,tft,2,725
66,tft,2,354
67,tft,2,363
68,tft,2,377
69,defect,2,837
70,tft,2,417
71,random,2,617
72,defect,2,790
73,tft,2,501
74,coop,2,382
75,random,2,666
76,tft,2,387
77,coop,2,322
78,random,2,956
79,tft,2,479
80,random,2,604
81,random,2,628
82,random,2,604
83,coop,2,356
84,coop,2,349
85,random,2,622
86,tft,2,370
87,tft,2,380
88,coop,2,333
89,defect,2,786
90,tft,2,378
91,coop,2,369
92,tft,2,1121
93,random,2,699
94,tft,2,374
95,tft,2,467
96,tft,2,363
97,random,2,647
98,random,2,648
99,coop,2,320
0,coop,3,361
1,tft,3,361
2,random,3,771
3,random,3,719
4,tft,3,389
5,tft,3,416
6,coop,3,386
7,coop,3,340
8,tft,3,411
9,coop,3,400
10,random,3,811
11,tft,3,396
12,tft,3,362
13,tft,3,386
14,coop,3,358
15,coop,3,374
16,tft,3,477
17,random,3,820
18,coop,3,392
19,coop,3,340
20,coop,3,336
21,tft,3,3390
22,coop,3,405
23,tft,3,392
24,coop,3,389
25,coop,3,403
26,tft,3,424
27,random,3,883
28,defect,3,1151
29,random,3,746
30,coop,3,380
31,tft,3,435
32,tft,3,524
33,random,3,801
34,random,3,783
35,tft,3,406
36,random,3,834
37,defect,3,921
38,defect,3,940
39,defect,3,906
40,coop,3,320
41,random,3,786
42,random,3,863
43,tft,3,379
44,random,3,751
45,random,3,743
46,tft,3,460
47,random,3,833
48,tft,3,383
49,coop,3,376
50,coop,3,367
51,random,3,777
52,random,3,781
53,coop,3,484
54,tft,3,381
55,coop,3,348
56,coop,3,365
57,coop,3,376
58,coop,3,369
59,random,3,732
60,random,3,888
61,coop,3,367
62,tft,3,360
63,tft,3,392
64,tft,3,392
65,tft,3,753
66,tft,3,384
67,tft,3,381
68,tft,3,409
69,defect,3,995
70,tft,3,445
71,random,3,733
72,defect,3,992
73,tft,3,525
74,coop,3,398
75,random,3,888
76,tft,3,413
77,coop,3,330
78,random,3,1120
79,tft,3,505
80,random,3,746
81,random,3,796
82,random,3,734
83,coop,3,364
84,coop,3,369
85,random,3,780
86,tft,3,390
87,tft,3,406
88,coop,3,349
89,defect,3,954
90,tft,3,406
91,coop,3,389
92,tft,3,1155
93,random,3,881
94,tft,3,400
95,tft,3,487
96,tft,3,379
97,random,3,793
98,random,3,782
99,coop,3,336
0,coop,4,365
1,tft,4,393
2,random,4,879
3,random,4,829
4,tft,4,399
5,tft,4,424
6,coop,4,394
7,coop,4,352
8,tft,4,435
9,coop,4,404
10,random,4,933
11,tft,4,414
12,tft,4,376
13,tft,4,396
14,coop,4,358
15,coop,4,386
16,tft,4,485
17,random,4,924
18,coop,4,400
19,coop,4,348
20,coop,4,344
21,tft,4,3406
22,coop,4,409
23,tft,4,392
24,coop,4,393
25,coop,4,407
26,tft,4,436
27,random,4,979
28,defect,4,1313
29,random,4,862
30,coop,4,396
31,tft,4,467
32,tft,4,530
33,random,4,951
34,random,4,885
35,tft,4,414
36,random,4,994
37,defect,4,1087
38,defect,4,1082
39,defect,4,1054
40,coop,4,320
41,random,4,880
42,random,4,985
43,tft,4,389
44,random,4,855
45,random,4,837
46,tft,4,494
47,random,4,953
48,tft,4,387
49,coop,4,376
50,coop,4,375
51,random,4,901
52,random,4,889
53,coop,4,492
54,tft,4,389
55,coop,4,356
56,coop,4,369
57,coop,4,384
58,coop,4,377
59,random,4,818
60,random,4,994
61,coop,4,375
62,tft,4,372
63,tft,4,400
64,tft,4,404
65,tft,4,763
66,tft,4,394
67,tft,4,391
68,tft,4,419
69,defect,4,1121
70,tft,4,463
71,random,4,827
72,defect,4,1146
73,tft,4,533
74,coop,4,406
75,random,4,1044
76,tft,4,417
77,coop,4,334
78,random,4,1248
79,tft,4,517
80,random,4,904
81,random,4,898
82,random,4,818
83,coop,4,364
84,coop,4,373
85,random,4,894
86,tft,4,400
87,tft,4,416
88,coop,4,361
89,defect,4,1102
90,tft,4,424
91,coop,4,389
92,tft,4,1179
93,random,4,1037
94,tft,4,416
95,tft,4,495
96,tft,4,391
97,random,4,895
98,random,4,894
99,coop,4,344
0,coop,5,369
1,tft,5,405
2,random,5,961
3,random,5,919
4,tft,5,407
5,tft,5,440
6,coop,5,398
7,coop,5,356
8,tft,5,443
9,coop,5,412
10,random,5,1057
11,tft,5,418
12,tft,5,382
13,tft,5,402
14,coop,5,358
15,coop,5,386
16,tft,5,489
17,random,5,1030
18,coop,5,404
19,coop,5,356
20,coop,5,348
21,tft,5,3408
22,coop,5,413
23,tft,5,392
24,coop,5,393
25,coop,5,407
26,tft,5,446
27,random,5,1049
28,defect,5,1439
29,random,5,964
30,coop,5,396
31,tft,5,473
32,tft,5,536
33,random,5,1067
34,random,5,991
35,tft,5,420
36,random,5,1096
37,defect,5,1219
38,defect,5,1216
39,defect,5,1178
40,coop,5,320
41,random,5,974
42,random,5,1105
43,tft,5,393
44,random,5,943
45,random,5,937
46,tft,5,512
47,random,5,1079
48,tft,5,389
49,coop,5,384
50,coop,5,379
51,random,5,999
52,random,5,995
53,coop,5,496
54,tft,5,393
55,coop,5,364
56,coop,5,369
57,coop,5,384
58,coop,5,381
59,random,5,904
60,random,5,1094
61,coop,5,387
62,tft,5,380
63,tft,5,406
64,tft,5,418
65,tft,5,767
66,tft,5,400
67,tft,5,403
68,tft,5,421
69,defect,5,1251
70,tft,5,471
71,random,5,919
72,defect,5,1272
73,tft,5,539
74,coop,5,410
75,random,5,1160
76,tft,5,419
77,coop,5,334
78,random,5,1340
79,tft,5,521
80,random,5,988
81,random,5,994
82,random,5,914
83,coop,5,368
84,coop,5,377
85,random,5,1018
86,tft,5,406
87,tft,5,420
88,coop,5,361
89,defect,5,1258
90,tft,5,426
91,coop,5,393
92,tft,5,1183
93,random,5,1157
94,tft,5,428
95,tft,5,497
96,tft,5,401
97,random,5,995
98,random,5,998
99,coop,5,348
0,coop,6,373
1,tft,6,415
2,random,6,1053
3,random,6,1011
4,tft,6,409
5,tft,6,440
6,coop,6,402
7,coop,6,356
8,tft,6,447
9,coop,6,412
10,random,6,1149
11,tft,6,420
12,tft,6,386
13,tft,6,408
14,coop,6,358
15,coop,6,386
16,tft,6,495
17,random,6,1100
18,coop,6,404
19,coop,6,360
20,coop,6,352
21,tft,6,3414
22,coop,6,413
23,tft,6,392
24,coop,6,393
25,coop,6,407
26,tft,6,458
27,random,6,1151
28,defect,6,1565
29,random,6,1048
30,coop,6,400
31,tft,6,477
32,tft,6,538
33,random,6,1185
34,random,6,1057
35,tft,6,424
36,random,6,1176
37,defect,6,1349
38,defect,6,1348
39,defect,6,1306
40,coop,6,320
41,random,6,1068
42,random,6,1179
43,tft,6,397
44,random,6,1041
45,random,6,1033
46,tft,6,524
47,random,6,1167
48,tft,6,389
49,coop,6,384
50,coop,6,379
51,random,6,1087
52,random,6,1107
53,coop,6,496
54,tft,6,395
55,coop,6,364
56,coop,6,373
57,coop,6,384
58,coop,6,385
59,random,6,978
60,random,6,1198
61,coop,6,391
62,tft,6,384
63,tft,6,412
64,tft,6,420
65,tft,6,771
66,tft,6,404
67,tft,6,405
68,tft,6,421
69,defect,6,1359
70,tft,6,475
71,random,6,989
72,defect,6,1394
73,tft,6,543
74,coop,6,410
75,random,6,1270
76,tft,6,421
77,coop,6,334
78,random,6,1418
79,tft,6,521
80,random,6,1074
81,random,6,1084
82,random,6,1002
83,coop,6,368
84,coop,6,381
85,random,6,1120
86,tft,6,408
87,tft,6,422
88,coop,6,361
89,defect,6,1372
90,tft,6,426
91,coop,6,393
92,tft,6,1189
93,random,6,1239
94,tft,6,432
95,tft,6,501
96,tft,6,409
97,random,6,1095
98,random,6,1092
99,coop,6,348
0,coop,7,373
1,tft,7,415
2,random,7,1139
3,random,7,1099
4,tft,7,409
5,tft,7,448
6,coop,7,406
7,coop,7,356
8,tft,7,447
9,coop,7,412
10,random,7,1247
11,tft,7,420
12,tft,7,390
13,tft,7,408
14,coop,7,358
15,coop,7,386
16,tft,7,495
17,random,7,1180
18,coop,7,404
19,coop,7,360
20,coop,7,352
21,tft,7,3418
22,coop,7,413
23,tft,7,392
24,coop,7,393
25,coop,7,407
26,tft,7,466
27,random,7,1235
28,defect,7,1701
29,random,7,1148
30,coop,7,404
31,tft,7,477
32,tft,7,538
33,random,7,1267
34,random,7,1117
35,tft,7,424
36,random,7,1260
37,defect,7,1463
38,defect,7,1476
39,defect,7,1434
40,coop,7,320
41,random,7,1158
42,random,7,1275
43,tft,7,401
44,random,7,1115
45,random,7,1113
46,tft,7,524
47,random,7,1259
48,tft,7,389
49,coop,7,384
50,coop,7,383
51,random,7,1161
52,random,7,1195
53,coop,7,496
54,tft,7,397
55,coop,7,364
56,coop,7,377
57,coop,7,384
58,coop,7,385
59,random,7,1060
60,random,7,1270
61,coop,7,399
62,tft,7,386
63,tft,7,414
64,tft,7,422
65,tft,7,771
66,tft,7,404
67,tft,7,405
68,tft,7,421
69,defect,7,1473
70,tft,7,475
71,random,7,1097
72,defect,7,1530
73,tft,7,547
74,coop,7,410
75,random,7,1370
76,tft,7,427
77,coop,7,334
78,random,7,1508
79,tft,7,521
80,random,7,1152
81,random,7,1170
82,random,7,1076
83,coop,7,368
84,coop,7,385
85,random,7,1220
86,tft,7,410
87,tft,7,424
88,coop,7,361
89,defect,7,1492
90,tft,7,426
91,coop,7,393
92,tft,7,1195
93,random,7,1327
94,tft,7,434
95,tft,7,505
96,tft,7,415
97,random,7,1157
98,random,7,1186
99,coop,7,348
0,coop,8,373
1,tft,8,415
2,random,8,1239
3,random,8,1203
4,tft,8,409
5,tft,8,448
6,coop,8,406
7,coop,8,356
8,tft,8,447
9,coop,8,412
10,random,8,1339
11,tft,8,420
12,tft,8,390
13,tft,8,408
14,coop,8,358
15,coop,8,386
16,tft,8,495
17,random,8,1258
18,coop,8,404
19,coop,8,364
20,coop,8,356
21,tft,8,3418
22,coop,8,413
23,tft,8,392
24,coop,8,393
25,coop,8,407
26,tft,8,474
27,random,8,1313
28,defect,8,1813
29,random,8,1232
30,coop,8,408
31,tft,8,477
32,tft,8,538
33,random,8,1335
34,random,8,1191
35,tft,8,424
36,random,8,1334
37,defect,8,1601
38,defect,8,1618
39,defect,8,1550
40,coop,8,320
41,random,8,1242
42,random,8,1351
43,tft,8,401
44,random,8,1213
45,random,8,1213
46,tft,8,524
47,random,8,1349
48,tft,8,389
49,coop,8,384
50,coop,8,383
51,random,8,1245
52,random,8,1273
53,coop,8,496
54,tft,8,397
55,coop,8,364
56,coop,8,377
57,coop,8,384
58,coop,8,385
59,random,8,1138
60,random,8,1342
61,coop,8,399
62,tft,8,388
63,tft,8,418
64,tft,8,426
65,tft,8,771
66,tft,8,404
67,tft,8,405
68,tft,8,421
69,defect,8,1589
70,tft,8,475
71,random,8,1201
72,defect,8,1644
73,tft,8,547
74,coop,8,410
75,random,8,1464
76,tft,8,427
77,coop,8,334
78,random,8,1572
79,tft,8,521
80,random,8,1226
81,random,8,1272
82,random,8,1146
83,coop,8,368
84,coop,8,389
85,random,8,1322
86,tft,8,412
87,tft,8,424
88,coop,8,361
89,defect,8,1602
90,tft,8,426
91,coop,8,393
92,tft,8,1195
93,random,8,1439
94,tft,8,438
95,tft,8,505
96,tft,8,421
97,random,8,1243
98,random,8,1268
99,coop,8,348
0,coop,9,373
1,tft,9,415
2,random,9,1319
3,random,9,1283
4,tft,9,409
5,tft,9,448
6,coop,9,406
7,coop,9,356
8,tft,9,447
9,coop,9,412
10,random,9,1431
11,tft,9,420
12,tft,9,390
13,tft,9,408
14,coop,9,358
15,coop,9,386
16,tft,9,495
17,random,9,1370
18,coop,9,404
19,coop,9,368
20,coop,9,360
21,tft,9,3418
22,coop,9,413
23,tft,9,392
24,coop,9,393
25,coop,9,407
26,tft,9,482
27,random,9,1407
28,defect,9,1937
29,random,9,1348
30,coop,9,412
31,tft,9,477
32,tft,9,538
33,random,9,1429
34,random,9,1247
35,tft,9,424
36,random,9,1424
37,defect,9,1733
38,defect,9,1760
39,defect,9,1662
40,coop,9,320
41,random,9,1322
42,random,9,1435
43,tft,9,403
44,random,9,1299
45,random,9,1283
46,tft,9,524
47,random,9,1421
48,tft,9,389
49,coop,9,384
50,coop,9,383
51,random,9,1327
52,random,9,1339
53,coop,9,496
54,tft,9,397
55,coop,9,364
56,coop,9,377
57,coop,9,384
58,coop,9,385
59,random,9,1216
60,random,9,1416
61,coop,9,399
62,tft,9,390
63,tft,9,422
64,tft,9,426
65,tft,9,771
66,tft,9,404
67,tft,9,405
68,tft,9,421
69,defect,9,1729
70,tft,9,475
71,random,9,1305
72,defect,9,1750
73,tft,9,547
74,coop,9,410
75,random,9,1550
76,tft,9,427
77,coop,9,334
78,random,9,1658
79,tft,9,521
80,random,9,1310
81,random,9,1338
82,random,9,1212
83,coop,9,368
84,coop,9,389
85,random,9,1400
86,tft,9,412
87,tft,9,424
88,coop,9,361
89,defect,9,1708
90,tft,9,426
91,coop,9,393
92,tft,9,1195
93,random,9,1537
94,tft,9,440
95,tft,9,505
96,tft,9,425
97,random,9,1329
98,random,9,1348
99,coop,9,348
0,coop,10,373
1,tft,10,415
2,random,10,1383
3,random,10,1357
4,tft,10,409
5,tft,10,448
6,coop,10,406
7,coop,10,356
8,tft,10,447
9,coop,10,412
10,random,10,1497
11,tft,10,420
12,tft,10,390
13,tft,10,408
14,coop,10,358
15,coop,10,386
16,tft,10,495
17,random,10,1474
18,coop,10,404
19,coop,10,372
20,coop,10,360
21,tft,10,3418
22,coop,10,413
23,tft,10,392
24,coop,10,393
25,coop,10,407
26,tft,10,482
27,random,10,1479
28,defect,10,2073
29,random,10,1444
30,coop,10,416
31,tft,10,477
32,tft,10,538
33,random,10,1503
34,random,10,1311
35,tft,10,424
36,random,10,1502
37,defect,10,1847
38,defect,10,1874
39,defect,10,1790
40,coop,10,320
41,random,10,1414
42,random,10,1507
43,tft,10,405
44,random,10,1369
45,random,10,1367
46,tft,10,524
47,random,10,1515
48,tft,10,389
49,coop,10,384
50,coop,10,383
51,random,10,1425
52,random,10,1405
53,coop,10,496
54,tft,10,397
55,coop,10,364
56,coop,10,377
57,coop,10,384
58,coop,10,385
59,random,10,1288
60,random,10,1500
61,coop,10,399
62,tft,10,392
63,tft,10,424
64,tft,10,426
65,tft,10,771
66,tft,10,404
67,tft,10,405
68,tft,10,421
69,defect,10,1841
70,tft,10,475
71,random,10,1383
72,defect,10,1852
73,tft,10,547
74,coop,10,410
75,random,10,1628
76,tft,10,427
77,coop,10,334
78,random,10,1758
79,tft,10,521
80,random,10,1388
81,random,10,1430
82,random,10,1304
83,coop,10,368
84,coop,10,389
85,random,10,1486
86,tft,10,412
87,tft,10,424
88,coop,10,361
89,defect,10,1796
90,tft,10,426
91,coop,10,393
92,tft,10,1195
93,random,10,1609
94,tft,10,440
95,tft,10,505
96,tft,10,425
97,random,10,1409
98,random,10,1412
99,coop,10,348
0,coop,11,373
1,tft,11,415
2,random,11,1449
3,random,11,1429
4,tft,11,409
5,tft,11,448
6,coop,11,406
7,coop,11,356
8,tft,11,447
9,coop,11,412
10,random,11,1581
11,tft,11,420
12,tft,11,390
13,tft,11,408
14,coop,11,358
15,coop,11,386
16,tft,11,495
17,random,11,1562
18,coop,11,404
19,coop,11,372
20,coop,11,360
21,tft,11,3418
22,coop,11,413
23,tft,11,392
24,coop,11,393
25,coop,11,407
26,tft,11,482
27,random,11,1547
28,defect,11,2185
29,random,11,1522
30,coop,11,416
31,tft,11,477
32,tft,11,538
33,random,11,1577
34,random,11,1387
35,tft,11,424
36,random,11,1584
37,defect,11,1971
38,defect,11,2012
39,defect,11,1910
40,coop,11,320
41,random,11,1494
42,random,11,1595
43,tft,11,407
44,random,11,1455
45,random,11,1435
46,tft,11,524
47,random,11,1621
48,tft,11,389
49,coop,11,384
50,coop,11,383
51,random,11,1495
52,random,11,1477
53,coop,11,496
54,tft,11,397
55,coop,11,364
56,coop,11,377
57,coop,11,384
58,coop,11,385
59,random,11,1370
60,random,11,1570
61,coop,11,399
62,tft,11,394
63,tft,11,426
64,tft,11,426
65,tft,11,771
66,tft,11,404
67,tft,11,405
68,tft,11,421
69,defect,11,1945
70,tft,11,475
71,random,11,1455
72,defect,11,1974
73,tft,11,547
74,coop,11,410
75,random,11,1730
76,tft,11,427
77,coop,11,334
78,random,11,1848
79,tft,11,521
80,random,11,1478
81,random,11,1524
82,random,11,1382
83,coop,11,368
84,coop,11,389
85,random,11,1544
86,tft,11,412
87,tft,11,424
88,coop,11,361
89,defect,11,1916
90,tft,11,426
91,coop,11,393
92,tft,11,1195
93,random,11,1673
94,tft,11,440
95,tft,11,505
96,tft,11,425
97,random,11,1501
98,random,11,1500
99,coop,11,348
0,coop,12,373
1,tft,12,415
2,random,12,1505
3,random,12,1503
4,tft,12,409
5,tft,12,448
6,coop,12,406
7,coop,12,356
8,tft,12,447
9,coop,12,412
10,random,12,1671
11,tft,12,420
12,tft,12,390
13,tft,12,408
14,coop,12,358
15,coop,12,386
16,tft,12,495
17,random,12,1646
18,coop,12,404
19,coop,12,372
20,coop,12,360
21,tft,12,3418
22,coop,12,413
23,tft,12,392
24,coop,12,393
25,coop,12,407
26,tft,12,482
27,random,12,1641
28,defect,12,2307
29,random,12,1606
30,coop,12,416
31,tft,12,477
32,tft,12,538
33,random,12,1651
34,random,12,1457
35,tft,12,424
36,random,12,1648
37,defect,12,2091
38,defect,12,2116
39,defect,12,2030
40,coop,12,320
41,random,12,1562
42,random,12,1685
43,tft,12,409
44,random,12,1535
45,random,12,1525
46,tft,12,524
47,random,12,1703
48,tft,12,389
49,coop,12,384
50,coop,12,383
51,random,12,1567
52,random,12,1563
53,coop,12,496
54,tft,12,397
55,coop,12,364
56,coop,12,377
57,coop,12,384
58,coop,12,385
59,random,12,1450
60,random,12,1636
61,coop,12,399
62,tft,12,396
63,tft,12,426
64,tft,12,426
65,tft,12,771
66,tft,12,404
67,tft,12,405
68,tft,12,421
69,defect,12,2041
70,tft,12,475
71,random,12,1535
72,defect,12,2098
73,tft,12,547
74,coop,12,410
75,random,12,1822
76,tft,12,427
77,coop,12,334
78,random,12,1922
79,tft,12,521
80,random,12,1554
81,random,12,1612
82,random,12,1448
83,coop,12,368
84,coop,12,389
85,random,12,1608
86,tft,12,412
87,tft,12,424
88,coop,12,361
89,defect,12,2032
90,tft,12,426
91,coop,12,393
92,tft,12,1195
93,random,12,1755
94,tft,12,440
95,tft,12,505
96,tft,12,425
97,random,12,1577
98,random,12,1602
99,coop,12,348
0,coop,13,373
1,tft,13,415
2,random,13,1565
3,random,13,1597
4,tft,13,409
5,tft,13,448
6,coop,13,406
7,coop,13,356
8,tft,13,447
9,coop,13,412
10,random,13,1757
11,tft,13,420
12,tft,13,390
13,tft,13,408
14,coop,13,358
15,coop,13,386
16,tft,13,495
17,random,13,1712
18,coop,13,404
19,coop,13,372
20,coop,13,360
21,tft,13,3418
22,coop,13,413
23,tft,13,392
24,coop,13,393
25,coop,13,407
26,tft,13,482
27,random,13,1721
28,defect,13,2413
29,random,13,1658
30,coop,13,416
31,tft,13,477
32,tft,13,538
33,random,13,1721
34,random,13,1511
35,tft,13,424
36,random,13,1736
37,defect,13,2219
38,defect,13,2244
39,defect,13,2144
40,coop,13,320
41,random,13,1652
42,random,13,1783
43,tft,13,415
44,random,13,1593
45,random,13,1609
46,tft,13,524
47,random,13,1767
48,tft,13,389
49,coop,13,384
50,coop,13,383
51,random,13,1657
52,random,13,1631
53,coop,13,496
54,tft,13,397
55,coop,13,364
56,coop,13,377
57,coop,13,384
58,coop,13,385
59,random,13,1532
60,random,13,1690
61,coop,13,399
62,tft,13,398
63,tft,13,426
64,tft,13,426
65,tft,13,771
66,tft,13,404
67,tft,13,405
68,tft,13,421
69,defect,13,2157
70,tft,13,475
71,random,13,1623
72,defect,13,2218
73,tft,13,547
74,coop,13,410
75,random,13,1906
76,tft,13,427
77,coop,13,334
78,random,13,2010
79,tft,13,521
80,random,13,1654
81,random,13,1708
82,random,13,1526
83,coop,13,368
84,coop,13,389
85,random,13,1686
86,tft,13,412
87,tft,13,424
88,coop,13,361
89,defect,13,2130
90,tft,13,426
91,coop,13,393
92,tft,13,1195
93,random,13,1843
94,tft,13,440
95,tft,13,505
96,tft,13,425
97,random,13,1661
98,random,13,1682
99,coop,13,348
0,coop,14,373
1,tft,14,415
2,random,14,1645
3,random,14,1677
4,tft,14,409
5,tft,14,448
6,coop,14,406
7,coop,14,356
8,tft,14,447
9,coop,14,412
10,random,14,1855
11,tft,14,420
12,tft,14,390
13,tft,14,408
14,coop,14,358
15,coop,14,386
16,tft,14,495
17,random,14,1808
18,coop,14,404
19,coop,14,372
20,coop,14,360
21,tft,14,3418
22,coop,14,413
23,tft,14,392
24,coop,14,393
25,coop,14,407
26,tft,14,482
27,random,14,1805
28,defect,14,2521
29,random,14,1728
30,coop,14,416
31,tft,14,477
32,tft,14,538
33,random,14,1815
34,random,14,1595
35,tft,14,424
36,random,14,1826
37,defect,14,2343
38,defect,14,2368
39,defect,14,2250
40,coop,14,320
41,random,14,1722
42,random,14,1873
43,tft,14,415
44,random,14,1639
45,random,14,1685
46,tft,14,524
47,random,14,1845
48,tft,14,389
49,coop,14,384
50,coop,14,383
51,random,14,1737
52,random,14,1705
53,coop,14,496
54,tft,14,397
55,coop,14,364
56,coop,14,377
57,coop,14,384
58,coop,14,385
59,random,14,1622
60,random,14,1758
61,coop,14,399
62,tft,14,398
63,tft,14,426
64,tft,14,426
65,tft,14,771
66,tft,14,404
67,tft,14,405
68,tft,14,421
69,defect,14,2269
70,tft,14,475
71,random,14,1695
72,defect,14,2314
73,tft,14,547
74,coop,14,410
75,random,14,1996
76,tft,14,427
77,coop,14,334
78,random,14,2092
79,tft,14,521
80,random,14,1732
81,random,14,1798
82,random,14,1604
83,coop,14,368
84,coop,14,389
85,random,14,1768
86,tft,14,412
87,tft,14,424
88,coop,14,361
89,defect,14,2230
90,tft,14,426
91,coop,14,393
92,tft,14,1195
93,random,14,1901
94,tft,14,440
95,tft,14,505
96,tft,14,425
97,random,14,1713
98,random,14,1750
99,coop,14,348
0,coop,15,373
1,tft,15,415
2,random,15,1737
3,random,15,1753
4,tft,15,409
5,tft,15,448
6,coop,15,406
7,coop,15,356
8,tft,15,447
9,coop,15,412
10,random,15,1945
11,tft,15,420
12,tft,15,390
13,tft,15,408
14,coop,15,358
15,coop,15,386
16,tft,15,495
17,random,15,1894
18,coop,15,404
19,coop,15,372
20,coop,15,360
21,tft,15,3418
22,coop,15,413
23,tft,15,392
24,coop,15,393
25,coop,15,407
26,tft,15,482
27,random,15,1897
28,defect,15,2621
29,random,15,1798
30,coop,15,416
31,tft,15,477
32,tft,15,538
33,random,15,1889
34,random,15,1681
35,tft,15,424
36,random,15,1912
37,defect,15,2451
38,defect,15,2490
39,defect,15,2368
40,coop,15,320
41,random,15,1798
42,random,15,1963
43,tft,15,415
44,random,15,1723
45,random,15,1759
46,tft,15,524
47,random,15,1919
48,tft,15,389
49,coop,15,384
50,coop,15,383
51,random,15,1817
52,random,15,1777
53,coop,15,496
54,tft,15,397
55,coop,15,364
56,coop,15,377
