id,strategies,round,assets
32,tft,4,417
33,coop,4,397
34,random,4,900
35,tft,4,403
36,defect,4,964
37,coop,4,376
38,random,4,804
39,defect,4,1011
40,tft,4,408
41,tft,4,345
42,tft,4,413
43,tft,4,520
44,tft,4,411
45,tft,4,436
46,tft,4,389
47,tft,4,484
48,random,4,857
49,tft,4,373
50,tft,4,368
51,tft,4,534
52,tft,4,384
53,random,4,841
54,tft,4,386
55,random,4,912
56,defect,4,987
57,tft,4,394
58,random,4,778
59,tft,4,906
60,random,4,910
61,tft,4,693
62,random,4,997
63,tft,4,415
64,coop,4,416
65,random,4,6976
66,random,4,808
67,tft,4,377
68,random,4,859
69,tft,4,395
70,tft,4,463
71,defect,4,1047
72,random,4,856
73,tft,4,382
74,coop,4,423
75,random,4,992
76,coop,4,356
77,tft,4,374
78,random,4,898
79,defect,4,1268
80,tft,4,350
81,tft,4,1771
82,tft,4,474
83,random,4,829
84,defect,4,929
85,random,4,873
86,tft,4,634
87,random,4,827
88,random,4,759
89,coop,4,392
90,tft,4,423
91,tft,4,405
92,coop,4,399
93,tft,4,414
94,tft,4,452
95,tft,4,392
96,tft,4,456
97,coop,4,379
98,tft,4,414
99,tft,4,403
0,tft,5,363
1,tft,5,416
2,tft,5,639
3,random,5,932
4,random,5,978
5,tft,5,406
6,random,5,902
7,random,5,945
8,tft,5,424
9,defect,5,1300
10,random,5,975
11,tft,5,1249
12,tft,5,398
13,tft,5,410
14,tft,5,552
15,tft,5,382
16,defect,5,1203
17,random,5,844
18,tft,5,419
19,tft,5,503
20,tft,5,408
21,tft,5,469
22,defect,5,1286
23,tft,5,424
24,coop,5,320
25,tft,5,406
26,tft,5,393
27,random,5,874
28,tft,5,1770
29,tft,5,397
30,tft,5,392
31,tft,5,1578
32,tft,5,421
33,coop,5,401
34,random,5,982
35,tft,5,405
36,defect,5,1104
37,coop,5,380
38,random,5,884
39,defect,5,1111
40,tft,5,408
41,tft,5,345
42,tft,5,421
43,tft,5,526
44,tft,5,415
45,tft,5,436
46,tft,5,395
47,tft,5,490
48,random,5,947
49,tft,5,373
50,tft,5,368
51,tft,5,538
52,tft,5,398
53,random,5,929
54,tft,5,388
55,random,5,994
56,defect,5,1103
57,tft,5,394
58,random,5,862
59,tft,5,910
60,random,5,998
61,tft,5,697
62,random,5,1093
63,tft,5,419
64,coop,5,424
65,random,5,7066
66,random,5,898
67,tft,5,377
68,random,5,971
69,tft,5,401
70,tft,5,465
71,defect,5,1165
72,random,5,936
73,tft,5,394
74,coop,5,427
75,random,5,1106
76,coop,5,360
77,tft,5,374
78,random,5,988
79,defect,5,1380
80,tft,5,356
81,tft,5,1777
82,tft,5,476
83,random,5,953
84,defect,5,1059
85,random,5,983
86,tft,5,636
87,random,5,881
88,random,5,863
89,coop,5,392
90,tft,5,425
91,tft,5,409
92,coop,5,403
93,tft,5,422
94,tft,5,454
95,tft,5,394
96,tft,5,464
97,coop,5,383
98,tft,5,418
99,tft,5,403
0,tft,6,367
1,tft,6,424
2,tft,6,641
3,random,6,1012
4,random,6,1068
5,tft,6,408
6,random,6,978
7,random,6,1041
8,tft,6,428
9,defect,6,1418
10,random,6,1031
11,tft,6,1253
12,tft,6,402
13,tft,6,410
14,tft,6,552
15,tft,6,382
16,defect,6,1319
17,random,6,912
18,tft,6,427
19,tft,6,509
20,tft,6,408
21,tft,6,471
22,defect,6,1416
23,tft,6,424
24,coop,6,320
25,tft,6,406
26,tft,6,393
27,random,6,962
28,tft,6,1772
29,tft,6,401
30,tft,6,392
31,tft,6,1580
32,tft,6,423
33,coop,6,405
34,random,6,1052
35,tft,6,405
36,defect,6,1208
37,coop,6,384
38,random,6,968
39,defect,6,1231
40,tft,6,408
41,tft,6,345
42,tft,6,423
43,tft,6,534
44,tft,6,415
45,tft,6,436
46,tft,6,397
47,tft,6,496
48,random,6,1021
49,tft,6,377
50,tft,6,368
51,tft,6,538
52,tft,6,402
53,random,6,1009
54,tft,6,394
55,random,6,1042
56,defect,6,1211
57,tft,6,394
58,random,6,940
59,tft,6,910
60,random,6,1094
61,tft,6,697
62,random,6,1183
63,tft,6,423
64,coop,6,432
65,random,6,7156
66,random,6,990
67,tft,6,377
68,random,6,1045
69,tft,6,403
70,tft,6,467
71,defect,6,1289
72,random,6,1006
73,tft,6,398
74,coop,6,427
75,random,6,1196
76,coop,6,360
77,tft,6,374
78,random,6,1072
79,defect,6,1500
80,tft,6,360
81,tft,6,1779
82,tft,6,478
83,random,6,1051
84,defect,6,1165
85,random,6,1105
86,tft,6,636
87,random,6,991
88,random,6,949
89,coop,6,392
90,tft,6,425
91,tft,6,413
92,coop,6,403
93,tft,6,430
94,tft,6,456
95,tft,6,396
96,tft,6,468
97,coop,6,383
98,tft,6,422
99,tft,6,403
0,tft,7,367
1,tft,7,424
2,tft,7,641
3,random,7,1098
4,random,7,1144
5,tft,7,410
6,random,7,1036
7,random,7,1113
8,tft,7,434
9,defect,7,1518
10,random,7,1105
11,tft,7,1259
12,tft,7,402
13,tft,7,416
14,tft,7,552
15,tft,7,382
16,defect,7,1447
17,random,7,1004
18,tft,7,429
19,tft,7,513
20,tft,7,410
21,tft,7,475
22,defect,7,1534
23,tft,7,426
24,coop,7,324
25,tft,7,406
26,tft,7,393
27,random,7,1028
28,tft,7,1772
29,tft,7,401
30,tft,7,392
31,tft,7,1580
32,tft,7,425
33,coop,7,405
34,random,7,1146
35,tft,7,405
36,defect,7,1316
37,coop,7,392
38,random,7,1040
39,defect,7,1359
40,tft,7,408
41,tft,7,345
42,tft,7,425
43,tft,7,538
44,tft,7,415
45,tft,7,436
46,tft,7,397
47,tft,7,498
48,random,7,1067
49,tft,7,389
50,tft,7,368
51,tft,7,538
52,tft,7,406
53,random,7,1103
54,tft,7,398
55,random,7,1108
56,defect,7,1339
57,tft,7,394
58,random,7,1008
59,tft,7,910
60,random,7,1192
61,tft,7,697
62,random,7,1249
63,tft,7,423
64,coop,7,432
65,random,7,7242
66,random,7,1054
67,tft,7,377
68,random,7,1131
69,tft,7,403
70,tft,7,469
71,defect,7,1397
72,random,7,1080
73,tft,7,402
74,coop,7,427
75,random,7,1304
76,coop,7,360
77,tft,7,374
78,random,7,1166
79,defect,7,1598
80,tft,7,360
81,tft,7,1783
82,tft,7,478
83,random,7,1145
84,defect,7,1275
85,random,7,1187
86,tft,7,636
87,random,7,1069
88,random,7,1037
89,coop,7,392
90,tft,7,425
91,tft,7,417
92,coop,7,407
93,tft,7,434
94,tft,7,460
95,tft,7,396
96,tft,7,470
97,coop,7,387
98,tft,7,422
99,tft,7,403
0,tft,8,367
1,tft,8,430
2,tft,8,641
3,random,8,1188
4,random,8,1222
5,tft,8,416
6,random,8,1116
7,random,8,1179
8,tft,8,434
9,defect,8,1630
10,random,8,1187
11,tft,8,1259
12,tft,8,402
13,tft,8,420
14,tft,8,552
15,tft,8,382
16,defect,8,1555
17,random,8,1074
18,tft,8,435
19,tft,8,517
20,tft,8,410
21,tft,8,481
22,defect,8,1634
23,tft,8,432
24,coop,8,328
25,tft,8,406
26,tft,8,393
27,random,8,1104
28,tft,8,1772
29,tft,8,401
30,tft,8,392
31,tft,8,1580
32,tft,8,431
33,coop,8,405
34,random,8,1220
35,tft,8,405
36,defect,8,1426
37,coop,8,396
38,random,8,1112
39,defect,8,1471
40,tft,8,408
41,tft,8,345
42,tft,8,425
43,tft,8,540
44,tft,8,415
45,tft,8,436
46,tft,8,397
47,tft,8,500
48,random,8,1139
49,tft,8,389
50,tft,8,368
51,tft,8,538
52,tft,8,406
53,random,8,1183
54,tft,8,398
55,random,8,1188
56,defect,8,1449
57,tft,8,394
58,random,8,1092
59,tft,8,910
60,random,8,1284
61,tft,8,697
62,random,8,1321
63,tft,8,423
64,coop,8,432
65,random,8,7328
66,random,8,1140
67,tft,8,377
68,random,8,1179
69,tft,8,403
70,tft,8,469
71,defect,8,1503
72,random,8,1152
73,tft,8,412
74,coop,8,427
75,random,8,1370
76,coop,8,360
77,tft,8,374
78,random,8,1262
79,defect,8,1714
80,tft,8,360
81,tft,8,1787
82,tft,8,478
83,random,8,1219
84,defect,8,1383
85,random,8,1257
86,tft,8,636
87,random,8,1141
88,random,8,1129
89,coop,8,392
90,tft,8,425
91,tft,8,419
92,coop,8,407
93,tft,8,436
94,tft,8,462
95,tft,8,396
96,tft,8,472
97,coop,8,387
98,tft,8,422
99,tft,8,403
0,tft,9,367
1,tft,9,430
2,tft,9,641
3,random,9,1260
4,random,9,1298
5,tft,9,416
6,random,9,1176
7,random,9,1237
8,tft,9,434
9,defect,9,1746
10,random,9,1267
11,tft,9,1259
12,tft,9,402
13,tft,9,420
14,tft,9,552
15,tft,9,382
16,defect,9,1663
17,random,9,1158
18,tft,9,435
19,tft,9,521
20,tft,9,410
21,tft,9,481
22,defect,9,1764
23,tft,9,432
24,coop,9,328
25,tft,9,406
26,tft,9,393
27,random,9,1170
28,tft,9,1772
29,tft,9,401
30,tft,9,392
31,tft,9,1580
32,tft,9,431
33,coop,9,405
34,random,9,1296
35,tft,9,405
36,defect,9,1538
37,coop,9,400
38,random,9,1174
39,defect,9,1599
40,tft,9,408
41,tft,9,345
42,tft,9,425
43,tft,9,540
44,tft,9,415
45,tft,9,436
46,tft,9,397
47,tft,9,500
48,random,9,1203
49,tft,9,389
50,tft,9,368
51,tft,9,538
52,tft,9,406
53,random,9,1267
54,tft,9,398
55,random,9,1252
56,defect,9,1567
57,tft,9,394
58,random,9,1136
59,tft,9,910
60,random,9,1350
61,tft,9,697
62,random,9,1383
63,tft,9,423
64,coop,9,432
65,random,9,7412
66,random,9,1218
67,tft,9,377
68,random,9,1231
69,tft,9,403
70,tft,9,469
71,defect,9,1633
72,random,9,1214
73,tft,9,412
74,coop,9,427
75,random,9,1446
76,coop,9,360
77,tft,9,374
78,random,9,1338
79,defect,9,1810
80,tft,9,360
81,tft,9,1791
82,tft,9,478
83,random,9,1305
84,defect,9,1501
85,random,9,1345
86,tft,9,636
87,random,9,1201
88,random,9,1223
89,coop,9,392
90,tft,9,425
91,tft,9,419
92,coop,9,407
93,tft,9,436
94,tft,9,462
95,tft,9,396
96,tft,9,474
97,coop,9,387
98,tft,9,422
99,tft,9,403
0,tft,10,367
1,tft,10,432
2,tft,10,641
3,random,10,1320
4,random,10,1378
5,tft,10,416
6,random,10,1252
7,random,10,1301
8,tft,10,434
9,defect,10,1846
10,random,10,1341
11,tft,10,1259
12,tft,10,402
13,tft,10,420
14,tft,10,552
15,tft,10,382
16,defect,10,1753
17,random,10,1244
18,tft,10,435
19,tft,10,525
20,tft,10,410
21,tft,10,481
22,defect,10,1858
23,tft,10,432
24,coop,10,328
25,tft,10,406
26,tft,10,393
27,random,10,1252
28,tft,10,1772
29,tft,10,401
30,tft,10,392
31,tft,10,1580
32,tft,10,431
33,coop,10,405
34,random,10,1364
35,tft,10,405
36,defect,10,1650
37,coop,10,404
38,random,10,1242
39,defect,10,1733
40,tft,10,408
41,tft,10,345
42,tft,10,425
43,tft,10,540
44,tft,10,415
45,tft,10,436
46,tft,10,397
47,tft,10,500
48,random,10,1277
49,tft,10,389
50,tft,10,368
51,tft,10,538
52,tft,10,406
53,random,10,1367
54,tft,10,398
55,random,10,1330
56,defect,10,1689
57,tft,10,394
58,random,10,1206
59,tft,10,910
60,random,10,1418
61,tft,10,697
62,random,10,1465
63,tft,10,423
64,coop,10,432
65,random,10,7498
66,random,10,1288
67,tft,10,377
68,random,10,1295
69,tft,10,403
70,tft,10,469
71,defect,10,1743
72,random,10,1266
73,tft,10,412
74,coop,10,427
75,random,10,1516
76,coop,10,360
77,tft,10,374
78,random,10,1422
79,defect,10,1910
80,tft,10,360
81,tft,10,1791
82,tft,10,478
83,random,10,1383
84,defect,10,1607
85,random,10,1407
86,tft,10,636
87,random,10,1245
88,random,10,1299
89,coop,10,392
90,tft,10,425
91,tft,10,419
92,coop,10,407
93,tft,10,436
94,tft,10,462
95,tft,10,396
96,tft,10,476
97,coop,10,387
98,tft,10,422
99,tft,10,403
0,tft,11,367
1,tft,11,432
2,tft,11,641
3,random,11,1388
4,random,11,1446
5,tft,11,416
6,random,11,1344
7,random,11,1353
8,tft,11,434
9,defect,11,1938
10,random,11,1431
11,tft,11,1259
12,tft,11,402
13,tft,11,420
14,tft,11,552
15,tft,11,382
16,defect,11,1863
17,random,11,1334
18,tft,11,435
19,tft,11,525
20,tft,11,410
21,tft,11,481
22,defect,11,1968
23,tft,11,432
24,coop,11,328
25,tft,11,406
26,tft,11,393
27,random,11,1352
28,tft,11,1772
29,tft,11,401
30,tft,11,392
31,tft,11,1580
32,tft,11,431
33,coop,11,405
34,random,11,1434
35,tft,11,405
36,defect,11,1746
37,coop,11,404
38,random,11,1314
39,defect,11,1847
40,tft,11,408
41,tft,11,345
42,tft,11,425
43,tft,11,540
44,tft,11,415
45,tft,11,436
46,tft,11,397
47,tft,11,500
48,random,11,1341
49,tft,11,389
50,tft,11,368
51,tft,11,538
52,tft,11,406
53,random,11,1437
54,tft,11,398
55,random,11,1416
56,defect,11,1775
57,tft,11,394
58,random,11,1276
59,tft,11,910
60,random,11,1496
61,tft,11,697
62,random,11,1543
63,tft,11,423
64,coop,11,432
65,random,11,7578
66,random,11,1364
67,tft,11,377
68,random,11,1329
69,tft,11,403
70,tft,11,469
71,defect,11,1845
72,random,11,1342
73,tft,11,412
74,coop,11,427
75,random,11,1570
76,coop,11,360
77,tft,11,374
78,random,11,1498
79,defect,11,1994
80,tft,11,360
81,tft,11,1791
82,tft,11,478
83,random,11,1463
84,defect,11,1709
85,random,11,1489
86,tft,11,636
87,random,11,1329
88,random,11,1375
89,coop,11,392
90,tft,11,425
91,tft,11,419
92,coop,11,407
93,tft,11,436
94,tft,11,462
95,tft,11,396
96,tft,11,478
97,coop,11,387
98,tft,11,422
99,tft,11,403
0,tft,12,367
1,tft,12,432
2,tft,12,641
3,random,12,1448
4,random,12,1524
5,tft,12,416
6,random,12,1418
7,random,12,1413
8,tft,12,434
9,defect,12,2058
10,random,12,1499
11,tft,12,1259
12,tft,12,402
13,tft,12,420
14,tft,12,552
15,tft,12,382
16,defect,12,1961
17,random,12,1402
18,tft,12,435
19,tft,12,525
20,tft,12,410
21,tft,12,481
22,defect,12,2074
23,tft,12,432
24,coop,12,328
25,tft,12,406
26,tft,12,393
27,random,12,1424
28,tft,12,1772
29,tft,12,401
30,tft,12,392
31,tft,12,1580
32,tft,12,431
33,coop,12,405
34,random,12,1500
35,tft,12,405
36,defect,12,1844
37,coop,12,404
38,random,12,1380
39,defect,12,1943
40,tft,12,408
41,tft,12,345
42,tft,12,425
43,tft,12,540
44,tft,12,415
45,tft,12,436
46,tft,12,397
47,tft,12,500
48,random,12,1423
49,tft,12,389
50,tft,12,368
51,tft,12,538
52,tft,12,406
53,random,12,1527
54,tft,12,398
55,random,12,1484
56,defect,12,1905
57,tft,12,394
58,random,12,1350
59,tft,12,910
60,random,12,1566
61,tft,12,697
62,random,12,1599
63,tft,12,423
64,coop,12,432
65,random,12,7652
66,random,12,1432
67,tft,12,377
68,random,12,1383
69,tft,12,403
70,tft,12,469
71,defect,12,1947
72,random,12,1416
73,tft,12,412
74,coop,12,427
75,random,12,1634
76,coop,12,360
77,tft,12,374
78,random,12,1568
79,defect,12,2090
80,tft,12,360
81,tft,12,1791
82,tft,12,478
83,random,12,1529
84,defect,12,1815
85,random,12,1557
86,tft,12,636
87,random,12,1415
88,random,12,1463
89,coop,12,392
90,tft,12,425
91,tft,12,419
92,coop,12,407
93,tft,12,436
94,tft,12,462
95,tft,12,396
96,tft,12,478
97,coop,12,387
98,tft,12,422
99,tft,12,403
0,tft,13,367
1,tft,13,432
2,tft,13,641
3,random,13,1530
4,random,13,1590
5,tft,13,416
6,random,13,1482
7,random,13,1481
8,tft,13,434
9,defect,13,2154
10,random,13,1587
11,tft,13,1259
12,tft,13,402
13,tft,13,420
14,tft,13,552
15,tft,13,382
16,defect,13,2067
17,random,13,1484
18,tft,13,435
19,tft,13,525
20,tft,13,410
21,tft,13,481
22,defect,13,2184
23,tft,13,432
24,coop,13,328
25,tft,13,406
26,tft,13,393
27,random,13,1498
28,tft,13,1772
29,tft,13,401
30,tft,13,392
31,tft,13,1580
32,tft,13,431
33,coop,13,405
34,random,13,1564
35,tft,13,405
36,defect,13,1942
37,coop,13,404
38,random,13,1454
39,defect,13,2051
40,tft,13,408
41,tft,13,345
42,tft,13,425
43,tft,13,540
44,tft,13,415
45,tft,13,436
46,tft,13,397
47,tft,13,500
48,random,13,1493
49,tft,13,389
50,tft,13,368
51,tft,13,538
52,tft,13,406
53,random,13,1613
54,tft,13,398
55,random,13,1542
56,defect,13,2019
57,tft,13,394
58,random,13,1408
59,tft,13,910
60,random,13,1644
61,tft,13,697
62,random,13,1679
63,tft,13,423
64,coop,13,432
65,random,13,7728
66,random,13,1520
67,tft,13,377
68,random,13,1427
69,tft,13,403
70,tft,13,469
71,defect,13,2077
72,random,13,1474
73,tft,13,412
74,coop,13,427
75,random,13,1706
76,coop,13,360
77,tft,13,374
78,random,13,1628
79,defect,13,2182
80,tft,13,360
81,tft,13,1791
82,tft,13,478
83,random,13,1619
84,defect,13,1929
85,random,13,1627
86,tft,13,636
87,random,13,1495
88,random,13,1529
89,coop,13,392
90,tft,13,425
91,tft,13,419
92,coop,13,407
93,tft,13,436
94,tft,13,462
95,tft,13,396
96,tft,13,478
97,coop,13,387
98,tft,13,422
99,tft,13,403
0,tft,14,367
1,tft,14,432
2,tft,14,641
3,random,14,1598
4,random,14,1654
5,tft,14,416
6,random,14,1552
7,random,14,1533
8,tft,14,434
9,defect,14,2262
10,random,14,1661
11,tft,14,1259
12,tft,14,402
13,tft,14,420
14,tft,14,552
15,tft,14,382
16,defect,14,2173
17,random,14,1548
18,tft,14,435
19,tft,14,525
20,tft,14,410
21,tft,14,481
22,defect,14,2306
23,tft,14,432
24,coop,14,328
25,tft,14,406
26,tft,14,393
27,random,14,1574
28,tft,14,1772
29,tft,14,401
30,tft,14,392
31,tft,14,1580
32,tft,14,431
33,coop,14,405
34,random,14,1630
35,tft,14,405
36,defect,14,2022
37,coop,14,404
38,random,14,1538
39,defect,14,2167
40,tft,14,408
41,tft,14,345
42,tft,14,425
43,tft,14,540
44,tft,14,415
45,tft,14,436
46,tft,14,397
47,tft,14,500
48,random,14,1561
49,tft,14,389
50,tft,14,368
51,tft,14,538
52,tft,14,406
53,random,14,1687
54,tft,14,398
55,random,14,1628
56,defect,14,2137
57,tft,14,394
58,random,14,1486
59,tft,14,910
60,random,14,1736
61,tft,14,697
62,random,14,1755
63,tft,14,423
64,coop,14,432
65,random,14,7790
66,random,14,1598
67,tft,14,377
68,random,14,1489
69,tft,14,403
70,tft,14,469
71,defect,14,2189
72,random,14,1534
73,tft,14,412
74,coop,14,427
75,random,14,1772
76,coop,14,360
77,tft,14,374
78,random,14,1694
79,defect,14,2274
80,tft,14,360
81,tft,14,1791
82,tft,14,478
83,random,14,1717
84,defect,14,2031
85,random,14,1707
86,tft,14,636
87,random,14,1563
88,random,14,1595
89,coop,14,392
90,tft,14,425
91,tft,14,419
92,coop,14,407
93,tft,14,436
94,tft,14,462
95,tft,14,396
96,tft,14,478
97,coop,14,387
98,tft,14,422
99,tft,14,403
0,tft,15,367
1,tft,15,432
2,tft,15,641
3,random,15,1690
4,random,15,1740
5,tft,15,416
6,random,15,1626
7,random,15,1595
8,tft,15,434
9,defect,15,2360
10,random,15,1741
11,tft,15,1259
12,tft,15,402
13,tft,15,420
14,tft,15,552
15,tft,15,382
16,defect,15,2283
17,random,15,1628
18,tft,15,435
19,tft,15,525
20,tft,15,410
21,tft,15,481
22,defect,15,2402
23,tft,15,432
24,coop,15,328
25,tft,15,406
26,tft,15,393
27,random,15,1654
28,tft,15,1772
29,tft,15,401
30,tft,15,392
31,tft,15,1580
32,tft,15,431
33,coop,15,405
34,random,15,1694
35,tft,15,405
36,defect,15,2128
37,coop,15,404
38,random,15,1628
39,defect,15,2287
40,tft,15,408
41,tft,15,345
42,tft,15,425
43,tft,15,540
44,tft,15,415
45,tft,15,436
46,tft,15,397
47,tft,15,500
48,random,15,1629
49,tft,15,389
50,tft,15,368
